0.20852	0.16885	0.67268	0.00000
1.00000	0.00000	0.00000	0.00000
0.00056	0.00017	0.00001	0.00022
0.00155	0.00170	0.00041	0.01228
0.00047	0.00048	0.00046	0.01468
0.00018	0.00023	0.00015	0.01595
0.00001	0.00003	0.00003	0.00720
0.00001	0.00002	0.00002	0.00866
0.00000	0.00001	0.00001	0.00369
0.00000	0.00001	0.00002	0.00558
0.00000	0.00006	0.00005	0.01828
0.00000	0.00001	0.00000	0.00495
0.00000	0.00001	0.00000	0.00907
0.00000	0.00003	0.00002	0.01102
0.00000	0.00002	0.00002	0.01226
0.00000	0.00001	0.00000	0.01102
0.00000	0.00001	0.00001	0.01147
0.00000	0.00000	0.00000	0.00945
0.00000	0.00001	0.00000	0.01166
0.00000	0.00001	0.00001	0.00822
0.00000	0.00000	0.00000	0.00002
0.00000	0.00000	0.00000	0.00001
0.00000	0.00000	0.00001	0.00368
0.00000	0.00000	0.00000	0.00184
0.00000	0.00000	0.00000	0.00165
0.00000	0.00000	0.00000	0.00192
0.00000	0.00000	0.00000	0.00144
0.00000	0.00000	0.00001	0.00476
0.00000	0.00000	0.00000	0.00148
0.00000	0.00000	0.00000	0.00022
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00002
0.00000	0.00001	0.00002	0.00273
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00001
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00039
0.00000	0.00000	0.00000	0.00053
0.00000	0.00000	0.00000	0.00063
0.00000	0.00000	0.00000	0.00000
0.00000	0.00014	0.00009	0.00378
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00004
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00004
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.57786	0.54598	0.53610	0.56955
0.33333	0.27153	0.27907	0.33269
0.08333	0.08331	0.07976	0.08055
0.00000	0.00000	0.00000	0.00000
0.04167	0.04037	0.04137	0.04313
0.08333	0.08333	0.08333	0.08334
0.12500	0.12483	0.12479	0.11303
0.00161	0.03990	0.02977	0.00489
0.04167	0.08331	0.04188	0.04156
0.12500	0.14208	0.12576	0.12934
0.07562	0.05669	0.06627	0.07365
0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000
0.04167	0.04167	0.04167	0.04170
0.04350	0.04167	0.04174	0.04774
0.12500	0.12315	0.12429	0.12055
0.04159	0.03267	0.03802	0.03283
0.00000	0.00007	0.00000	0.00030
0.04381	0.06958	0.06073	0.06796
0.06540	0.08139	0.06461	0.07119
0.00000	0.00000	0.00000	0.00121
0.00047	0.00989	0.00869	0.04387
0.02020	0.03579	0.03059	0.00988
0.10477	0.11899	0.09935	0.06945
0.06961	0.08790	0.07836	0.03044
0.11273	0.18419	0.15619	0.06597
0.03615	0.04130	0.03707	0.02907
0.04183	0.05854	0.05021	0.06326
0.01475	0.02563	0.02470	0.03770
0.08096	0.11010	0.09172	0.04984
0.02922	0.03201	0.02761	0.02553
0.00000	0.00170	0.00038	0.01614
0.00000	0.00556	0.00052	0.01877
0.00050	0.01860	0.00385	0.03592
0.04865	0.05779	0.03967	0.04797
