,Epoch,Batch,Set,Calculated Points,Calculated CFFs,MAE,Max Residual,NRMSE
13,15000,1,260,"[0.00844968 0.00812392 0.00762922 0.00702355 0.00636623 0.00570764
 0.00508418 0.00451799 0.00401939 0.00359022 0.00322708 0.00292374
 0.00267293 0.00246735 0.00230025 0.00216572 0.00205878 0.00197537
 0.00191225 0.00186695 0.00183771 0.00182337 0.00182337 0.00183771
 0.00186695 0.00191225 0.00197537 0.00205878 0.00216572 0.00230025
 0.00246735 0.00267293 0.00292374 0.00322707 0.00359022 0.00401939
 0.00451799 0.00508418 0.00570764 0.00636623 0.00702354 0.00762922
 0.00812391 0.00844968 0.00856357]",[7.9475331e-01 2.1729143e+00 2.6649284e-01 1.3847053e-03],0.0002432019792305894,0.000692742540879249,0.07316460013830377
14,15000,1,280,"[0.08327721 0.07816783 0.0711439  0.06360435 0.05655244 0.05048785
 0.04553251 0.04160221 0.03853335 0.03615279 0.03430795 0.03287517
 0.03175857 0.03088548 0.03020153 0.02966625 0.02924968 0.0289297
 0.0286902  0.02851961 0.02840998 0.02835636 0.02835636 0.02840998
 0.02851961 0.0286902  0.0289297  0.02924968 0.02966625 0.03020153
 0.03088548 0.03175857 0.03287517 0.03430795 0.03615279 0.03853335
 0.0416022  0.0455325  0.05048785 0.05655243 0.06360433 0.0711439
 0.07816783 0.0832772  0.08516245]",[ 0.49937022  1.4826833  -3.9445934   0.0243059 ],0.01581778587840611,0.023035603142642982,0.5945612856659437
15,15000,1,300,"[0.00095878 0.00094706 0.00092867 0.00090508 0.00087797 0.00084899
 0.00081961 0.00079095 0.00076386 0.00073886 0.00071624 0.0006961
 0.00067842 0.0006631  0.00065    0.00063896 0.00062983 0.00062245
 0.00061671 0.00061249 0.00060973 0.00060836 0.00060836 0.00060973
 0.00061249 0.00061671 0.00062245 0.00062983 0.00063896 0.00065
 0.0006631  0.00067842 0.0006961  0.00071624 0.00073886 0.00076386
 0.00079095 0.00081961 0.00084899 0.00087797 0.00090508 0.00092867
 0.00094706 0.00095878 0.00096281]",[ 1.4137071e-01  2.3385215e+00 -1.5569286e+00  4.3655187e-04],0.00013978309682374665,0.00046306198576048026,0.2187605336368768
16,15000,1,320,"[0.00355588 0.00342714 0.00322703 0.00297391 0.00268816 0.00238902
 0.0020925  0.00181041 0.00155045 0.00131675 0.00111076 0.00093206
 0.0007791  0.00064974 0.00054161 0.00045238 0.00037993 0.00032239
 0.0002782  0.00024613 0.00022525 0.00021496 0.00021496 0.00022525
 0.00024613 0.0002782  0.00032239 0.00037993 0.00045238 0.00054161
 0.00064974 0.0007791  0.00093206 0.00111076 0.00131675 0.00155045
 0.00181041 0.0020925  0.00238902 0.00268816 0.00297391 0.00322703
 0.00342714 0.00355588 0.00360034]",[ 1.1982675e+00  2.2280672e+00 -3.4501287e-01 -1.9815937e-04],0.0007461690629632111,0.001066419952257648,0.3484140409633637
17,15000,1,340,"[ 1.7583035e-03  1.6864956e-03  1.5748158e-03  1.4334718e-03
  1.2738304e-03  1.1066790e-03  9.4103743e-04  7.8360597e-04
  6.3875562e-04  5.0884526e-04  3.9468921e-04  2.9603177e-04
  2.1195313e-04  1.4118507e-04  8.2333703e-05  3.4026569e-05
 -4.9984083e-06 -3.5843957e-05 -5.9431099e-05 -7.6490775e-05
 -8.7565917e-05 -9.3014532e-05 -9.3014532e-05 -8.7565917e-05
 -7.6490775e-05 -5.9431157e-05 -3.5843987e-05 -4.9984374e-06
  3.4026525e-05  8.2333703e-05  1.4118484e-04  2.1195301e-04
  2.9603177e-04  3.9468909e-04  5.0884514e-04  6.3875562e-04
  7.8360585e-04  9.4103697e-04  1.1066790e-03  1.2738302e-03
  1.4334712e-03  1.5748150e-03  1.6864946e-03  1.7583031e-03
  1.7830967e-03]",[ 1.0487328e+00  3.5076795e+00  1.1383413e+00 -1.3889372e-04],0.0008366735626087502,0.0010750007745178789,0.592553625818312
18,15000,6,0,"[4.321497   3.0154335  2.0116234  1.3795485  0.9903871  0.7442611
 0.5828553  0.47334927 0.39687377 0.34218055 0.30230653 0.27278715
 0.2506709  0.23395452 0.22124866 0.21157297 0.20422757 0.19870922
 0.19465688 0.19181521 0.1900102  0.18913364 0.18913364 0.1900102
 0.19181521 0.19465691 0.19870922 0.20422754 0.21157296 0.22124866
 0.23395449 0.2506709  0.27278715 0.30230638 0.34218055 0.39687377
 0.47334915 0.5828547  0.7442611  0.99038345 1.3795484  2.0116234
 3.015433   4.3214965  5.0541935 ]",[-0.09851195  7.214827    7.0487227   0.20199053],0.11852179583415988,0.35758349670410183,0.17774440245445064
19,15000,6,20,"[2.1932883  1.1486024  0.6372419  0.39070234 0.260046   0.18440637
 0.13747309 0.10676225 0.08582468 0.07108328 0.06043562 0.05258636
 0.04670596 0.0422463  0.03883593 0.03621794 0.03421199 0.03269042
 0.03156272 0.03076548 0.03025588 0.03000742 0.03000742 0.03025588
 0.03076548 0.03156271 0.03269042 0.03421199 0.03621794 0.03883593
 0.0422463  0.04670596 0.05258636 0.06043559 0.07108326 0.08582468
 0.10676222 0.13747308 0.18440637 0.26004526 0.39070067 0.637242
 1.1486025  2.1932888  3.1390765 ]",[ 0.11544377 -0.5502328  -0.35515347  0.01397898],0.052912471261392174,0.6068935286712644,0.28155417170339436
20,15000,6,40,"[0.05301246 0.05208252 0.05062744 0.04876928 0.04664589 0.04439069
 0.04211848 0.03991818 0.0378518  0.03595735 0.03425365 0.03274558
 0.03142875 0.03029322 0.02932632 0.02851455 0.02784489 0.02730553
 0.02688636 0.02657919 0.02637784 0.0262782  0.0262782  0.02637784
 0.02657919 0.02688636 0.02730553 0.02784489 0.02851455 0.02932632
 0.03029322 0.03142875 0.03274558 0.03425364 0.03595735 0.0378518
 0.03991817 0.04211848 0.04439069 0.04664588 0.04876931 0.05062748
 0.05208256 0.05301252 0.05333263]",[ 1.2989293  -0.8492147  -1.979201    0.01564952],0.001987222823974821,0.004669019694519046,0.06676971771139682
21,15000,6,60,"[0.06816348 0.06503835 0.06051832 0.0553324  0.05010737 0.04526301
 0.04101424 0.03742468 0.03446712 0.03207026 0.03014847 0.02861811
 0.02740492 0.02644648 0.02569201 0.02510117 0.02464242 0.02429152
 0.02403016 0.02384489 0.02372632 0.02366847 0.02366847 0.02372632
 0.02384489 0.02403016 0.02429152 0.02464242 0.02510117 0.02569201
 0.02644647 0.02740492 0.02861811 0.03014847 0.03207026 0.03446712
 0.03742468 0.04101423 0.04526301 0.05010734 0.0553324  0.06051832
 0.06503834 0.06816348 0.06928515]",[ 0.9046176   0.56277823 -0.11432859  0.02209259],0.003884973831952414,0.009533184334945682,0.13478655688913696
22,15000,6,80,"[0.00675375 0.00666453 0.00652259 0.00633701 0.0061186  0.0058787
 0.00562799 0.00537579 0.00512967 0.00489533 0.00467676 0.0044765
 0.00429591 0.00413552 0.00399527 0.0038747  0.00377317 0.00368996
 0.00362437 0.00357576 0.00354365 0.00352768 0.00352768 0.00354365
 0.00357576 0.00362437 0.00368996 0.00377317 0.0038747  0.00399527
 0.00413552 0.00429591 0.0044765  0.00467676 0.00489533 0.00512967
 0.00537579 0.00562799 0.0058787  0.0061186  0.006337   0.00652259
 0.00666453 0.00675375 0.0067842 ]",[ 6.5474123e-01  1.2375503e+00 -2.2843559e+00  1.1120737e-03],0.0015954092128975521,0.003532411102503538,0.2826987112760804
23,15000,6,100,"[0.00755989 0.00745371 0.00728588 0.00706854 0.0068159  0.00654245
 0.00626147 0.00598404 0.00571862 0.00547114 0.0052452  0.00504261
 0.0048638  0.00470827 0.00457493 0.00446242 0.00436926 0.00429404
 0.00423549 0.00419254 0.00416437 0.00415043 0.00415043 0.00416437
 0.00419254 0.00423549 0.00429404 0.00436926 0.00446242 0.00457493
 0.00470827 0.0048638  0.00504261 0.0052452  0.00547114 0.00571862
 0.00598404 0.00626147 0.00654245 0.0068159  0.00706854 0.00728588
 0.00745371 0.00755989 0.00759625]",[ 1.2606512  1.8860207 -0.5472622  0.0033837],0.0004257339820182589,0.0010279538845157626,0.08311365244943987
24,15000,6,120,"[0.02235577 0.02115265 0.01944931 0.01754713 0.01568505 0.0140059
 0.01256948 0.01138162 0.01042005 0.00965175 0.0090425  0.00856137
 0.00818226 0.007884   0.00764983 0.00746671 0.00732461 0.00721591
 0.00713491 0.00707746 0.00704067 0.00702272 0.00702272 0.00704067
 0.00707746 0.00713491 0.00721591 0.00732461 0.00746671 0.00764983
 0.007884   0.00818226 0.00856137 0.0090425  0.00965175 0.01042005
 0.01138161 0.01256948 0.0140059  0.01568505 0.01754714 0.01944934
 0.02115268 0.02235582 0.02279283]",[ 0.9303233   1.8636165  -1.1289607   0.00625346],0.0014560723442271285,0.0025744490747928624,0.1521688798021856
25,15000,6,140,"[0.21359687 0.20493297 0.19365355 0.18231182 0.1723729  0.16430502
 0.15801468 0.15319896 0.14953084 0.14673017 0.14457853 0.1429129
 0.14161389 0.14059468 0.13979217 0.13916035 0.13866556 0.13828325
 0.13799557 0.13778976 0.13765706 0.13759203 0.13759203 0.13765706
 0.13778976 0.13799557 0.13828325 0.13866557 0.13916035 0.13979217
 0.14059468 0.14161387 0.1429129  0.14457853 0.14673017 0.14953084
 0.15319896 0.15801468 0.16430502 0.17237288 0.18231177 0.19365352
 0.20493293 0.21359679 0.21689543]",[ 0.2011257  -0.7180902  -1.3564575   0.13134158],0.008305391732427805,0.027381928085327162,0.07553931864008857
26,15000,6,160,"[0.00653405 0.00641217 0.00622704 0.00600022 0.00575371 0.00550615
 0.00527097 0.00505634 0.00486614 0.00470116 0.00456028 0.00444141
 0.00434202 0.0042596  0.0041918  0.00413657 0.00409217 0.00405718
 0.00403045 0.00401113 0.00399859 0.00399241 0.00399241 0.00399859
 0.00401113 0.00403045 0.00405718 0.00409217 0.00413657 0.0041918
 0.0042596  0.00434202 0.00444141 0.00456028 0.00470116 0.00486614
 0.00505634 0.00527097 0.00550615 0.00575371 0.00600022 0.00622704
 0.00641217 0.00653405 0.00657666]",[ 0.55286336  1.1378846  -1.6692525   0.00345657],0.000345838086002297,0.001408906055948735,0.09373379131702274
27,15000,6,180,"[0.00412857 0.00401246 0.00383701 0.00362342 0.00339277 0.00316239
 0.00294435 0.00274574 0.0025697  0.00241672 0.00228565 0.00217456
 0.00208121 0.00200337 0.00193897 0.00188623 0.00184361 0.00180986
 0.00178399 0.00176523 0.00175302 0.001747   0.001747   0.00175302
 0.00176523 0.00178399 0.00180986 0.00184361 0.00188623 0.00193897
 0.00200337 0.00208121 0.00217456 0.00228565 0.00241671 0.0025697
 0.00274574 0.00294435 0.00316239 0.00339277 0.00362342 0.00383701
 0.00401246 0.00412857 0.00416928]",[ 2.0858940e-01  1.0990424e+00 -1.8801479e+00  1.1440590e-03],0.00033578958510587615,0.0010154239882135393,0.1528771877659806
28,15000,6,200,"[0.12344302 0.10836528 0.09104595 0.07603097 0.06470745 0.05672533
 0.05125207 0.0475198  0.0449583  0.04317822 0.04192235 0.0410224
 0.04036788 0.03988564 0.03952665 0.03925768 0.03905591 0.03890558
 0.03879579 0.03871906 0.0386704  0.03864679 0.03864679 0.0386704
 0.03871906 0.03879579 0.03890558 0.03905591 0.03925768 0.03952665
 0.03988564 0.04036788 0.0410224  0.04192235 0.04317822 0.0449583
 0.04751979 0.05125207 0.05672533 0.06470743 0.07603094 0.09104595
 0.10836525 0.12344302 0.12962219]",[ 0.06920607  1.5217755  -1.2528393   0.03737726],0.004334984652892219,0.010122782416343692,0.095003064889551
29,15000,6,220,"[0.0092565  0.00898328 0.00855718 0.00801569 0.00740085 0.00675297
 0.00610619 0.00548638 0.00491095 0.00438988 0.00392733 0.00352336
 0.00317538 0.00287933 0.00263053 0.00242423 0.00225598 0.00212185
 0.00201853 0.00194334 0.00189431 0.00187012 0.00187012 0.00189431
 0.00194334 0.00201853 0.00212185 0.00225598 0.00242423 0.00263053
 0.00287933 0.00317538 0.00352336 0.00392732 0.00438988 0.00491095
 0.00548638 0.00610619 0.00675297 0.00740085 0.00801569 0.00855718
 0.00898328 0.0092565  0.0093507 ]",[ 1.2461358e+00  2.0985892e+00 -5.3131032e-01  8.6509809e-04],0.0003437229249569707,0.0009516085087490078,0.09004748024666566
30,15000,6,240,"[0.00086649 0.00085937 0.00084791 0.00083269 0.0008144  0.00079382
 0.00077176 0.00074896 0.00072608 0.0007037  0.00068226 0.00066213
 0.00064355 0.00062669 0.00061168 0.00059855 0.00058733 0.00057803
 0.00057062 0.00056509 0.00056142 0.00055959 0.00055959 0.00056142
 0.00056509 0.00057062 0.00057803 0.00058733 0.00059855 0.00061168
 0.00062669 0.00064355 0.00066213 0.00068226 0.0007037  0.00072608
 0.00074896 0.00077176 0.00079382 0.0008144  0.00083269 0.00084791
 0.00085937 0.00086649 0.0008689 ]",[ 1.4040701e-01  1.9944490e+00 -6.8783742e-01  2.6137941e-04],8.249481804538897e-05,0.00024058478879228243,0.14277719149709725
31,15000,6,260,"[0.00867578 0.00835812 0.00787535 0.00728361 0.00664044 0.0059948
 0.00538223 0.00482447 0.00433184 0.00390643 0.00354521 0.00324235
 0.00299098 0.00278412 0.00261533 0.00247892 0.0023701  0.00228494
 0.00222032 0.00217384 0.00214377 0.00212902 0.00212902 0.00214377
 0.00217384 0.00222032 0.00228494 0.0023701  0.00247892 0.00261533
 0.00278412 0.00299098 0.00324235 0.00354521 0.00390643 0.00433184
 0.00482447 0.00538223 0.0059948  0.00664044 0.0072836  0.00787534
 0.00835811 0.00867578 0.0087868 ]",[ 1.1253349e+00  1.6389478e+00 -1.0827827e+00  1.4863592e-03],0.0003278951260799435,0.0009253498530721665,0.1041964477797398
32,15000,6,280,"[0.06146382 0.05677327 0.05036559 0.04355155 0.03725603 0.03192264
 0.02764029 0.02430981 0.02176441 0.01983439 0.01837375 0.01726649
 0.0164242  0.01578105 0.01528857 0.01491131 0.01462339 0.01440604
 0.01424572 0.01413287 0.01406097 0.01402598 0.01402598 0.01406097
 0.01413287 0.01424572 0.01440604 0.01462339 0.01491131 0.01528857
 0.01578105 0.0164242  0.01726649 0.01837375 0.01983438 0.02176441
 0.02430981 0.02764028 0.03192264 0.03725602 0.04355153 0.05036559
 0.05677327 0.06146381 0.0632    ]",[ 0.3438918   1.898491   -1.3945986   0.01252481],0.0014800263478679126,0.0044804342608094246,0.06579546433446452
33,15000,6,300,"[0.00084468 0.00083391 0.00081698 0.00079525 0.00077025 0.00074348
 0.00071627 0.00068967 0.00066447 0.00064114 0.00061998 0.00060108
 0.00058444 0.00056999 0.0005576  0.00054713 0.00053844 0.00053141
 0.00052593 0.0005219  0.00051926 0.00051794 0.00051794 0.00051926
 0.0005219  0.00052593 0.00053141 0.00053844 0.00054713 0.0005576
 0.00056999 0.00058444 0.00060108 0.00061998 0.00064114 0.00066447
 0.00068967 0.00071627 0.00074348 0.00077025 0.00079525 0.00081698
 0.00083391 0.00084468 0.00084838]",[ 1.3258104e-01  1.1709532e+00 -1.4541383e+00  3.3619627e-04],0.00023702962903982404,0.0005747450829628111,0.313089268458921
34,15000,6,320,"[0.00378953 0.00369814 0.00355576 0.00337504 0.00317011 0.00295436
 0.00273908 0.00253273 0.00234096 0.00216698 0.00201214 0.00187644
 0.00175908 0.00165879 0.0015741  0.00150354 0.00144572 0.00139942
 0.00136362 0.00133748 0.0013204  0.00131195 0.00131195 0.0013204
 0.00133748 0.00136362 0.00139942 0.00144572 0.00150353 0.0015741
 0.00165879 0.00175908 0.00187644 0.00201214 0.00216698 0.00234096
 0.00253273 0.00273908 0.00295436 0.00317011 0.00337504 0.00355576
 0.00369814 0.00378953 0.00382105]",[ 4.0084353e-01  1.5070370e+00 -1.3740063e+00  6.0738903e-04],0.00016794943233807883,0.00038527300640821445,0.08713104095608894
35,15000,6,340,"[0.00215536 0.00210636 0.00202998 0.00193298 0.00182291 0.00170701
 0.00159136 0.00148058 0.00137776 0.00128464 0.00120195 0.0011297
 0.00106742 0.00101439 0.00096978 0.00093275 0.00090252 0.0008784
 0.00085979 0.00084625 0.00083741 0.00083305 0.00083305 0.00083741
 0.00084625 0.00085979 0.0008784  0.00090252 0.00093275 0.00096978
 0.00101439 0.00106742 0.0011297  0.00120195 0.00128464 0.00137776
 0.00148058 0.00159136 0.00170701 0.00182291 0.00193298 0.00202998
 0.00210636 0.00215536 0.00217226]",[ 7.6750183e-01  1.7633467e+00 -9.7972196e-01  5.5177044e-04],0.00010471676197381417,0.0005328476045298575,0.10418504642691219
36,15000,11,0,"[4.169002   2.8878405  1.9025971  1.2814419  0.89813745 0.6548296
 0.4944164  0.3847889  0.30751076 0.25160962 0.21030597 0.17926113
 0.15561178 0.13741688 0.12333132 0.11240593 0.10396248 0.09751296
 0.09270653 0.08929448 0.0871072  0.08603895 0.08603893 0.0871072
 0.08929448 0.09270649 0.09751295 0.10396245 0.11240588 0.12333132
 0.13741687 0.15561177 0.17926113 0.21030581 0.25160962 0.30751076
 0.38478884 0.4944157  0.6548296  0.8981335  1.2814419  1.902597
 2.8878403  4.169002   4.88758   ]",[0.80776024 0.30387995 0.44961524 0.03287495],0.0257822951115036,0.19096991790771511,0.07065408892438554
37,15000,11,20,"[2.4333541  1.2700939  0.70105845 0.42714733 0.28243017 0.1990703
 0.14772353 0.11445113 0.09204265 0.07649345 0.06544751 0.05745283
 0.05158025 0.04721698 0.04394902 0.04149121 0.03964445 0.03826853
 0.03726469 0.03656414 0.03612064 0.03590568 0.03590568 0.03612064
 0.03656414 0.03726469 0.03826853 0.03964444 0.04149121 0.04394902
 0.04721698 0.05158024 0.05745283 0.06544748 0.07649343 0.09204265
 0.1144511  0.14772353 0.1990703  0.28242937 0.4271456  0.7010587
 1.2700942  2.4333546  3.486679  ]",[0.859097   0.70747536 0.73874277 0.03137094],0.02915773989973279,0.2592909228515623,0.12625686587696824
38,15000,11,40,"[0.05166578 0.0505831  0.04889576 0.04675383 0.04432537 0.04177112
 0.03922693 0.03679525 0.03454446 0.03251312 0.03071658 0.02915372
 0.02781305 0.02667728 0.02572683 0.02494201 0.02430447 0.02379805
 0.02340914 0.02312689 0.02294317 0.02285265 0.02285265 0.02294317
 0.02312689 0.02340914 0.02379805 0.02430447 0.02494201 0.02572683
 0.02667728 0.02781305 0.02915372 0.03071657 0.03251312 0.03454446
 0.03679524 0.03922693 0.04177112 0.04432536 0.04675385 0.04889579
 0.05058312 0.05166584 0.05203927]",[0.43485415 0.5002605  0.9166116  0.02049639],0.001865214162836604,0.005980927396154401,0.06697928923952391
