,Epoch,Batch,Set,Calculated Points,Calculated CFFs,MAE,Max Residual,NRMSE
13,15000,6,20,"[0.7157418  0.59612983 0.46091375 0.34342638 0.25253347 0.18556899
 0.13706252 0.102001   0.07654481 0.057931   0.04421349 0.03402721
 0.02641147 0.02068602 0.01636585 0.01310294 0.01064653 0.00881574
 0.00748082 0.00655018 0.00596163 0.00567659 0.00567659 0.00596163
 0.00655018 0.00748082 0.00881573 0.01064652 0.01310294 0.01636585
 0.02068602 0.02641146 0.03402721 0.04421347 0.05793099 0.07654481
 0.10200099 0.13706243 0.18556899 0.2525332  0.34342632 0.46091446
 0.5961309  0.71574175 0.7655962 ]",[ 1.8224094  -0.04672528  0.7276781   0.00586203],0.008849855391329183,0.06371821095657348,0.11204742713948943
14,15000,6,40,"[0.71570486 0.5728808  0.4239402  0.30474806 0.21905215 0.15981153
 0.11925468 0.09140845 0.0721349  0.05866209 0.04914726 0.04236128
 0.03747793 0.03393662 0.03135325 0.02946232 0.02807894 0.02707388
 0.02635696 0.02586599 0.02555958 0.02541238 0.02541238 0.02555958
 0.02586599 0.02635696 0.02707388 0.02807894 0.02946231 0.03135325
 0.03393661 0.03747792 0.04236128 0.04914725 0.05866206 0.0721349
 0.0914084  0.11925457 0.15981153 0.21905197 0.30474806 0.4239402
 0.57288074 0.71570486 0.77851105]",[ 1.5614359  -0.29352018  0.3713149   0.0281615 ],0.011354800607908569,0.041375744934082026,0.10557104255973801
15,15000,6,60,"[0.88855416 0.73141396 0.5537835  0.40058944 0.28415373 0.20078942
 0.14270747 0.10269929 0.07524677 0.05641813 0.04349472 0.03461838
 0.02852246 0.02434201 0.02148426 0.01954098 0.01823017 0.01735662
 0.01678559 0.01642532 0.01621534 0.01611901 0.01611902 0.01621534
 0.01642532 0.01678559 0.01735662 0.01823018 0.019541   0.02148426
 0.02434202 0.02852244 0.03461838 0.04349469 0.05641811 0.07524677
 0.10269918 0.14270729 0.20078942 0.28415346 0.40058908 0.55378366
 0.7314135  0.8885534  0.9539046 ]",[1.1459172  0.39128417 2.3229604  0.0460503 ],0.009135796714172358,0.0643668441734313,0.0861528116540735
16,15000,6,80,"[0.37698108 0.3657521  0.34827816 0.32615113 0.30115747 0.27500826
 0.24914822 0.22466114 0.20225918 0.1823269  0.16499195 0.15020004
 0.13778216 0.12750714 0.11912072 0.11237161 0.10702759 0.10288521
 0.09977372 0.0975575  0.09613556 0.09544121 0.09544121 0.09613556
 0.0975575  0.09977369 0.10288519 0.10702756 0.11237158 0.11912072
 0.1275071  0.13778216 0.15020004 0.16499189 0.18232685 0.20225918
 0.22466108 0.24914819 0.27500826 0.30115741 0.32615107 0.34827816
 0.3657521  0.37698108 0.3808567 ]",[ 0.96675897  2.5146437  15.5983715   0.22754306],0.010496681857189598,0.043571079578399674,0.07199567187953017
17,15000,6,100,"[0.05304578 0.04628086 0.03782529 0.02968296 0.022819   0.01743148
 0.01336159 0.0103485  0.00814079 0.00653138 0.0053609  0.00451058
 0.00389332 0.00344569 0.00312167 0.00288788 0.00272019 0.00260116
 0.00251832 0.00246291 0.00242899 0.00241291 0.00241291 0.00242899
 0.00246291 0.00251832 0.00260116 0.00272019 0.00288788 0.00312167
 0.00344569 0.00389332 0.00451058 0.0053609  0.00653138 0.00814079
 0.0103485  0.01336158 0.01743148 0.02281899 0.02968296 0.03782529
 0.04628091 0.05304578 0.05568828]",[ 1.9641925  -0.4222869   3.6772823   0.00496437],0.0015169827478423918,0.005171706161022187,0.11359563544065614
18,15000,6,120,"[0.19586703 0.17290291 0.1433309  0.1138624  0.08816926 0.06736346
 0.05118486 0.03887087 0.02959466 0.02263409 0.01741241 0.01348856
 0.01053259 0.00830039 0.00661233 0.00533658 0.00437655 0.00366179
 0.00314131 0.00277896 0.00255006 0.00243928 0.00243928 0.00255006
 0.00277896 0.00314131 0.00366179 0.00437655 0.00533658 0.00661233
 0.00830038 0.01053259 0.01348856 0.0174124  0.02263408 0.02959466
 0.03887085 0.05118481 0.06736346 0.08816925 0.11386215 0.14333087
 0.17290288 0.195867   0.20467809]",[1.2090467  0.16111885 2.2740912  0.0035741 ],0.0031869368828793365,0.02216688209915163,0.12365530678136782
19,15000,6,140,"[0.11382342 0.11110882 0.10689004 0.10155751 0.09554665 0.08927095
 0.08307577 0.07721642 0.07185738 0.06708461 0.06292389 0.0593595
 0.05635034 0.05384247 0.05177785 0.05010004 0.04875764 0.04770603
 0.04690821 0.04633496 0.04596462 0.04578298 0.04578298 0.04596462
 0.04633496 0.04690821 0.04770603 0.04875763 0.05010004 0.05177785
 0.05384247 0.05635034 0.0593595  0.06292389 0.0670846  0.07185738
 0.0772164  0.08307575 0.08927095 0.09554663 0.10155751 0.10689002
 0.11110879 0.11382341 0.11476102]",[3.5432465  0.18039513 4.696371   0.05307074],0.003710430827496849,0.013781366994857783,0.06297910406542144
20,15000,6,160,"[0.05433553 0.0506198  0.0452311  0.03902984 0.03276557 0.02694834
 0.02184448 0.01753663 0.01399496 0.01113394 0.0088493  0.00703853
 0.00561043 0.00448829 0.00360982 0.00292559 0.00239707 0.00199472
 0.00169627 0.00148545 0.00135085 0.00128529 0.00128529 0.00135085
 0.00148545 0.00169627 0.00199472 0.00239707 0.00292559 0.00360982
 0.00448829 0.00561043 0.00703853 0.00884929 0.01113393 0.01399496
 0.01753662 0.02184447 0.02694834 0.03276557 0.03902981 0.04523108
 0.05061978 0.0543355  0.05566702]",[5.9394532e-01 1.9311596e-01 1.9356242e+00 8.1321970e-04],0.0017531637185864847,0.009278075894212728,0.12868341822283405
21,15000,6,180,"[0.02140152 0.01898833 0.01593327 0.01296727 0.01046876 0.00852699
 0.00708444 0.00603798 0.00528711 0.00475003 0.00436533 0.0040887
 0.00388877 0.00374353 0.00363757 0.00356009 0.00350349 0.00346244
 0.00343322 0.00341323 0.00340078 0.0033948  0.0033948  0.00340078
 0.00341323 0.00343322 0.00346244 0.00350349 0.00356009 0.00363757
 0.00374353 0.00388877 0.0040887  0.00436533 0.00475003 0.00528711
 0.00603798 0.00708444 0.00852699 0.01046876 0.01296726 0.01593328
 0.01898833 0.02140154 0.02233517]",[0.22001195 0.35169858 1.812985   0.00348021],0.0007930435444616478,0.0024527568297863026,0.12963434139601274
22,15000,6,200,"[0.00844602 0.00792709 0.00717788 0.00631963 0.00545532 0.00465295
 0.00394681 0.00334683 0.00284854 0.00244067 0.00210977 0.00184277
 0.00162806 0.00145588 0.00131827 0.00120888 0.00112274 0.00105598
 0.00100568 0.00096969 0.0009465  0.00093514 0.00093514 0.0009465
 0.00096969 0.00100568 0.00105598 0.00112274 0.00120888 0.00131827
 0.00145588 0.00162806 0.00184277 0.00210977 0.00244067 0.00284854
 0.00334682 0.00394681 0.00465295 0.00545532 0.00631964 0.00717789
 0.0079271  0.00844604 0.0086325 ]",[-8.0315167e-01 -1.4279316e-01  1.7470032e+00  1.4732406e-04],0.0008377731626169516,0.004811198412728311,0.3577455298861387
23,15000,6,220,"[0.01277392 0.01156434 0.009925   0.00819451 0.00660317 0.00525717
 0.00417579 0.00333371 0.00268977 0.00220213 0.00183445 0.00155752
 0.00134878 0.00119123 0.00107221 0.00098237 0.00091485 0.00086463
 0.0008281  0.00080268 0.00078663 0.00077886 0.00077886 0.00078663
 0.00080268 0.0008281  0.00086463 0.00091485 0.00098237 0.00107221
 0.00119123 0.00134878 0.00155752 0.00183445 0.00220213 0.00268977
 0.00333371 0.00417579 0.00525717 0.00660317 0.00819451 0.009925
 0.01156434 0.01277392 0.01322399]",[1.4065381e+00 4.4383004e-01 1.5931040e+00 7.6611713e-04],0.0002139609766536673,0.0014806685069036485,0.09905851149095234
24,15000,11,0,"[0.7300275  0.6562018  0.55733865 0.45448166 0.36129996 0.28360912
 0.22203425 0.17470764 0.1389855  0.1122952  0.0924562  0.07774132
 0.06683207 0.05874261 0.05274466 0.04830395 0.04503053 0.04264137
 0.04093303 0.03976201 0.03903105 0.03867995 0.03867995 0.03903105
 0.03976201 0.04093303 0.04264136 0.04503052 0.04830394 0.05274466
 0.05874259 0.06683206 0.07774132 0.09245615 0.11229517 0.1389855
 0.17470758 0.22203416 0.28360912 0.36129978 0.4544816  0.55733865
 0.6562018  0.7300275  0.7576875 ]",[ 2.1904511  -0.45691976  1.3626618   0.05801946],0.011950217519710326,0.06672365499496463,0.0937762631300068
25,15000,11,20,"[0.7196188  0.59940535 0.46352115 0.34547102 0.25416413 0.18691713
 0.13822794 0.10305452 0.07753508 0.05889057 0.04516364 0.03498137
 0.02737764 0.02166847 0.01736629 0.01412135 0.0116817  0.00986571
 0.00854308 0.00762189 0.00703974 0.00675793 0.00675793 0.00703974
 0.00762189 0.00854308 0.0098657  0.0116817  0.01412135 0.01736629
 0.02166846 0.02737763 0.03498137 0.04516362 0.05889056 0.07753508
 0.10305451 0.13822784 0.18691713 0.25416386 0.34547096 0.46352184
 0.5994064  0.71961874 0.76972586]",[ 1.836384   -0.06976011  0.86207664  0.00794905],0.009377741824208948,0.06784785916519165,0.12014946860470245
26,15000,11,40,"[0.6833537  0.54504216 0.40086707 0.2855725  0.20277229 0.14562505
 0.10658472 0.07985218 0.06141058 0.04856991 0.03954283 0.03313807
 0.02855574 0.02525379 0.02286144 0.02112278 0.01986001 0.01894907
 0.01830355 0.01786399 0.01759087 0.01746004 0.01746004 0.01759087
 0.01786399 0.01830355 0.01894907 0.01986001 0.02112278 0.02286144
 0.02525379 0.02855573 0.03313807 0.03954281 0.04856989 0.06141058
 0.07985213 0.10658463 0.14562505 0.20277211 0.28557247 0.40086707
 0.5450421  0.6833537  0.74418664]",[ 1.4848284  -0.17840192  0.6082494   0.02204008],0.01142247183236122,0.06964027790451044,0.11519823503259265
27,15000,11,60,"[0.86341643 0.7074586  0.53156066 0.38044196 0.26625472 0.18517986
 0.12933007 0.09142984 0.06592011 0.04884898 0.03749234 0.02999604
 0.02510294 0.02196028 0.01998823 0.01879109 0.01809829 0.01772458
 0.01754355 0.01747002 0.0174485  0.01744559 0.0174456  0.0174485
 0.01747002 0.01754353 0.01772459 0.01809831 0.01879111 0.01998823
 0.0219603  0.02510292 0.02999604 0.03749232 0.04884897 0.06592011
 0.09142973 0.12932995 0.18517986 0.26625448 0.3804417  0.53156096
 0.7074582  0.86341584 0.9283415 ]",[1.2163488  0.97199583 3.2308118  0.06256209],0.007795995710725783,0.08950456666564932,0.08892575096493138
28,15000,11,80,"[0.36923495 0.35930935 0.34378797 0.3239879  0.3014001  0.27747118
 0.253447   0.23029153 0.20867261 0.18899176 0.17143667 0.15603927
 0.14272743 0.13136795 0.12179827 0.11384856 0.10735649 0.10217604
 0.09818271 0.09527585 0.09337987 0.09244444 0.09244444 0.09337987
 0.09527585 0.09818269 0.10217603 0.10735648 0.11384854 0.12179827
 0.13136794 0.1427274  0.15603927 0.17143664 0.18899173 0.20867261
 0.2302915  0.253447   0.27747118 0.3014001  0.3239879  0.34378797
 0.35930935 0.36923495 0.3726523 ]",[ 4.1522193  -2.52293     3.5024939   0.06451008],0.009491251856426661,0.03914003184127812,0.06613463881004582
29,15000,11,100,"[0.05555514 0.04863726 0.03998673 0.03165063 0.02461576 0.0190858
 0.01489997 0.01179312 0.00950942 0.00783814 0.00661696 0.00572492
 0.00507319 0.00459707 0.00424953 0.00399647 0.00381313 0.00368165
 0.00358923 0.00352683 0.00348834 0.00347001 0.00347001 0.00348834
 0.00352682 0.00358923 0.00368165 0.00381313 0.00399646 0.00424953
 0.00459707 0.00507319 0.00572492 0.00661696 0.00783813 0.00950942
 0.01179311 0.01489997 0.0190858  0.02461575 0.03165063 0.03998674
 0.04863731 0.05555515 0.05825685]",[ 2.1555119  -0.17891441  2.9550204   0.00569122],0.0006682722584954761,0.004356242462253565,0.07047566539386224
30,15000,11,120,"[0.18330634 0.16221337 0.1350341  0.10792291 0.08425093 0.06504448
 0.05007221 0.03864127 0.0299986  0.02348571 0.01857622 0.01486713
 0.01205664 0.00992113 0.00829578 0.00705941 0.00612307 0.00542173
 0.00490826 0.00454915 0.00432152 0.00421111 0.00421111 0.00432152
 0.00454915 0.00490826 0.00542173 0.00612307 0.00705941 0.00829578
 0.00992112 0.01205664 0.01486713 0.0185762  0.0234857  0.0299986
 0.03864126 0.05007217 0.06504448 0.08425093 0.10792268 0.13503408
 0.16221333 0.18330629 0.19139707]",[0.6539039  0.521455   2.0516093  0.00351413],0.0021366850182345447,0.0114773255004883,0.07459335319297809
31,15000,11,140,"[0.1161049  0.11340579 0.10921028 0.10390573 0.09792414 0.09167609
 0.08550472 0.07966401 0.074318   0.06955281 0.06539481 0.06182914
 0.05881568 0.0563014  0.05422913 0.05254317 0.05119275 0.05013376
 0.04932962 0.04875136 0.04837758 0.04819418 0.04819418 0.04837758
 0.04875136 0.04932962 0.05013376 0.05119274 0.05254317 0.05422913
 0.0563014  0.05881567 0.06182914 0.0653948  0.0695528  0.074318
 0.079664   0.0855047  0.09167609 0.09792413 0.10390572 0.10921027
 0.11340575 0.11610487 0.11703704]",[ 3.6168993e+00 -2.6084734e-03  4.3960948e+00  5.4410335e-02],0.0027695009856139293,0.011403871825218195,0.04989195067658214
32,15000,11,160,"[0.05752569 0.05360943 0.0479323  0.04140328 0.03481364 0.02870102
 0.02334523 0.01883195 0.01512821 0.01214247 0.00976371 0.00788304
 0.00640375 0.0052446  0.00433972 0.0036369  0.00309551 0.00268439
 0.00238014 0.00216561 0.00202884 0.00196229 0.00196229 0.00202884
 0.00216561 0.00238014 0.00268439 0.00309551 0.0036369  0.00433972
 0.0052446  0.00640374 0.00788304 0.00976371 0.01214247 0.01512821
 0.01883194 0.02334522 0.02870102 0.03481364 0.04140326 0.04793227
 0.05360942 0.05752565 0.05892932]",[ 8.2685727e-01 -2.7683333e-02  2.0874617e+00  1.9990522e-03],0.0012113789106936452,0.006015775849914556,0.09090449219529644
33,15000,11,180,"[0.02379552 0.02091142 0.01726503 0.01373227 0.01076499 0.00846767
 0.00676915 0.00554418 0.00467132 0.00405202 0.00361255 0.00329985
 0.00307651 0.00291635 0.00280113 0.00271811 0.00265838 0.00261569
 0.00258572 0.00256548 0.00255298 0.00254702 0.00254702 0.00255298
 0.00256548 0.00258572 0.00261569 0.00265838 0.00271811 0.00280113
 0.00291635 0.00307651 0.00329985 0.00361255 0.00405202 0.00467132
 0.00554418 0.00676914 0.00846767 0.01076498 0.01373226 0.01726504
 0.02091143 0.02379554 0.02491206]",[0.89707804 0.15761892 1.3700138  0.00284187],0.0004371003053125275,0.001747524413981438,0.0859754552057038
34,15000,11,200,"[0.01295059 0.01202799 0.01070264 0.00919601 0.00769452 0.00631915
 0.00512832 0.00413579 0.00332951 0.00268567 0.00217733 0.00177895
 0.00146828 0.00122694 0.00104013 0.00089624 0.00078629 0.00070341
 0.00064249 0.00059977 0.00057265 0.00055948 0.00055948 0.00057265
 0.00059977 0.00064249 0.00070341 0.00078629 0.00089624 0.00104013
 0.00122694 0.00146828 0.00177895 0.00217733 0.00268567 0.00332951
 0.00413579 0.00512832 0.00631915 0.00769452 0.00919601 0.01070265
 0.012028   0.01295061 0.01328295]",[1.8850126e+00 9.2469710e-01 2.1429963e+00 7.7781826e-04],0.0003874354101300605,0.001760886155056953,0.15921593391675573
35,15000,11,220,"[0.00992659 0.00907241 0.00790898 0.00667144 0.00552139 0.00453546
 0.00373021 0.00309086 0.00259094 0.00220284 0.00190216 0.00166901
 0.00148784 0.00134674 0.00123673 0.00115109 0.0010848  0.00103414
 0.0009964  0.00096963 0.00095247 0.00094409 0.00094409 0.00095247
 0.00096963 0.0009964  0.00103414 0.0010848  0.00115109 0.00123673
 0.00134674 0.00148784 0.00166901 0.00190216 0.00220284 0.00259094
 0.00309086 0.00373021 0.00453546 0.00552139 0.00667144 0.00790898
 0.00907241 0.00992659 0.01024366]",[-5.6392318e-01 -7.0424348e-02  1.7567191e+00  4.0896237e-04],0.0005566427920223032,0.002649105206203461,0.24731235343361313
36,15000,16,0,"[0.70667017 0.63484097 0.5386588  0.4386029  0.34797406 0.2724284
 0.21257053 0.16657951 0.13187982 0.10596606 0.08671506 0.07244544
 0.06187383 0.05404091 0.04823808 0.04394569 0.0407845  0.03847933
 0.03683244 0.03570438 0.03500064 0.03466273 0.03466273 0.03500064
 0.03570438 0.03683244 0.03847933 0.04078449 0.04394568 0.04823808
 0.05404089 0.06187382 0.07244544 0.08671501 0.10596603 0.13187982
 0.16657946 0.21257046 0.2724284  0.34797388 0.43860286 0.5386588
 0.63484097 0.70667005 0.7335831 ]",[ 2.1241145  -0.314071    1.3376844   0.05413601],0.011126569003732463,0.04804379774093631,0.07873830545011352
37,15000,16,20,"[0.68477553 0.5698166  0.43987417 0.32698932 0.2396816  0.17538425
 0.12883486 0.09521106 0.07081933 0.05300169 0.03988604 0.03015929
 0.02289744 0.01744635 0.01333974 0.01024315 0.00791565 0.00618357
 0.00492235 0.00404411 0.00348918 0.00322056 0.00322056 0.00348918
 0.00404411 0.00492235 0.00618357 0.00791565 0.01024315 0.01333974
 0.01744635 0.02289744 0.03015929 0.03988602 0.05300168 0.07081933
 0.09521105 0.12883475 0.17538425 0.23968136 0.3269893  0.43987483
 0.5698176  0.6847755  0.7326928 ]",[1.602691   0.08165102 1.0003095  0.00450705],0.007114536891295168,0.03081477811050415,0.07146671552663164
38,15000,16,40,"[0.6880259  0.54923064 0.40454727 0.2888406  0.20573816 0.14837617
 0.10918352 0.08234176 0.06382068 0.05092125 0.04185002 0.03541166
 0.03080344 0.02748139 0.02507332 0.02332237 0.02205002 0.0211317
 0.02048064 0.02003714 0.01976148 0.0196294  0.0196294  0.01976148
 0.02003714 0.02048064 0.0211317  0.02205002 0.02332237 0.02507332
 0.02748138 0.03080344 0.03541166 0.04185    0.05092122 0.06382068
 0.08234172 0.10918342 0.14837617 0.205738   0.2888406  0.40454727
 0.5492305  0.6880259  0.7490708 ]",[ 1.4939646  -0.18776183  0.5919506   0.02409798],0.010717024619519448,0.06496810821914667,0.10750273258397938
