,abs_err,max_res,rms_err
0,1.4368975075234411,0.059369979862213124,0.1681889121054907
1,4.191551767542362,0.22852975663757324,0.8810646547002294
2,18.755688504376224,5.562960614891052,2.5489816105803444
3,14.720292056144713,5.109958225097657,4.936856063593173
4,4.446611102237512,0.40946859058380125,0.8958443637662004
5,4.893054027337385,0.7857428352279663,1.885028907530456
6,16.45158816181902,1.4351688192367553,1.2570902462977969
7,21.029206459584806,1.8428447530822754,6.638459878108551
8,1.6439788170259952,0.4013148637447357,0.773984619565054
9,21.33919780975242,2.2239403734207155,1.553994354049163
10,19.060115215476046,1.8702214092559815,5.093271673510797
11,4.100611532327294,0.67821775440979,1.1298623168023767
12,3.430276190323949,0.2749203843984604,0.8435920524123667
13,3.1189617864193444,0.16139362117099765,0.5545931885960896
14,7.929937602446229,1.0204739412117003,1.2073439822311294
15,3.812086479147506,0.6739151687240601,0.6281656577375859
16,12.301369480621613,2.882073797012329,7.695117466478769
17,2.124764147997856,0.2656752970314026,1.107436792105154
18,8.155168030008245,1.8384228916740415,2.098862908375002
19,11.389603833545591,2.8612008118743897,4.966190977047847
20,1.8811165044548772,0.2435401990661621,0.5104885549240064
21,1.3750303209136012,0.13860946986007694,0.20634836605936255
22,7.725747216831112,0.6866106207847595,1.2004417726084498
23,3.9012197913843147,0.5547967335205077,1.13125373894833
24,2.728480186327505,0.3333022434310913,0.9028694412178033
25,5.661593713126517,0.7552233849716187,1.228828872011336
26,15.361700976329157,0.3901028410423279,3.6463050157583092
27,4.146928531679487,0.29850022233009343,0.6399464159438282
28,7.232247190773654,1.031621704349518,1.3703080937188232
29,6.586278452869703,1.049207458305359,0.808396376281734
30,13.58697227309704,2.59690302444458,3.5791981785607847
31,9.079058062136411,0.9774933156280518,3.726969211503248
32,1.8346561704704758,0.2797422146625519,0.663907662898634
33,1.1038064858807326,0.17514668370056152,0.46033043974139487
34,4.0485476545282335,0.6709736507968902,1.2537771409888234
35,3.6495792870702983,0.5633560485687256,1.5141856790767654
36,4.009987876629186,0.9077984762668609,1.2996569508887224
37,2.9224317106978477,0.5143449854507446,0.6907776531009506
38,9.230912002902983,2.0033337857055664,1.3935584772047946
39,4.288665405148267,0.6592734101104734,0.41449867366571347
40,18.001474938279816,2.2489915368499753,4.834542880051749
41,5.971469378989302,0.8850450925140381,3.302851863979121
42,4.183860716799019,0.4121265283641815,0.7824351025359404
43,4.040633699213439,0.38246509575271603,2.2631961408728527
44,4.461824927613836,0.4110809468207359,1.1918016526262585
