,Epoch,Batch,Set,Calculated Points,Calculated CFFs,MAE,Max Residual,NRMSE
19,60,3,100,"[0.05458702 0.04822918 0.0402621  0.03255769 0.02602213 0.02084772
 0.0168939  0.01392399 0.01170873 0.01005884 0.00882827 0.00790788
 0.00721727 0.00669759 0.00630588 0.00601076 0.00578932 0.0056249
 0.00550546 0.00542248 0.00537014 0.00534484 0.00534484 0.00537014
 0.00542248 0.00550546 0.00562489 0.00578932 0.00601075 0.00630588
 0.00669759 0.00721727 0.00790788 0.00882827 0.01005884 0.01170873
 0.01392398 0.01689389 0.02084772 0.02602213 0.03255769 0.0402621
 0.04822922 0.05458702 0.05706755]",[ 1.8477613   1.9359976  -0.09076358  0.00560261],0.001815297427153931,0.003974926898169518,0.13132004996533664
20,60,3,200,"[0.01162439 0.01101107 0.01012704 0.00911691 0.00810312 0.00716606
 0.0063457  0.00565292 0.00508152 0.00461737 0.00424389 0.00394513
 0.00370701 0.00351777 0.00336787 0.00324973 0.00315742 0.00308641
 0.00303324 0.00299539 0.00297108 0.0029592  0.0029592  0.00297108
 0.00299539 0.00303324 0.00308641 0.00315742 0.00324973 0.00336787
 0.00351777 0.00370701 0.00394513 0.00424389 0.00461737 0.00508152
 0.00565291 0.0063457  0.00716606 0.00810312 0.00911692 0.01012705
 0.01101108 0.01162441 0.01184497]",[-0.27610603  1.2539568   1.4972914   0.00238524],0.0017393525054702093,0.0023227152669095994,0.48058105376614646
21,60,5,0,"[0.7297898  0.6552637  0.55545956 0.4516184  0.3575385  0.27909145
 0.21690989 0.16911009 0.13302451 0.1060572  0.08600757 0.07113251
 0.06010121 0.05191857 0.04584937 0.04135424 0.03803945 0.03561918
 0.033888   0.03270095 0.03195982 0.03160377 0.03160377 0.03195982
 0.03270096 0.033888   0.03561918 0.03803944 0.04135424 0.04584937
 0.05191854 0.0601012  0.07113251 0.08600752 0.10605717 0.13302451
 0.16911003 0.21690983 0.27909145 0.3575383  0.45161834 0.55545956
 0.6552637  0.7297897  0.7577117 ]",[2.3348498  0.07335153 1.1108427  0.05083891],0.012166118088756133,0.06484455896377567,0.08945651537452462
22,60,5,100,"[0.05356482 0.04697583 0.0387268  0.03076201 0.02402092 0.0187005
 0.01465177 0.01162625 0.00938368 0.00772586 0.00650004 0.00559214
 0.00491831 0.00441726 0.00404436 0.00376709 0.0035618  0.00341133
 0.00330331 0.00322903 0.00318255 0.00316019 0.00316019 0.00318255
 0.00322903 0.00330331 0.00341133 0.0035618  0.00376709 0.00404436
 0.00441726 0.00491831 0.00559214 0.00650003 0.00772586 0.00938368
 0.01162625 0.01465177 0.0187005  0.02402092 0.03076201 0.0387268
 0.04697587 0.05356482 0.05613666]",[1.8654459  2.714995   0.7759411  0.00424237],0.000799198546337949,0.004270197084665299,0.07376579263494323
23,60,5,200,"[0.01073796 0.01004132 0.00903812 0.00789346 0.00674686 0.00568966
 0.00476689 0.00399036 0.00335248 0.00283664 0.00242361 0.00209493
 0.0018344  0.00162852 0.00146634 0.00133923 0.00124043 0.00116477
 0.00110837 0.00106835 0.00104272 0.00103021 0.00103021 0.00104272
 0.00106835 0.00110837 0.00116477 0.00124043 0.00133923 0.00146634
 0.00162852 0.0018344  0.00209493 0.00242361 0.00283664 0.00335248
 0.00399036 0.00476689 0.00568966 0.00674686 0.00789346 0.00903813
 0.01004132 0.01073798 0.01098862]",[3.5501844e-01 1.5520830e+00 1.1079521e+00 6.0627609e-04],0.0004006238685852421,0.0024550770961761486,0.14029682566459212
24,60,7,0,"[0.71638805 0.643197   0.5451951  0.44325286 0.35092375 0.27396995
 0.2130056  0.16617317 0.13084656 0.10447152 0.08488381 0.07036961
 0.05962098 0.05166028 0.04576553 0.04140726 0.03819915 0.03586092
 0.03419118 0.03304793 0.03233494 0.03199266 0.03199266 0.03233494
 0.03304794 0.03419119 0.03586092 0.03819914 0.04140725 0.04576553
 0.05166027 0.05962097 0.07036961 0.08488376 0.10447149 0.13084656
 0.1661731  0.21300554 0.27396995 0.35092354 0.44325283 0.5451951
 0.643197   0.7163879  0.7438118 ]",[2.3023849  0.26055697 1.1122746  0.05222195],0.01193695155832714,0.05458010269165042,0.08019388857019122
25,60,7,100,"[0.04736487 0.04170211 0.03461239 0.02776653 0.0219719  0.01739787
 0.01391653 0.01131443 0.00938519 0.00795855 0.00690327 0.00612135
 0.00554074 0.00510878 0.00478711 0.00454779 0.00437049 0.00424045
 0.00414706 0.0040828  0.00404257 0.00402321 0.00402321 0.00404257
 0.0040828  0.00414706 0.00424045 0.00437049 0.00454779 0.00478711
 0.00510878 0.00554074 0.00612135 0.00690326 0.00795855 0.00938519
 0.01131443 0.01391652 0.01739787 0.0219719  0.02776653 0.03461239
 0.04170215 0.04736487 0.04957514]",[1.0153956  2.8226542  1.298914   0.00488574],0.0016048561950568621,0.008384605130672455,0.18981339314789664
26,60,7,200,"[0.0119904  0.01115766 0.0099602  0.00859686 0.00723532 0.00598475
 0.00489834 0.0039892  0.0032472  0.00265151 0.00217837 0.00180512
 0.001512   0.00128256 0.00110359 0.00096466 0.00085768 0.00077647
 0.00071638 0.00067401 0.000647   0.00063386 0.00063386 0.000647
 0.00067401 0.00071638 0.00077647 0.00085768 0.00096466 0.00110359
 0.00128256 0.001512   0.00180512 0.00217837 0.00265151 0.0032472
 0.0039892  0.00489834 0.00598475 0.00723532 0.00859687 0.00996021
 0.01115767 0.01199042 0.01229024]",[1.2683558e+00 1.9229157e+00 1.1951104e+00 5.4354221e-04],0.00021846771561487651,0.0011534606658935558,0.09010701955494038
27,60,9,0,"[0.7246173  0.65069616 0.55169386 0.44867322 0.3553193  0.27745837
 0.21572208 0.16824636 0.13238895 0.10557768 0.08563168 0.07082305
 0.05983235 0.05167276 0.04561502 0.04112396 0.03780886 0.03538598
 0.03365133 0.03246097 0.03171729 0.03135988 0.03135988 0.03171729
 0.03246097 0.03365134 0.03538598 0.03780885 0.04112396 0.04561502
 0.05167274 0.05983234 0.07082305 0.08563162 0.10557766 0.13238895
 0.1682463  0.21572202 0.27745837 0.3553191  0.44867316 0.55169386
 0.65069616 0.72461724 0.75231147]",[2.3542676  0.269283   0.9720528  0.04965451],0.012210523218448422,0.06107885671615604,0.08560940575622944
28,60,9,100,"[0.04823617 0.04253296 0.03539473 0.02850542 0.02267827 0.01808322
 0.01459052 0.01198433 0.01005602 0.00863359 0.00758445 0.00680966
 0.00623649 0.00581182 0.005497   0.00526388 0.005092   0.00496655
 0.00487684 0.00481536 0.00477699 0.00475857 0.00475857 0.00477699
 0.00481536 0.00487684 0.00496655 0.005092   0.00526388 0.005497
 0.00581182 0.00623649 0.00680966 0.00758445 0.00863359 0.01005602
 0.01198432 0.01459052 0.01808322 0.02267827 0.02850542 0.03539473
 0.042533   0.04823617 0.05046254]",[1.0072069  2.885859   1.6035511  0.00585188],0.0018603663421937625,0.007602268090963364,0.17276928152685694
29,60,9,200,"[0.01190362 0.01106647 0.00986226 0.00849054 0.00711964 0.00585933
 0.00476322 0.00384475 0.00309396 0.00249016 0.00200964 0.00162976
 0.00133075 0.00109615 0.00091271 0.00076996 0.00065978 0.00057595
 0.0005138  0.00046991 0.0004419  0.00042826 0.00042826 0.0004419
 0.00046991 0.0005138  0.00057595 0.00065978 0.00076996 0.00091271
 0.00109615 0.00133075 0.00162976 0.00200964 0.00249016 0.00309396
 0.00384474 0.00476322 0.00585933 0.00711964 0.00849054 0.00986228
 0.01106648 0.01190364 0.012205  ]",[1.5160255e+00 1.4200795e+00 4.2251396e-01 2.4180114e-04],0.00030097604034723516,0.001238696239244939,0.09616729900096271
30,110,1,0,"[0.6720656  0.60468435 0.5145577  0.42096427 0.33639705 0.2661337
 0.21069178 0.16831136 0.13653272 0.11297323 0.09561954 0.08288139
 0.0735482  0.06671759 0.06172513 0.05808512 0.05544433 0.05354739
 0.05221137 0.05130775 0.05074963 0.05048336 0.05048336 0.05074963
 0.05130776 0.05221138 0.05354738 0.05544433 0.05808511 0.06172513
 0.06671758 0.07354819 0.08288139 0.0956195  0.1129732  0.13653272
 0.16831131 0.21069172 0.2661337  0.33639687 0.4209642  0.5145577
 0.60468435 0.6720655  0.69732547]",[1.953542   0.18933892 1.7017287  0.0779846 ],0.016471279492609237,0.07328153193664544,0.1141993972511136
31,110,1,100,"[0.05210359 0.04548838 0.03720567 0.029207   0.02243554 0.0170893
 0.01301906 0.00997573 0.00771835 0.00604819 0.00481202 0.00389544
 0.0032143  0.00270712 0.00232909 0.00204756 0.00183878 0.00168551
 0.00157532 0.00149945 0.00145193 0.00142905 0.00142905 0.00145193
 0.00149945 0.00157532 0.00168551 0.00183878 0.00204756 0.00232909
 0.00270712 0.0032143  0.00389544 0.00481202 0.00604819 0.00771835
 0.00997572 0.01301906 0.0170893  0.02243554 0.029207   0.03720567
 0.04548842 0.05210359 0.05468554]",[1.8257716e+00 3.9551837e+00 3.1122699e-01 2.4277717e-03],0.002149493353731454,0.0057913299710750585,0.15277000471069951
32,110,1,200,"[0.01075277 0.01007697 0.00910309 0.00799064 0.00687465 0.00584369
 0.00494173 0.00418063 0.00355345 0.00304449 0.0026354  0.00230853
 0.00204832 0.00184178 0.00167837 0.00154973 0.00144934 0.00137218
 0.00131446 0.0012734  0.00124705 0.00123418 0.00123418 0.00124705
 0.0012734  0.00131446 0.00137218 0.00144934 0.00154973 0.00167837
 0.00184178 0.00204832 0.00230853 0.0026354  0.00304449 0.00355345
 0.00418062 0.00494173 0.00584369 0.00687465 0.00799065 0.0091031
 0.01007698 0.01075279 0.01099585]",[4.0796107e-01 1.1549312e+00 3.1996137e-01 6.5557659e-04],0.0005330466567573745,0.002447853758287431,0.16158194780448734
33,110,3,0,"[0.7451694  0.66599715 0.5605056  0.45162275 0.35409296 0.2740017
 0.21175487 0.165073   0.13088754 0.10626668 0.0887564  0.07643503
 0.06785278 0.06193945 0.0579154  0.05521722 0.05344024 0.05229556
 0.05157892 0.0511485  0.05090947 0.05080369 0.05080369 0.05090947
 0.05114852 0.05157894 0.05229554 0.05344023 0.05521721 0.0579154
 0.06193946 0.06785278 0.07643503 0.08875637 0.10626663 0.13088754
 0.16507295 0.2117548  0.2740017  0.35409272 0.4516227  0.5605056
 0.66599715 0.7451694  0.7749045 ]",[2.4922996  1.7168709  3.6320508  0.12115732],0.012818400653233,0.06989062858581546,0.09525090390867202
34,110,3,100,"[0.05495076 0.04828495 0.03993662 0.03187099 0.02503832 0.01963883
 0.01552313 0.01244115 0.0101509  0.00845269 0.00719255 0.00625548
 0.00555685 0.00503478 0.00464416 0.00435209 0.00413461 0.00397433
 0.00385867 0.00377879 0.00372862 0.00370444 0.00370444 0.00372862
 0.00377879 0.00385867 0.00397432 0.00413461 0.00435209 0.00464416
 0.00503478 0.00555684 0.00625548 0.00719255 0.00845269 0.0101509
 0.01244114 0.01552313 0.01963883 0.02503832 0.03187098 0.03993662
 0.04828499 0.05495076 0.05755213]",[2.0408385  2.0222206  0.39236036 0.00447676],0.000681514888178759,0.003751858814811701,0.0716414814043993
35,110,3,200,"[0.01064735 0.00991168 0.00885273 0.00764521 0.0064367  0.00532364
 0.00435343 0.00353829 0.00286992 0.00233054 0.00189964 0.00155758
 0.00128714 0.00107399 0.00090654 0.00077563 0.00067415 0.00059662
 0.00053893 0.00049806 0.00047193 0.00045918 0.00045918 0.00047193
 0.00049806 0.00053893 0.00059661 0.00067415 0.00077563 0.00090654
 0.00107399 0.00128714 0.00155758 0.00189964 0.00233054 0.00286992
 0.00353829 0.00435343 0.00532364 0.0064367  0.00764521 0.00885274
 0.00991169 0.01064737 0.01091211]",[5.8823967e-01 2.0640907e+00 9.7293395e-01 1.1844933e-04],0.0004249601656221814,0.002531588039648534,0.15388531162859692
36,110,5,0,"[0.6933106  0.6245852  0.53234386 0.43603554 0.34835163 0.274765
 0.21596125 0.17030995 0.13544124 0.10902794 0.08908536 0.07403281
 0.06265692 0.05404503 0.04751862 0.04257661 0.03885069 0.03607165
 0.03404465 0.03263139 0.03173762 0.03130477 0.03130477 0.03173762
 0.03263139 0.03404465 0.03607164 0.03885068 0.0425766  0.04751862
 0.054045   0.06265691 0.07403281 0.08908528 0.10902792 0.13544124
 0.17030989 0.21596116 0.274765   0.34835145 0.43603554 0.53234386
 0.6245852  0.6933106  0.7190317 ]",[ 2.1103563  -0.46805352  0.09389718  0.02985384],0.013119709826777773,0.051575308448791435,0.09016538207490735
37,110,5,100,"[0.05270025 0.04632234 0.03833602 0.03062241 0.02409082 0.01893236
 0.0150035  0.01206437 0.00988292 0.00826773 0.00707122 0.00618316
 0.00552248 0.00502993 0.00466232 0.00438818 0.0041846  0.00403493
 0.0039272  0.00385294 0.00380639 0.00378397 0.00378396 0.00380639
 0.00385294 0.0039272  0.00403493 0.0041846  0.00438818 0.00466232
 0.00502993 0.00552248 0.00618316 0.00707121 0.00826773 0.00988292
 0.01206436 0.0150035  0.01893236 0.02409082 0.03062241 0.03833602
 0.04632238 0.05270025 0.05518947]",[1.749879   1.9751743  0.8437976  0.00466063],0.0007906549757999181,0.004660980036973954,0.08001407031208237
38,110,5,200,"[0.01191367 0.01104262 0.00979057 0.00836597 0.00694445 0.00564021
 0.0045087  0.00356334 0.00279321 0.00217626 0.00168739 0.00130274
 0.0010015  0.0007664  0.00058357 0.00044207 0.00033343 0.00025118
 0.00019048 0.00014777 0.00012059 0.00010737 0.00010737 0.00012059
 0.00014777 0.00019048 0.00025118 0.00033343 0.00044207 0.00058357
 0.0007664  0.0010015  0.00130274 0.00168739 0.00217626 0.00279321
 0.00356334 0.0045087  0.00564021 0.00694445 0.00836598 0.00979058
 0.01104263 0.01191369 0.01222736]",[1.3954320e+00 2.8474889e+00 1.2840800e+00 1.3443083e-04],0.0005006024255461065,0.0012163351842284214,0.13968887274988367
