,abs_err,max_res,rms_err
0,1.120938340047264,0.12679595292282098,0.19095823623538608
1,4.306044429739499,0.3065223151168823,1.1517253468972353
2,15.595221144207528,5.556194206209183,2.525399848553812
3,13.432542408050535,4.714096122589112,4.533955905388258
4,2.4510268912730218,0.33482289611816407,0.6220899884209481
5,2.9034082231275082,0.553631262008667,1.2412704347029095
6,17.048839607805355,1.434264795589447,1.270387698196162
7,20.26414841151533,1.8109264658050537,6.493042715169907
8,1.8127979824522018,0.4320569427642822,0.8551306501535921
9,21.165254420545295,2.186905221104622,1.531065313045684
10,18.12360138922501,1.8271711201019287,4.945598648436232
11,3.8760699725118872,0.6208324289779663,1.03066336272396
12,3.340472179858208,0.27498615812397004,0.8401823064263458
13,2.6131971120240216,0.13678383191871646,0.4654545551334556
14,7.498422886137638,1.0418433090496062,1.2314673880248423
15,4.263768653262305,0.7228074283218384,0.6797385736835343
16,11.275129069520535,2.6571718824157715,7.0429504035987645
17,2.3166172866160273,0.2749000694847107,1.1458337219048222
18,8.02670816509583,1.8343859175121782,2.0916898207097803
19,10.664240707520984,2.743051531326294,4.741707325966794
20,1.96985173285928,0.26881227042770384,0.572113417959794
21,1.1166930566368347,0.18271219822692875,0.2630127593750279
22,2.1296012411094183,0.2532872374534607,0.4313525777864159
23,2.86856071039219,0.5761635681610107,1.1262299460682421
24,2.4968951062681315,0.3063998062210083,0.8096623280642209
25,6.453134462497569,0.817786908621788,1.3648025341106593
26,3.969595128238841,0.5470488614196778,1.6696444541001219
27,2.9656665079325206,0.2629867914962769,0.5249108032324283
28,7.816794578209686,1.0350209572410585,1.3885349714161164
29,6.705664882755327,1.27399420665741,0.9881058732554799
30,11.03833197184007,2.358244119415283,3.1900994149357214
31,9.36274544432182,1.0025819834976195,3.799878871495782
32,1.741003443388104,0.2831201588935852,0.6697137479687376
33,0.8042560283629415,0.16619448328781128,0.42708669760805085
34,4.043541338410291,0.6700262349681854,1.2521900081965105
35,3.392625278869141,0.5284780330505371,1.4152644188144696
36,4.516025521733481,0.9119878185272217,1.3142564764606472
37,3.057701820563662,0.49464839216613765,0.6732876248814923
38,9.417454133909702,2.059642234020233,1.442581994412582
39,3.9713284649416796,0.5958190205383298,0.4010272920598332
40,16.809502286751602,2.322850036376953,4.873379899432613
41,5.560302103157377,0.8213775567321777,3.038624543172862
42,3.14484086264391,0.3645505777416229,0.6617741577492567
43,3.96724279253068,0.3767777993621826,2.2204241125335242
44,4.521590176173252,0.4119314156947136,1.1965605138899167
