,Epoch,Batch,Set,Calculated Points,Calculated CFFs,MAE,Max Residual,NRMSE
1334,835,6,40,"[0.73241645 0.5890555  0.43958867 0.32002288 0.2341112  0.17477329
 0.13419701 0.10637842 0.08715858 0.07375195 0.06430724 0.05759013
 0.05277145 0.04928895 0.04675777 0.04491209 0.04356702 0.04259348
 0.04190144 0.04142894 0.04113474 0.04099361 0.04099361 0.04113474
 0.04142894 0.04190144 0.04259347 0.04356702 0.04491208 0.04675777
 0.04928894 0.05277144 0.05759013 0.06430722 0.07375193 0.08715858
 0.10637838 0.1341969  0.17477329 0.23411103 0.32002288 0.43958867
 0.58905536 0.73241645 0.7954652 ]",[ 1.5738089  -0.4455822   0.55010676  0.04485934],0.023420614698165258,0.0575503593635559,0.17576439509253944
1335,835,6,60,"[0.87622166 0.7227023  0.54909074 0.39925408 0.28524473 0.20349059
 0.14641134 0.10698728 0.07984275 0.06114588 0.04824554 0.03932823
 0.0331565  0.02888425 0.0259308  0.02389555 0.02250126 0.02155562
 0.02092565 0.02052059 0.02028051 0.02016907 0.02016908 0.02028051
 0.02052058 0.02092565 0.02155562 0.02250127 0.02389556 0.0259308
 0.02888426 0.03315648 0.03932823 0.04824551 0.06114586 0.07984275
 0.10698715 0.14641117 0.20349059 0.28524446 0.3992537  0.54909086
 0.7227018  0.8762208  0.94005394]",[1.0737417  0.67014223 2.0328255  0.04651142],0.009651309314505255,0.0766993432006835,0.08772430633241343
1336,835,6,80,"[0.37387624 0.36493698 0.35091528 0.33294675 0.3123243  0.2903139
 0.26801988 0.24631396 0.22581905 0.20693162 0.18986288 0.17468655
 0.1613813  0.1498672  0.14003289 0.13175493 0.12491133 0.1193896
 0.11509251 0.11194027 0.1098725  0.10884874 0.10884874 0.1098725
 0.11194027 0.11509251 0.1193896  0.12491133 0.13175493 0.14003289
 0.14986718 0.16138124 0.17468655 0.18986288 0.20693162 0.22581905
 0.24631393 0.2680199  0.2903139  0.3123243  0.33294675 0.35091528
 0.36493698 0.37387624 0.3769493 ]",[ 4.4972491e+00 -6.0863166e+00 -1.4951478e+00  2.1146461e-03],0.014317472133538987,0.04046624382972719,0.08346358416364126
1337,835,6,100,"[0.05326299 0.04706076 0.03927849 0.03173654 0.02531849 0.020215
 0.01629332 0.01332682 0.01109535 0.00941696 0.00815104 0.00719236
 0.00646323 0.00590662 0.00548076 0.00515504 0.004907   0.00472024
 0.00458287 0.00448642 0.0044251  0.0043953  0.0043953  0.0044251
 0.00448642 0.00458287 0.00472024 0.004907   0.00515504 0.00548076
 0.00590662 0.00646322 0.00719236 0.00815104 0.00941695 0.01109535
 0.01332681 0.01629332 0.020215   0.02531848 0.03173654 0.03927849
 0.04706081 0.05326299 0.05568133]",[ 2.0220525   0.0282025  -1.1437675   0.00357482],0.0012681453463877041,0.003718511393785477,0.0981590651468933
1338,835,6,120,"[0.17906444 0.1590439  0.13320166 0.10735201 0.08469064 0.06620488
 0.05169538 0.04052481 0.03199544 0.02549511 0.02053314 0.01673276
 0.01381085 0.01155675 0.00981449 0.00846882 0.00743465 0.00664947
 0.00606769 0.00565676 0.00539434 0.00526648 0.00526648 0.00539434
 0.00565676 0.00606769 0.00664947 0.00743465 0.00846882 0.00981449
 0.01155674 0.01381085 0.01673276 0.02053313 0.0254951  0.03199544
 0.0405248  0.05169534 0.06620488 0.08469064 0.10735179 0.13320166
 0.15904386 0.17906442 0.18673751]",[ 5.3776234e-01  2.0863375e-02  1.4559881e-01 -2.3395754e-05],0.0027171629870830654,0.012402106781959549,0.07813712987391404
1339,835,6,140,"[0.10869791 0.10611162 0.10209063 0.09700505 0.09126791 0.08527191
 0.07934561 0.07373254 0.06859037 0.06400239 0.05999471 0.05655393
 0.05364242 0.05121008 0.0492027  0.04756741 0.04625591 0.04522624
 0.04444353 0.04388021 0.04351583 0.04333698 0.04333698 0.04351583
 0.0438802  0.04444353 0.04522623 0.04625591 0.0475674  0.0492027
 0.05121008 0.05364241 0.05655393 0.05999469 0.06400238 0.06859037
 0.07373253 0.0793456  0.08527191 0.0912679  0.09700505 0.10209061
 0.10611159 0.10869788 0.10959099]",[ 2.9701     -1.502987    4.7510414   0.04813563],0.006169150952750313,0.018060101321220393,0.0966018631888359
1340,835,6,160,"[0.05868279 0.0548535  0.04930099 0.04291278 0.03646179 0.03047369
 0.02522261 0.02079318 0.01715409 0.0142167  0.01187311 0.01001736
 0.00855526 0.0074076  0.00651011 0.0058118  0.00527296 0.00486313
 0.00455941 0.00434499 0.00420818 0.00414157 0.00414157 0.00420818
 0.00434499 0.00455941 0.00486313 0.00527296 0.0058118  0.00651011
 0.0074076  0.00855526 0.01001736 0.0118731  0.01421669 0.01715409
 0.02079317 0.02522259 0.03047369 0.03646179 0.04291276 0.04930097
 0.05485348 0.05868275 0.06005508]",[0.72072756 0.5584521  1.8176723  0.0038508 ],0.0020392082089027565,0.005425872372293472,0.12594346353927255
1341,835,6,180,"[0.02104528 0.01875315 0.01583212 0.01296699 0.010519   0.00858145
 0.00710946 0.00601301 0.00520199 0.00460176 0.00415539 0.00382116
 0.00356904 0.00337755 0.00323137 0.00311957 0.00303427 0.00296986
 0.00292232 0.00288883 0.00286747 0.00285708 0.00285708 0.00286747
 0.00288883 0.00292232 0.00296986 0.00303427 0.00311957 0.00323137
 0.00337755 0.00356904 0.00382116 0.00415539 0.00460176 0.00520199
 0.00601301 0.00710945 0.00858145 0.010519   0.01296699 0.01583214
 0.01875317 0.02104532 0.02192927]",[-0.12401336  0.08623957 -0.13479874  0.00221854],0.0006225053846413032,0.0028089821266412754,0.12555824348337943
1342,835,6,200,"[0.00832657 0.00792263 0.0073375  0.00666386 0.00598089 0.00534151
 0.00477316 0.00428466 0.00387376 0.00353275 0.00325205 0.00302214
 0.00283445 0.00268168 0.00255783 0.00245805 0.0023785  0.00231617
 0.00226878 0.00223461 0.00221248 0.0022016  0.0022016  0.00221248
 0.00223461 0.00226878 0.00231617 0.0023785  0.00245805 0.00255783
 0.00268168 0.00283445 0.00302214 0.00325205 0.00353275 0.00387376
 0.00428466 0.00477316 0.00534151 0.00598089 0.00666387 0.00733751
 0.00792263 0.00832658 0.00847149]",[-1.6573441e+00  4.0270862e-01  1.4520326e+00  1.1202618e-03],0.001477546510126458,0.004972207322072984,0.4342228697527007
1343,835,6,220,"[0.00962813 0.00883104 0.00774254 0.00658011 0.00549404 0.00455663
 0.00378479 0.00316623 0.00267756 0.00229393 0.00199321 0.0017572
 0.00157156 0.00142525 0.00130986 0.00121904 0.00114805 0.00109332
 0.00105224 0.00102293 0.00100406 0.00099482 0.00099482 0.00100406
 0.00102293 0.00105224 0.00109332 0.00114805 0.00121904 0.00130986
 0.00142525 0.00157156 0.0017572  0.00199321 0.00229393 0.00267756
 0.00316623 0.00378479 0.00455663 0.00549404 0.00658011 0.00774254
 0.00883104 0.00962813 0.00992362]",[-7.5196803e-01 -5.5661470e-01  3.0788049e-01  2.4013966e-04],0.0006445861482477771,0.0029475708083033566,0.27627452154118104
1344,835,11,0,"[0.7371331  0.6620685  0.56165427 0.45736045 0.36310285 0.28476387
 0.22292535 0.17563209 0.14014846 0.11382362 0.09441689 0.08015803
 0.06969913 0.0620352  0.05642597 0.0523302  0.04935412 0.04721293
 0.04570258 0.04467965 0.04404714 0.04374517 0.04374517 0.04404714
 0.04467965 0.04570258 0.04721292 0.04935412 0.0523302  0.05642597
 0.06203518 0.06969912 0.08015803 0.09441684 0.11382359 0.14014846
 0.17563201 0.22292526 0.28476387 0.36310267 0.4573604  0.56165427
 0.6620685  0.7371329  0.7652718 ]",[ 2.0651622  -0.9460394   2.2362258   0.07349284],0.01317036782976998,0.07103926969528201,0.1010980510463775
1345,835,11,20,"[0.71552265 0.5955826  0.45998743 0.34215805 0.25098565 0.18379945
 0.13511705 0.09991418 0.07434278 0.05563381 0.04183692 0.03158399
 0.0239121  0.01813936 0.0137795  0.01048354 0.00799997 0.00614734
 0.00479544 0.00385235 0.00325562 0.00296653 0.00296653 0.00325562
 0.00385235 0.00479544 0.00614734 0.00799997 0.01048354 0.0137795
 0.01813935 0.02391209 0.03158399 0.0418369  0.0556338  0.07434278
 0.09991416 0.13511695 0.18379945 0.25098538 0.34215805 0.4599881
 0.5955836  0.71552265 0.7655125 ]",[ 1.81712    -0.8346449   0.85097647  0.00245424],0.009267929230024074,0.06363452603530884,0.11167683696169962
1346,835,11,40,"[0.68293494 0.5385725  0.38867378 0.26962328 0.18504022 0.12756044
 0.08911136 0.06349622 0.04642829 0.03504469 0.02745229 0.02239848
 0.01905034 0.0168504  0.01542294 0.01451306 0.01394697 0.01360589
 0.01340879 0.01330098 0.01324681 0.01322477 0.01322478 0.01324681
 0.01330098 0.01340879 0.01360589 0.01394697 0.01451305 0.01542294
 0.0168504  0.01905033 0.02239848 0.02745227 0.03504467 0.04642829
 0.06349618 0.08911128 0.12756044 0.18504006 0.26962328 0.38867378
 0.5385724  0.68293494 0.74653745]",[1.8029824  0.07905035 2.7457027  0.03710078],0.016374526643730274,0.07005906013870233,0.13662575948139974
1347,835,11,60,"[ 0.9358046   0.75787675  0.5570129   0.38417065  0.2532503   0.15997022
  0.09540603  0.05131444  0.02139214  0.00115399 -0.01249565 -0.0216674
 -0.02779553 -0.03185558 -0.03451307 -0.0362239  -0.03730115 -0.03796018
 -0.03834865 -0.0385665  -0.0386792  -0.03872625 -0.03872624 -0.0386792
 -0.03856651 -0.03834866 -0.03796018 -0.03730114 -0.03622388 -0.03451307
 -0.03185556 -0.02779555 -0.0216674  -0.01249568  0.00115397  0.02139214
  0.05131431  0.09540587  0.15997022  0.25325003  0.3841703   0.55701315
  0.75787616  0.9358038   1.0098445 ]",[1.597788   0.6573805  3.0064044  0.00558079],0.0480291699710157,0.09342654154968255,0.2829231509071797
1348,835,11,80,"[0.37522674 0.36570463 0.35080302 0.33177206 0.31002894 0.28695184
 0.2637313  0.241293   0.22028327 0.20109652 0.18392386 0.16880779
 0.15569061 0.14445506 0.13495441 0.12703349 0.12054296 0.11534774
 0.11133233 0.10840299 0.10648926 0.10554413 0.10554413 0.10648926
 0.10840298 0.11133232 0.11534773 0.12054294 0.12703347 0.13495441
 0.14445505 0.15569057 0.16880779 0.18392383 0.20109649 0.22028327
 0.24129295 0.2637313  0.28695184 0.31002894 0.33177206 0.35080302
 0.36570463 0.37522674 0.37850392]",[ 2.7093563  -4.9822855   3.6820283   0.05726232],0.011780268869684005,0.0418167360687256,0.07207388439567831
1349,835,11,100,"[0.05691905 0.0501665  0.04170654 0.03352829 0.02659428 0.02110822
 0.01692005 0.01377768 0.01143701 0.00969655 0.00840085 0.00743379
 0.00670984 0.00616645 0.00575795 0.00545101 0.00522134 0.00505125
 0.00492799 0.00484253 0.00478871 0.00476271 0.00476271 0.00478871
 0.00484253 0.00492799 0.00505125 0.00522134 0.00545101 0.00575795
 0.00616645 0.00670984 0.00743379 0.00840085 0.00969655 0.01143701
 0.01377767 0.01692004 0.02110822 0.02659428 0.03352829 0.04170654
 0.05016654 0.05691906 0.05955385]",[ 2.1335573   2.7217193  -0.32988113  0.00523695],0.0017448846593407254,0.005720153196907038,0.13220983365470917
1350,835,11,120,"[0.18966377 0.16794956 0.13995232 0.11199709 0.08755271 0.06768088
 0.05215131 0.04025868 0.03123436 0.0244055  0.01923367 0.01530627
 0.0123139  0.01002696 0.00827597 0.00693609 0.00591549 0.00514692
 0.00458154 0.00418454 0.00393213 0.00380949 0.00380949 0.00393213
 0.00418454 0.00458154 0.00514692 0.00591549 0.00693609 0.00827597
 0.01002695 0.01231389 0.01530627 0.01923366 0.02440548 0.03123436
 0.04025866 0.05215127 0.06768088 0.08755271 0.11199685 0.13995232
 0.16794951 0.18966374 0.19799036]",[0.9442849  0.42747056 0.8132157  0.00129107],0.0021194015052960185,0.01721351260089876,0.08822571013901052
1351,835,11,140,"[0.11130625 0.10875238 0.10477945 0.09975019 0.09406978 0.08812422
 0.08223723 0.07664973 0.07151881 0.06692871 0.06290752 0.05944436
 0.05650421 0.05403953 0.05199838 0.05032984 0.04898724 0.04792991
 0.047124   0.04654266 0.046166   0.04598092 0.04598092 0.046166
 0.04654265 0.047124   0.04792991 0.04898724 0.05032984 0.05199838
 0.05403953 0.05650421 0.05944436 0.06290751 0.0669287  0.07151881
 0.07664971 0.08223721 0.08812422 0.09406977 0.09975018 0.10477944
 0.10875234 0.11130622 0.11218786]",[ 2.9938633  -2.543127    4.1836514   0.04759579],0.003820575618428126,0.01525822853136062,0.06649763606503613
1352,835,11,160,"[0.05823386 0.05443811 0.04893016 0.04258602 0.03616969 0.03020211
 0.02495655 0.02051934 0.01686208 0.01389929 0.01152598 0.00963858
 0.00814472 0.00696656 0.00604076 0.00531698 0.00475592 0.00432737
 0.00400857 0.00378281 0.00363843 0.00356802 0.00356802 0.00363843
 0.00378281 0.00400857 0.00432737 0.00475592 0.00531698 0.00604076
 0.00696656 0.00814472 0.00963858 0.01152597 0.01389928 0.01686208
 0.02051933 0.02495653 0.03020211 0.03616969 0.042586   0.04893013
 0.0544381  0.05823383 0.05959363]",[0.85130465 0.7389904  0.7804323  0.00233237],0.001684987722609255,0.0053514709080219325,0.11236510352551264
1353,835,11,180,"[0.02249872 0.01996185 0.01672767 0.01355344 0.01083911 0.00868851
 0.0070526  0.00583229 0.00492819 0.00425789 0.00375849 0.00338384
 0.00310066 0.00288517 0.00272038 0.0025941  0.0024976  0.00242463
 0.0023707  0.00233267 0.0023084  0.00229658 0.00229658 0.0023084
 0.00233267 0.0023707  0.00242463 0.0024976  0.0025941  0.00272038
 0.00288517 0.00310066 0.00338384 0.00375849 0.00425789 0.00492819
 0.00583229 0.0070526  0.00868851 0.01083911 0.01355345 0.01672769
 0.01996188 0.02249876 0.0234769 ]",[ 0.09805287  0.33368888 -1.0875512   0.00154958],0.0005415976737176976,0.0018216548969531062,0.09386748354101514
1354,835,11,200,"[0.0070949  0.00676773 0.00629141 0.00573885 0.00517299 0.00463667
 0.00415302 0.0037306  0.00336906 0.00306352 0.00280732 0.00259356
 0.0024159  0.0022688  0.00214761 0.00204854 0.00196851 0.0019051
 0.00185643 0.00182109 0.00179807 0.00178672 0.00178672 0.00179807
 0.00182109 0.00185643 0.0019051  0.00196851 0.00204854 0.00214761
 0.0022688  0.0024159  0.00259356 0.00280732 0.00306352 0.00336906
 0.0037306  0.00415302 0.00463667 0.00517299 0.00573886 0.00629142
 0.00676774 0.00709491 0.00721198]",[-1.7937878e+00 -7.0685637e-01  6.0762793e-02  3.3190288e-04],0.0014684102389142513,0.006231718658757211,0.5094024899212437
1355,835,11,220,"[0.00803248 0.00750816 0.00678463 0.0059997  0.00525091 0.00458794
 0.00402576 0.00356037 0.00317977 0.00287016 0.00261863 0.00241418
 0.00224785 0.00211254 0.00200265 0.00191385 0.00184278 0.00178689
 0.00174424 0.0017134  0.00169336 0.0016835  0.0016835  0.00169336
 0.0017134  0.00174424 0.00178689 0.00184278 0.00191385 0.00200265
 0.00211254 0.00224785 0.00241418 0.00261863 0.00287016 0.00317977
 0.00356037 0.00402576 0.00458794 0.00525091 0.0059997  0.00678463
 0.00750816 0.00803248 0.00822585]",[-2.1975276e+00 -1.2642534e+00  1.5008341e-01  4.9978867e-04],0.0013150488643597154,0.004543219745230675,0.4672619789871818
1356,835,16,0,"[0.7189075  0.6490429  0.5554414  0.45798856 0.36961323 0.29583108
 0.23725505 0.19213983 0.15800232 0.1324218  0.11334407 0.09914019
 0.0885653  0.08068749 0.07481743 0.0704488  0.06721143 0.06483634
 0.06312984 0.06195519 0.06121958 0.06086551 0.06086551 0.06121958
 0.0619552  0.06312984 0.06483632 0.06721143 0.07044879 0.07481743
 0.08068746 0.08856528 0.09914019 0.11334403 0.13242179 0.15800232
 0.19213977 0.23725495 0.29583108 0.36961305 0.4579885  0.5554414
 0.6490429  0.7189074  0.7450776 ]",[ 1.9079847  -1.1024746   1.3780459   0.07513596],0.026064761054699147,0.06482637954711917,0.14360137086091468
1357,835,16,20,"[ 7.1474278e-01  5.9441692e-01  4.5834863e-01  3.4005228e-01
  2.4845162e-01  1.8087932e-01  1.3184863e-01  9.6330658e-02
  7.0474125e-02  5.1507853e-02  3.7479941e-02  2.7020968e-02
  1.9166782e-02  1.3234261e-02  8.7359324e-03  5.3216587e-03
  2.7388376e-03  8.0505619e-04 -6.1073108e-04 -1.6011330e-03
 -2.2291006e-03 -2.5337287e-03 -2.5337287e-03 -2.2291006e-03
 -1.6011330e-03 -6.1073108e-04  8.0505339e-04  2.7388330e-03
  5.3216559e-03  8.7359324e-03  1.3234254e-02  1.9166773e-02
  2.7020968e-02  3.7479918e-02  5.1507842e-02  7.0474125e-02
  9.6330650e-02  1.3184851e-01  1.8087932e-01  2.4845135e-01
  3.4005228e-01  4.5834935e-01  5.9441805e-01  7.1474278e-01
  7.6488739e-01]",[ 1.8802364  -0.6451582   0.3243034  -0.00617767],0.011557526204990598,0.06300939252090454,0.1161353813969304
1358,835,16,40,"[0.75948554 0.6059043  0.4462049  0.319048   0.22834374 0.16634518
 0.12454109 0.0963953  0.07738418 0.06448364 0.05569045 0.04967561
 0.04555226 0.04272407 0.04078691 0.03946485 0.03856837 0.03796692
 0.0375707  0.03731867 0.03717069 0.03710242 0.03710243 0.03717069
 0.03731867 0.0375707  0.03796692 0.03856838 0.03946485 0.04078691
 0.04272407 0.04555225 0.04967561 0.05569043 0.06448363 0.07738418
 0.09639525 0.124541   0.16634518 0.22834355 0.31904793 0.4462049
 0.60590416 0.75948554 0.8271072 ]",[ 1.9467658  -0.0591146   1.974137    0.05510968],0.019722030620584488,0.07439916193008422,0.16493928840039002
1359,835,16,60,"[0.9197259  0.7633659  0.58627677 0.43304998 0.31601232 0.23163274
 0.17229563 0.13093254 0.10212348 0.08199903 0.06787628 0.05791488
 0.05085447 0.04582954 0.04224294 0.03968036 0.03785318 0.03655984
 0.03566003 0.03505734 0.03468773 0.03451218 0.03451218 0.03468773
 0.03505733 0.03566003 0.03655984 0.03785318 0.03968037 0.04224294
 0.04582954 0.05085445 0.05791488 0.06787624 0.081999   0.10212348
 0.13093239 0.17229542 0.23163274 0.31601205 0.43304953 0.58627695
 0.7633653  0.91972506 0.9846951 ]",[1.0566648  0.04237845 1.4950808  0.05103644],0.029539489461978274,0.0724280604629517,0.18186751330451656
1360,835,16,80,"[0.3746812  0.36439675 0.34829822 0.32773116 0.3042216  0.2792547
 0.2541146  0.22980146 0.20701535 0.1861854  0.16752197 0.15107512
 0.13678649 0.12453315 0.11415986 0.10550176 0.09839974 0.09270972
 0.08830826 0.08509517 0.08299504 0.08195753 0.08195753 0.08299504
 0.08509517 0.08830824 0.09270971 0.09839974 0.10550174 0.11415986
 0.12453313 0.13678643 0.15107512 0.16752197 0.18618537 0.20701535
 0.22980143 0.2541146  0.2792547  0.3042216  0.32773113 0.34829822
 0.36439675 0.3746812  0.37822035]",[ 3.2280638  -5.5800257   3.3340263   0.02234308],0.013145828367648655,0.04127120455741884,0.07820545721679209
1361,835,16,100,"[0.05406643 0.04751909 0.03931111 0.03136832 0.02462373 0.01927643
 0.01518311 0.01210148 0.00979661 0.00807448 0.00678532 0.00581713
 0.00508738 0.00453559 0.00411756 0.00380097 0.00356221 0.00338407
 0.00325409 0.00316344 0.00310611 0.00307834 0.00307834 0.00310611
 0.00316344 0.00325409 0.00338407 0.00356221 0.00380097 0.00411756
 0.00453559 0.00508737 0.00581713 0.00678531 0.00807448 0.00979661
 0.01210147 0.01518311 0.01927643 0.02462373 0.03136831 0.03931111
 0.04751913 0.05406644 0.05662041]",[ 2.1175733   1.5343318  -0.7035684   0.00299538],0.0007603610556829765,0.0036858853013515477,0.07023178576521122
1362,835,16,120,"[0.18929553 0.16757818 0.13957165 0.11159871 0.08712823 0.0672236
 0.05165689 0.039725   0.03066123 0.0237941  0.01858619 0.01462547
 0.01160291 0.00928907 0.00751448 0.00615426 0.0051165  0.00433384
 0.00375732 0.00335207 0.0030942  0.00296884 0.00296884 0.0030942
 0.00335207 0.00375732 0.00433384 0.0051165  0.00615426 0.00751448
 0.00928906 0.01160291 0.01462547 0.01858617 0.02379409 0.03066123
 0.03972499 0.05165684 0.0672236  0.08712823 0.11159846 0.13957164
 0.16757813 0.1892955  0.19762255]",[ 9.4889784e-01  7.4845767e-01  4.6212032e-01 -9.1110822e-05],0.0023634948423608944,0.016842130960464496,0.08744996840929153
1363,835,16,140,"[0.10873561 0.10631354 0.10254449 0.09777119 0.0923767  0.08672621
 0.08112641 0.07580601 0.07091464 0.06653315 0.06268927 0.05937378
 0.05655451 0.05418725 0.05222352 0.05061563 0.0493198  0.04829783
 0.04751786 0.04695464 0.04658944 0.0464099  0.0464099  0.04658944
 0.04695464 0.04751786 0.04829783 0.0493198  0.05061563 0.05222352
 0.05418725 0.05655451 0.05937378 0.06268927 0.06653315 0.07091464
 0.07580599 0.08112639 0.08672621 0.09237669 0.09777118 0.10254447
 0.1063135  0.10873559 0.10957163]",[ 2.954238   -2.6602247   3.586315    0.04645512],0.004169351266592874,0.01695130591678619,0.07387049350099792
1364,835,16,160,"[0.05638269 0.0527056  0.04736701 0.04121301 0.03498219 0.02917914
 0.02406965 0.01973901 0.01616156 0.01325611 0.01092234 0.00906088
 0.00758299 0.00641368 0.00549187 0.00476892 0.00420681 0.00377627
 0.0034552  0.00322738 0.00308146 0.00301023 0.00301023 0.00308146
 0.00322738 0.0034552  0.00377627 0.00420681 0.00476892 0.00549187
 0.00641368 0.00758298 0.00906088 0.01092233 0.01325611 0.01616156
 0.01973901 0.02406963 0.02917914 0.03498219 0.04121299 0.04736699
 0.05270559 0.05638265 0.0576996 ]",[0.79254067 0.58203065 0.38677153 0.0011677 ],0.0012320919418662255,0.007245497902727133,0.09744502059257379
1365,835,16,180,"[0.02318913 0.02047177 0.01700888 0.01361231 0.01071032 0.0084135
 0.00666863 0.00536898 0.00440769 0.00369628 0.00316726 0.00277116
 0.00247238 0.00224547 0.00207227 0.0019398  0.00183874 0.00176243
 0.00170611 0.00166643 0.00164113 0.00162882 0.00162882 0.00164113
 0.00166643 0.00170611 0.00176243 0.00183874 0.0019398  0.00207227
 0.00224547 0.00247238 0.00277116 0.00316726 0.00369628 0.00440769
 0.00536897 0.00666862 0.0084135  0.01071032 0.01361231 0.0170089
 0.02047179 0.02318918 0.02423712]",[ 3.8938281e-01 -8.5288785e-02 -1.4552308e+00  8.8577159e-04],0.0007489135792577928,0.0016928585728192332,0.12425300983094012
1366,835,16,200,"[0.00733049 0.00695768 0.00641621 0.00579035 0.00515247 0.00455141
 0.00401301 0.00354627 0.00314998 0.00281783 0.00254164 0.0023131
 0.00212465 0.00196979 0.0018431  0.00174017 0.00165749 0.0015923
 0.00154245 0.00150637 0.00148292 0.00147137 0.00147137 0.00148292
 0.00150637 0.00154245 0.0015923  0.00165749 0.00174017 0.0018431
 0.00196979 0.00212465 0.0023131  0.00254164 0.00281783 0.00314998
 0.00354627 0.00401301 0.00455141 0.00515247 0.00579036 0.00641622
 0.00695769 0.00733051 0.00746408]",[-1.5315506e+00 -2.4591102e-01  6.6626035e-02  1.3183057e-04],0.0012767077010531825,0.0059796226763248455,0.47449560639235583
1367,835,16,220,"[0.0061964  0.00594989 0.00559837 0.00519874 0.00479487 0.00441331
 0.00406692 0.00375993 0.00349185 0.00325998 0.00306076 0.00289048
 0.00274565 0.00262314 0.00252026 0.00243471 0.00236458 0.00230833
 0.00226471 0.0022328  0.00221189 0.00220155 0.00220155 0.00221189
 0.0022328  0.00226471 0.00230833 0.00236458 0.00243471 0.00252026
 0.00262314 0.00274565 0.00289048 0.00306076 0.00325998 0.00349185
 0.00375993 0.00406692 0.00441331 0.00479487 0.00519874 0.00559837
 0.00594989 0.0061964  0.00628579]",[-3.5968003e+00 -2.4685249e+00  3.4644750e-01  6.0871430e-04],0.0019358810706271651,0.006379300780665875,0.6773800536993381
1368,835,21,0,"[0.71634614 0.64357936 0.54621327 0.44504327 0.35355508 0.27745834
 0.21732987 0.17128767 0.13669115 0.11097887 0.09198439 0.07799499
 0.06770575 0.06014305 0.05458926 0.0505192  0.04755052 0.04540643
 0.04388846 0.04285699 0.04221754 0.04191174 0.04191174 0.04221754
 0.04285699 0.04388846 0.04540642 0.04755051 0.05051919 0.05458926
 0.06014304 0.06770574 0.07799499 0.09198434 0.11097884 0.13669115
 0.17128761 0.21732979 0.27745834 0.3535549  0.4450432  0.54621327
 0.64357936 0.71634614 0.74362016]",[ 1.9885924  -0.91545326  2.0408134   0.06833257],0.011165510050255454,0.055598269233703645,0.08203486356383526
1369,835,21,20,"[0.6958675  0.57986575 0.4487148  0.3347351  0.24652663 0.18150905
 0.1343829  0.10029141 0.07551493 0.0573768  0.04399177 0.03403733
 0.02658259 0.02096825 0.0167241  0.01351261 0.01109046 0.00928207
 0.00796143 0.00703954 0.00645594 0.00617312 0.00617312 0.00645594
 0.00703954 0.00796143 0.00928207 0.01109045 0.0135126  0.0167241
 0.02096824 0.02658258 0.03403733 0.04399175 0.05737679 0.07551493
 0.1002914  0.13438278 0.18150905 0.24652636 0.33473507 0.44871545
 0.57986677 0.6958675  0.74421453]",[ 1.6515074  -0.7229568   0.8415787   0.00495511],0.0066601014304164255,0.04233653475952148,0.07832713488048237
1370,835,21,40,"[0.6833169  0.5458551  0.4026695  0.28831196 0.20634703 0.14993569
 0.11154336 0.08538101 0.06743976 0.05503636 0.04638951 0.04031364
 0.03601413 0.03295373 0.03076592 0.02919857 0.02807703 0.02727992
 0.02672297 0.02634842 0.02611796 0.02600826 0.02600826 0.02611796
 0.02634842 0.02672297 0.02727992 0.02807703 0.02919857 0.03076592
 0.03295372 0.03601412 0.04031364 0.04638949 0.05503634 0.06743976
 0.08538097 0.11154328 0.14993569 0.20634685 0.28831196 0.4026695
 0.5458551  0.6833169  0.7437952 ]",[ 1.483179   -0.37855822  1.0878308   0.03393619],0.010053529661767749,0.06967711357498163,0.1129491452486244
1371,835,21,60,"[0.9462037  0.7731585  0.5782434  0.41116142 0.28534663 0.1964587
 0.13564527 0.09475548 0.06756829 0.0496668  0.03801172 0.03053935
 0.0258548  0.02301551 0.02138363 0.02052614 0.02014887 0.02005171
 0.02009907 0.02020033 0.02029671 0.02035314 0.02035316 0.02029671
 0.02020031 0.02009907 0.02005172 0.02014888 0.02052618 0.02138363
 0.02301554 0.02585477 0.03053935 0.0380117  0.0496668  0.06756829
 0.09475539 0.13564512 0.1964587  0.28534636 0.41116115 0.5782437
 0.7731581  0.94620305 1.018285  ]",[1.6187013  1.6465108  3.8786762  0.08041793],0.011785136286666654,0.10186703608703607,0.1466805849203113
1372,835,21,80,"[0.37571776 0.36572683 0.3500883  0.3301103  0.30727625 0.28302938
 0.25861758 0.23501234 0.21289347 0.19267724 0.17456734 0.1586116
 0.14475262 0.13287029 0.12281325 0.11442082 0.10753808 0.10202467
 0.09776049 0.09464799 0.09261379 0.0916089  0.0916089  0.09261379
 0.09464799 0.09776048 0.10202467 0.10753807 0.11442081 0.12281325
 0.13287027 0.14475256 0.1586116  0.17456733 0.19267724 0.21289347
 0.23501232 0.25861758 0.28302938 0.30727625 0.3301103  0.3500883
 0.36572683 0.37571776 0.37915605]",[ 3.3430517  -5.0904603   3.0750535   0.03503819],0.009686744708574082,0.04230775913238527,0.06434377010998661
