,Total,dvcs,bh,interference
97,0.13013317944093478,0.08577960000000001,0.039726648776290424,0.004626930664644331
98,0.12241005255574677,0.08577960000000001,0.033920829980862544,0.0027096225748842106
99,0.1161229476357002,0.08577960000000001,0.02908305616756414,0.0012602914681360499
100,0.11108501682269556,0.08577960000000001,0.02509638056177379,0.00020903626092175567
101,0.1070996721899734,0.08577960000000001,0.02183535112585975,-0.0005152789358863542
102,0.10398290946526466,0.08577960000000001,0.01918193040842169,-0.00097862094315704
103,0.10157258191838746,0.08577960000000001,0.01703249526671698,-0.0012395133483295332
104,0.09973057601826014,0.08577960000000001,0.015299816013212321,-0.0013488399949521867
105,0.09834162554719164,0.08577960000000001,0.013912497866041118,-0.001350472318849488
106,0.09731089067812039,0.08577960000000001,0.012813334269082176,-0.0012820435909617971
107,0.09656139737683778,0.08577960000000001,0.011957358192156875,-0.0011755608153191073
108,0.09603182500684626,0.08577960000000001,0.011309984426377664,-0.001057759419531411
109,0.09567479773487289,0.08577960000000001,0.01084541750959368,-0.0009502197747207934
110,0.09545567026321507,0.08577960000000001,0.010545386609042341,-0.0008693163458272914
111,0.09535173070682956,0.08577960000000001,0.010398215488654704,-0.0008260847818251477
112,0.09535173070676392,0.08577960000000001,0.010398215488560665,-0.0008260847817967497
113,0.09545567026301092,0.08577960000000001,0.010545386608756589,-0.0008693163457456771
114,0.09567479773450849,0.08577960000000001,0.010845417509105141,-0.000950219774596661
115,0.09603182500628485,0.08577960000000001,0.011309984425667254,-0.0010577594193824221
116,0.0965613973760268,0.08577960000000001,0.011957358191196484,-0.0011755608151696934
117,0.09731089067699027,0.08577960000000001,0.012813334267833286,-0.0012820435908430252
118,0.09834162554565384,0.08577960000000001,0.013912497864452925,-0.0013504723187990873
119,0.09973057601620473,0.08577960000000001,0.015299816011219564,-0.001348839995014839
120,0.10157258191567986,0.08577960000000001,0.017032495264237345,-0.001239513348557499
121,0.10398290946174238,0.08577960000000001,0.01918193040535346,-0.0009786209436110835
122,0.10709967218544339,0.08577960000000001,0.021835351122080127,-0.0005152789366367486
123,0.11108501681693413,0.08577960000000001,0.025096380557139364,0.00020903625979474958
124,0.11612294762845954,0.08577960000000001,0.029083056161916088,0.001260291466543446
125,0.12241005254677362,0.08577960000000001,0.0339208299740403,0.002709622572733316
126,0.1301331794300109,0.08577960000000001,0.03972664876816006,0.004626930661850835
127,0.13942576858875688,0.08577960000000001,0.04657873293835941,0.007067435650397479
128,0.15029384822487896,0.08577960000000001,0.05446629835393749,0.010047949870941453
129,0.1625078771908952,0.08577960000000001,0.06321699762223022,0.013511279568664976
130,0.17547475667625967,0.08577960000000001,0.07241197691248948,0.017283179763770175
131,0.18814103704539475,0.08577960000000001,0.08132283831420092,0.021038598731193816
132,0.19902290022256958,0.08577960000000001,0.08893427939710673,0.024309020825462827
133,0.20646375948336387,0.08577960000000001,0.0941193292476046,0.026564830235759253
134,0.20911833667133192,0.08577960000000001,0.09596570438497692,0.027373032286354994
135,0.5340133732434431,0.05351090000000001,0.4250866428690433,0.05541583037439985
136,0.4436366547022428,0.05351090000000001,0.3463096753306384,0.04381607937160436
137,0.34744908062628876,0.05351090000000001,0.26240151651913435,0.031536664107154375
138,0.26860295124313244,0.05351090000000001,0.19352578220235395,0.021566269040778498
139,0.210396364316325,0.05351090000000001,0.1425703867626739,0.014315077553651117
140,0.16897228225019612,0.05351090000000001,0.10619497407215896,0.009266408178037165
141,0.13969420363839133,0.05351090000000001,0.08037692285505625,0.0058063807833350625
142,0.11888879845760386,0.05351090000000001,0.06192709897103171,0.00345079948657215
143,0.1039596063692435,0.05351090000000001,0.048589295245883256,0.0018594111233602455
144,0.09313518272931984,0.05351090000000001,0.03882232187124797,0.000801960858071867
145,0.08521417090974928,0.05351090000000001,0.03157972221590072,0.00012354869384856453
146,0.07937643161301784,0.05351090000000001,0.026146907676452544,-0.0002813760634347125
147,0.0750549783438958,0.05351090000000001,0.022030904810889283,-0.00048682646699349226
148,0.07185160910296816,0.05351090000000001,0.01888770527689474,-0.0005469961739265857
149,0.06948174805659799,0.05351090000000001,0.016474582109668498,-0.0005037340530705231
150,0.06773840544087428,0.05351090000000001,0.014618621596238147,-0.0003911161553638738
151,0.06646862641980875,0.05351090000000001,0.013195771922821833,-0.00023804550301308874
152,0.06555813813363022,0.05351090000000001,0.01211676710858755,-6.95289749573319e-05
153,0.06492140915677959,0.05351090000000001,0.011317604908946777,9.290424783280147e-05
154,0.0644952947558084,0.05351090000000001,0.010753093688720834,0.00023130106708755215
155,0.06423505907379709,0.05351090000000001,0.010392515283175264,0.0003316437906218118
156,0.06411197369514461,0.05351090000000001,0.010216794547317762,0.0003842791478268382
157,0.06411197369506694,0.05351090000000001,0.010216794547205714,0.00038427914786122105
158,0.06423505907355512,0.05351090000000001,0.010392515282833343,0.0003316437907217671
159,0.0644952947553748,0.05351090000000001,0.010753093688131156,0.00023130106724363866
160,0.0649214091561075,0.05351090000000001,0.011317604908077792,9.290424802970863e-05
161,0.06555813813265093,0.05351090000000001,0.01211676710739119,-6.952897474025587e-05
162,0.06646862641842771,0.05351090000000001,0.013195771921229001,-0.00023804550280129375
163,0.06773840543896467,0.05351090000000001,0.014618621594151927,-0.00039111615518726533
164,0.06948174805399057,0.05351090000000001,0.01647458210695417,-0.0005037340529636051
165,0.0718516090994355,0.05351090000000001,0.018887705273364953,-0.0005469961739294681
166,0.07505497833912793,0.05351090000000001,0.022030904806282187,-0.00048682646715426573
167,0.0793764316065851,0.05351090000000001,0.026146907670398987,-0.0002813760638138969
168,0.08521417090104536,0.05351090000000001,0.03157972220787483,0.00012354869317050617
169,0.09313518271747478,0.05351090000000001,0.03882232186049223,0.0008019608569825368
170,0.10395960635299048,0.05351090000000001,0.04858929523129371,0.001859411121696755
171,0.1188887984350791,0.05351090000000001,0.06192709895098572,0.0034507994840933796
172,0.13969420360684615,0.05351090000000001,0.08037692282716388,0.005806380779682264
173,0.16897228220564015,0.05351090000000001,0.10619497403295439,0.009266408172685751
174,0.2103963642533004,0.05351090000000001,0.14257038670742025,0.014315077545880147
175,0.26860295115547766,0.05351090000000001,0.19352578212570778,0.021566269029769845
176,0.34744908051152074,0.05351090000000001,0.2624015164189574,0.0315366640925633
177,0.443636654574323,0.05351090000000001,0.3463096752191028,0.04381607935522017
178,0.534013373149581,0.05351090000000001,0.42508664278724934,0.05541583036233161
179,0.5732589310806031,0.05351090000000001,0.45928319961884057,0.06046483146176246
180,0.07331160393351446,0.037096300000000006,0.03018704425662444,0.006028259676890013
181,0.07264057290399448,0.037096300000000006,0.029783614286016516,0.005760658617977957
182,0.07156997104862241,0.037096300000000006,0.029137735284153112,0.005335935764469287
183,0.07016472770501661,0.037096300000000006,0.028285534187479526,0.004782893517537084
184,0.06850386851191356,0.037096300000000006,0.027271193311268392,0.004136375200645166
185,0.06667182716755636,0.037096300000000006,0.026142259901327652,0.0034332672662286995
186,0.06475062074326252,0.037096300000000006,0.024945407855556285,0.0027089128877062266
187,0.06281389531377064,0.037096300000000006,0.0237231940656605,0.001994401248110141
188,0.060923231374644074,0.037096300000000006,0.022512022153328454,0.001314909221315618
189,0.05912658240809325,0.037096300000000006,0.021341249366754397,0.0006890330413388445
190,0.057458407359747124,0.037096300000000006,0.02023320312106352,0.0001289042386836019
191,0.055940949112435634,0.037096300000000006,0.01920381310145118,-0.0003591639890155575
192,0.05458614823984285,0.037096300000000006,0.018263582772822147,-0.0007737345329793056
193,0.05339779313251058,0.037096300000000006,0.017418683004443207,-0.001117189871932633
194,0.052373637180330286,0.037096300000000006,0.016672020114354463,-0.001394682934024181
195,0.05150732737760936,0.037096300000000006,0.016024192795855385,-0.0016131654182460298
196,0.05079007292117345,0.037096300000000006,0.015474299482614333,-0.001780526561440886
197,0.05021203649187393,0.037096300000000006,0.015020588962435098,-0.0019048524705611693
198,0.04976346059397185,0.037096300000000006,0.014660965052139641,-0.001993804458167796
199,0.04943555392024369,0.037096300000000006,0.014393364482897332,-0.0020541105626536503
200,0.0492211648289647,0.037096300000000006,0.014216029132339918,-0.0020911643033752238
201,0.04911526562207675,0.037096300000000006,0.014127691933487174,-0.002108726311410429
202,0.04911526562200892,0.037096300000000006,0.014127691933430435,-0.0021087263114215153
203,0.049221164828759545,0.037096300000000006,0.014216029132169272,-0.0020911643034097287
204,0.04943555391989626,0.037096300000000006,0.014393364482611524,-0.0020541105627152707
205,0.04976346059347423,0.037096300000000006,0.014660965051736695,-0.0019938044582624693
206,0.05021203649121575,0.037096300000000006,0.01502058896191251,-0.0019048524706967668
207,0.0507900729203426,0.037096300000000006,0.01547429948196935,-0.001780526561626757
208,0.051507327376593026,0.037096300000000006,0.016024192795085445,-0.0016131654184924238
209,0.05237363717911622,0.037096300000000006,0.016672020113457732,-0.001394682934341516
210,0.05339779313108872,0.037096300000000006,0.017418683003419345,-0.001117189872330627
211,0.054586148238207274,0.037096300000000006,0.0182635827716732,-0.0007737345334659378
212,0.055940949110586904,0.037096300000000006,0.019203813100182793,-0.00035916398959589244
213,0.05745840735769488,0.037096300000000006,0.020233203119686148,0.00012890423800872297
214,0.05912658240585904,0.037096300000000006,0.021341249365284844,0.0006890330405741889
215,0.06092323137226398,0.037096300000000006,0.022512022151791107,0.001314909220472865
216,0.0628138953112975,0.037096300000000006,0.023723194064088536,0.0019944012472089623
217,0.06475062074076689,0.037096300000000006,0.024945407853992067,0.0027089128867748176
218,0.06667182716512578,0.037096300000000006,0.026142259899822277,0.00343326726530349
219,0.06850386850964914,0.037096300000000006,0.027271193309879788,0.004136375199769345
220,0.07016472770302692,0.037096300000000006,0.028285534186269126,0.004782893516757794
221,0.07156997104701437,0.037096300000000006,0.029137735283180886,0.005335935763833491
222,0.07264057290286258,0.037096300000000006,0.029783614285335117,0.005760658617527451
223,0.07331160393292951,0.037096300000000006,0.030187044256273214,0.006028259676656288
224,0.07354026627800486,0.037096300000000006,0.03032428267597271,0.006119683602032156
225,0.6827382757718963,0.0213902,0.6519336644447976,0.00941441132709859
226,0.6201519363861813,0.0213902,0.5902669961239038,0.008494740262277466
227,0.5386761813102606,0.0213902,0.5100133577755145,0.007272623534746062
228,0.4560694306386391,0.0213902,0.4286874801122522,0.0059917505263868435
229,0.3822644592315779,0.0213902,0.3560823785938255,0.004791880637752378
230,0.32055195178203816,0.0213902,0.29543728749587006,0.0037244642861680704
231,0.27062376792339604,0.0213902,0.24644031329302563,0.0027932546303703924
232,0.2308017618952664,0.0213902,0.2074276425880432,0.0019839193072232275
233,0.1991676752310892,0.0213902,0.1764986276693638,0.0012788475617253928
234,0.17400588780363382,0.0213902,0.15195296192589783,0.0006627258777359851
235,0.15391941221359753,0.0213902,0.1324054508066739,0.00012376140692364366
236,0.1378173606197923,0.0213902,0.11677391566657644,-0.00034675504678415123
237,0.12486356297491599,0.0213902,0.10422868515619936,-0.0007553221812833681
238,0.11442160856993465,0.0213902,0.09413846143732263,-0.0011070528673879786
239,0.10600783393868707,0.0213902,0.08602392726521187,-0.0014062933265247906
240,0.09925444216094172,0.0213902,0.07952125563941899,-0.0016570134784772684
241,0.09388174115238236,0.0213902,0.07435453670355227,-0.0018629955511699073
242,0.08967770984277061,0.0213902,0.07031537456218001,-0.0020278647194093917
243,0.08648318071396159,0.0213902,0.06724798967201986,-0.002155008958058268
244,0.08418124959072926,0.0213902,0.06503848297117924,-0.0022474333804499806
245,0.0826898661774916,0.0213902,0.06360725607567452,-0.0023075898981829183
246,0.08195685474794151,0.0213902,0.06290387173550141,-0.0023372169875599054
247,0.08195685474747283,0.0213902,0.06290387173505169,-0.0023372169875788616
248,0.08268986617606935,0.0213902,0.06360725607430973,-0.0023075898982403663
249,0.084181249588304,0.0213902,0.06503848296885166,-0.0022474333805476508
250,0.08648318071044793,0.0213902,0.06724798966864681,-0.0021550089581988782
251,0.08967770983804184,0.0213902,0.07031537455763832,-0.0020278647195964873
252,0.09388174114626287,0.0213902,0.0743545366976705,-0.0018629955514076393
253,0.0992544421531954,0.0213902,0.07952125563196558,-0.001657013478770175
254,0.10600783392900152,0.0213902,0.08602392725587917,-0.0014062933268776446
255,0.11442160855789846,0.0213902,0.0941384614257042,-0.0011070528678057373
256,0.12486356295998849,0.0213902,0.10422868514175981,-0.0007553221817713216
257,0.1378173606012622,0.0213902,0.11677391564861048,-0.00034675504734827235
258,0.1539194121905288,0.0213902,0.13240545078425275,0.0001237614062760406
259,0.17400588777479958,0.0213902,0.15195296189780427,0.0006627258769953164
260,0.1991676751948986,0.0213902,0.17649862763401997,0.0012788475608786463
261,0.23080176184971235,0.0213902,0.20742764254345938,0.0019839193062529616
262,0.2706237678660929,0.0213902,0.24644031323683802,0.0027932546292548602
263,0.3205519517105242,0.0213902,0.29543728742563935,0.0037244642848848096
264,0.3822644591442296,0.0213902,0.35608237850793956,0.00479188063629
265,0.45606943053676546,0.0213902,0.4286874800119927,0.00599175052477277
266,0.5386761812017221,0.0213902,0.5100133576686274,0.00727262353309463
267,0.6201519362890553,0.0213902,0.5902669960282163,0.008494740260838962
268,0.6827382757125933,0.0213902,0.6519336643863598,0.009414411326233475
269,0.7066282212656231,0.0213902,0.6754759561260963,0.009762065139526703
270,0.06636104934097577,0.0244224,0.03724780398694219,0.004690845354033582
271,0.06572573092388427,0.0244224,0.036810951545494436,0.00449237937838983
272,0.06470828726838078,0.0244224,0.0361098509817452,0.004176036286635585
273,0.0633654029577716,0.0244224,0.03518149588449629,0.003761507073275309
274,0.061766779333609814,0.0244224,0.03407149464971178,0.003272884683898032
275,0.059987933927870815,0.0244224,0.03282946074494081,0.0027360731829300035
276,0.05810356249672499,0.0244224,0.03150476322326209,0.0021763992734629032
277,0.0561823042125507,0.0244224,0.03014317510037677,0.0016167291121739241
278,0.054283284572480356,0.0244224,0.028784658189236915,0.0010762263832434402
279,0.05245440237071654,0.0244224,0.027462260824863638,0.0005697415458529013
280,0.050732061705541356,0.0244224,0.026201934269455822,0.00010772743608553035
281,0.049141938011540445,0.0244224,0.02502300147042543,-0.0003034634588849906
282,0.04770037229727741,0.0244224,0.023939015254954267,-0.0006610429576768589
283,0.04641605932707979,0.0244224,0.022958789548999443,-0.0009651302219196583
284,0.04529178968926523,0.0244224,0.022087448775916202,-0.0012180590866509699
285,0.04432609434566612,0.0244224,0.0213273990184552,-0.001423704672789081
286,0.04351471006130603,0.0244224,0.020679171080131342,-0.0015868610188253104
287,0.04285183218399698,0.0244224,0.02014211815682827,-0.0017126859728312975
288,0.04233115031682447,0.0244224,0.019714970936093857,-0.0018062206192693891
289,0.04194667730712705,0.0244224,0.01939626345920805,-0.0018719861520810031
290,0.041693387465053536,0.0244224,0.019184646953387605,-0.0019136594883340692
291,0.041567679887091584,0.0244224,0.01907910848913402,-0.0019338286020424338
292,0.04156767988701095,0.0244224,0.019079108489066205,-0.001933828602055258
293,0.041693387464810404,0.0244224,0.019184646953183816,-0.0019136594883734143
294,0.04194667730671785,0.0244224,0.019396263458867264,-0.0018719861521494174
295,0.04233115031624357,0.0244224,0.019714970935614515,-0.0018062206193709448
296,0.04285183218323718,0.0244224,0.02014211815620851,-0.0017126859729713272
297,0.043514710060359285,0.0244224,0.020679171079369323,-0.001586861019010041
298,0.044326094344524405,0.0244224,0.021327399017549573,-0.0014237046730251675
299,0.04529178968792185,0.0244224,0.022087448774866774,-0.0012180590869449225
300,0.04641605932553075,0.0244224,0.022958789547807935,-0.0009651302222771811
301,0.04770037229552325,0.0244224,0.02393901525362533,-0.0006610429581020819
302,0.04914193800958816,0.0244224,0.025023001468967798,-0.0003034634593796394
303,0.05073206170340668,0.0244224,0.02620193426788366,0.00010772743552302149
304,0.05245440236842616,0.0244224,0.02746226082319788,0.0005697415452282818
305,0.054283284570073934,0.0244224,0.028784658187506515,0.0010762263825674196
306,0.056182304210082384,0.0244224,0.030143175098619635,0.0016167291114627484
307,0.058103562494263794,0.0244224,0.031504763221525275,0.0021763992727385118
308,0.059987933925499476,0.0244224,0.032829460743279845,0.002736073182219625
309,0.06176677933142141,0.0244224,0.03407149464818841,0.0032728846832329934
310,0.06336540295586406,0.0244224,0.035181495883175026,0.003761507072689026
311,0.064708287266849,0.0244224,0.036109850980688245,0.004176036286160761
312,0.06572573092281107,0.0244224,0.0368109515447559,0.0044923793780551734
313,0.06636104934042274,0.0244224,0.03724780398656222,0.004690845353860515
314,0.06657713064704138,0.0244224,0.03739622672666866,0.004758503920372712
315,3.691244090891519,0.0737908,3.4737698653113243,0.14368342558019467
316,2.2702776089200123,0.0737908,2.11087628875686,0.0856105201631527
317,1.3716759864502681,0.0737908,1.2488864392389607,0.04899874721130746
318,0.8759415051226628,0.0737908,0.7732350994760253,0.028915605646637373
319,0.59573466165259,0.0737908,0.5042925626982354,0.017651298954354546
320,0.428921828192142,0.0737908,0.34413438335558466,0.010996644836557339
321,0.3246150060750291,0.0737908,0.24396880866576204,0.006855397409267059
322,0.2566439651761155,0.0737908,0.17869622089166304,0.004156944284452424
323,0.21082262943433017,0.0737908,0.13470037934009527,0.002331450094234891
324,0.17906059251370532,0.0737908,0.10420545484547752,0.0010643376682277943
325,0.1565361589234755,0.0737908,0.08256908247292216,0.00017627645055334038
326,0.1402662569567012,0.0737908,0.0669143050452997,-0.00043884808859852504
327,0.12834504454576665,0.0737908,0.05540178216768113,-0.0008475376219144818
328,0.11951985431208953,0.0737908,0.04682445071869717,-0.0010953964066076334
329,0.11294593428974398,0.0737908,0.04037268283226884,-0.0012175485425248622
330,0.10804021432966379,0.0737908,0.03549359565119053,-0.0012441813215267367
331,0.10439204599732015,0.0737908,0.031804367069916774,-0.0012031210725966344
332,0.10170779858264786,0.0737908,0.02903758142559474,-0.001120582842946882
333,0.09977612360852645,0.0737908,0.027006153426780602,-0.0010208298182541558
334,0.09844612101786418,0.0737908,0.025580571280831375,-0.0009252502629672028
335,0.09761371540534462,0.0737908,0.02467413548083891,-0.0008512200754942942
336,0.09721336686780102,0.0737908,0.024233589652896542,-0.000811022785095524
337,0.09721336686754692,0.0737908,0.02423358965261589,-0.0008110227850689801
338,0.09761371540456212,0.0737908,0.024674135479980937,-0.0008512200754188094
339,0.09844612101649143,0.0737908,0.025580571279346338,-0.0009252502628549068
340,0.09977612360645577,0.0737908,0.0270061534245801,-0.0010208298181243328
341,0.10170779857971748,0.0737908,0.029037581422542195,-0.0011205828428247097
342,0.10439204599330076,0.0737908,0.03180436706581247,-0.001203121072511707
343,0.10804021432423647,0.0737908,0.035493595645748124,-0.0012441813215116682
344,0.11294593428246502,0.0737908,0.040372682825079415,-0.001217548542614391
345,0.11951985430233468,0.0737908,0.046824450709173425,-0.0010953964068387487
346,0.12834504453264164,0.0737908,0.05540178215497002,-0.0008475376223283739
347,0.14026625693889677,0.0737908,0.06691430502814227,-0.0004388480892455019
348,0.15653615889902756,0.0737908,0.08256908244942346,0.00017627644960410747
349,0.17906059247958772,0.0737908,0.10420545481271717,0.001064337666870528
350,0.21082262938573865,0.0737908,0.13470037929344317,0.0023314500922954635
351,0.2566439651051587,0.0737908,0.17869622082352776,0.004156944281630936
352,0.32461500596821274,0.0737908,0.243968808563183,0.0068553974050297685
353,0.42892182802528117,0.0737908,0.3441343831953586,0.010996644829922572
354,0.5957346613799802,0.0737908,0.5042925624365362,0.017651298943443954
355,0.8759415046535617,0.0737908,0.7732350990258519,0.028915605627709732
356,1.371675985603349,0.0737908,1.2488864384264544,0.04899874717689436
357,2.270277607408101,0.0737908,2.11087628730666,0.08561052010144103
358,3.6912440889289173,0.0737908,3.473769863428998,0.14368342549991941
359,4.648886282122441,0.0737908,4.392230434295215,0.18286504782722557
360,0.30156986829178695,0.0282246,0.2528076246406526,0.020537643651134346
361,0.26936996736447777,0.0282246,0.22347782871813743,0.01766753864634034
362,0.22919613029453628,0.0282246,0.18687741243278583,0.014094117861750454
363,0.19039579169523665,0.0282246,0.1515155891560577,0.01065560253917896
364,0.15732992022093897,0.0282246,0.12136226787525525,0.007743052345683743
365,0.13084496823966463,0.0282246,0.09718776914696407,0.00543259909270056
366,0.11022805012322176,0.0282246,0.0783425303122553,0.0036609198109664627
367,0.0943527703291875,0.0282246,0.06380022125237605,0.002327949076811435
368,0.08215224119889464,0.0282246,0.052588557578303066,0.001339083620591566
369,0.07275529942207751,0.0282246,0.043913635679401944,0.00061706374267556
370,0.06549152046539958,0.0282246,0.03716488117917469,0.00010203928622488668
371,0.05985707139847128,0.0282246,0.031884324546050974,-0.000251853147579698
372,0.05547589957599154,0.0282246,0.02773154413694555,-0.0004802445609540111
