,ReH,ReE,ReHtilde,SetNum
0,2.293675184249878,2.461054801940918,9.903879165649414,6
1,2.320040464401245,1.8827195167541504,7.9615983963012695,6
2,3.067368745803833,-1.989888310432434,9.017793655395508,6
3,2.9727120399475098,-2.273008108139038,9.946885108947754,6
4,2.7914679050445557,-2.2167861461639404,7.126502990722656,6
5,3.4521141052246094,-3.4217095375061035,10.35074234008789,6
6,3.6426644325256348,-5.188095569610596,10.365457534790039,6
7,3.5309221744537354,-4.060075283050537,9.871356964111328,6
8,3.4089040756225586,-4.282120227813721,10.125916481018066,6
9,3.200413227081299,-3.7926244735717773,9.91118049621582,6
10,3.734046459197998,-5.753407955169678,9.606947898864746,6
11,4.002738952636719,-7.109773635864258,7.410900592803955,6
12,8.735644340515137,-34.3753662109375,6.48429536819458,6
13,8.276448249816895,-30.85626983642578,9.305013656616211,6
14,7.11927604675293,-24.44969367980957,7.7694573402404785,6
15,5.903872013092041,-17.768712997436523,8.023449897766113,6
16,10.463892936706543,-45.493873596191406,6.036678314208984,6
17,5.012334823608398,-13.280838012695312,8.88088607788086,6
18,8.377649307250977,-33.63121032714844,6.6813483238220215,6
19,7.545383930206299,-27.584856033325195,7.473873615264893,6
20,7.474750995635986,-27.373916625976562,7.162655830383301,6
21,7.047205924987793,-24.38724708557129,8.783164024353027,6
22,5.994302749633789,-18.53336524963379,8.690349578857422,6
23,4.841620445251465,-12.585709571838379,8.643255233764648,6
24,5.571417808532715,-17.211305618286133,8.398838996887207,6
25,11.735143661499023,-49.954647064208984,6.57438325881958,6
26,8.974932670593262,-35.22459030151367,7.949438095092773,6
27,8.638458251953125,-34.564002990722656,8.37026596069336,6
28,4.961829662322998,-13.620256423950195,8.818684577941895,6
29,5.405010223388672,-15.759623527526855,10.927393913269043,6
30,5.814143180847168,-17.367719650268555,9.492566108703613,6
31,13.166399002075195,-58.80393600463867,5.876795768737793,6
32,5.729752540588379,-16.276538848876953,9.508589744567871,6
33,9.853023529052734,-41.40827560424805,7.106874942779541,6
34,9.064249992370605,-36.18113327026367,7.960288047790527,6
35,13.920568466186523,-63.994380950927734,5.917077541351318,6
36,3.8685903549194336,-6.5251617431640625,11.221643447875977,6
37,8.334020614624023,-32.69213104248047,5.6938347816467285,6
38,5.776944160461426,-18.144155502319336,8.613035202026367,6
39,6.628491401672363,-21.11579704284668,8.218701362609863,6
40,6.036250114440918,-19.765644073486328,9.877089500427246,6
41,5.110759258270264,-14.538237571716309,9.412705421447754,6
42,10.62110710144043,-44.40065383911133,5.920555114746094,6
43,5.676192760467529,-16.81585693359375,10.419694900512695,6
44,11.382628440856934,-51.23604202270508,6.290097236633301,6
45,5.491647720336914,-17.409603118896484,7.71013069152832,6
46,7.332344055175781,-26.486347198486328,9.003501892089844,6
47,8.529600143432617,-32.41584777832031,6.662593364715576,6
48,13.328497886657715,-59.660160064697266,4.495091915130615,6
49,8.286798477172852,-32.517032623291016,8.070684432983398,6
50,10.585744857788086,-45.763160705566406,6.980223655700684,6
51,8.32257080078125,-32.909793853759766,6.302181720733643,6
