,ReH,ReE,ReHtilde,SetNum
0,6.587717056274414,-25.705265045166016,7.818143367767334,4
1,11.546148300170898,-46.15045166015625,7.339122772216797,4
2,11.229095458984375,-42.5813102722168,6.3072404861450195,4
3,12.539764404296875,-50.09420394897461,6.2887678146362305,4
4,11.595475196838379,-49.137969970703125,7.084781646728516,4
5,17.569326400756836,-60.017822265625,5.331145763397217,4
6,11.452470779418945,-47.93482971191406,6.702885627746582,4
7,11.854867935180664,-47.21920394897461,7.691671371459961,4
8,12.143077850341797,-48.89763641357422,6.602151870727539,4
9,12.477580070495605,-50.32222366333008,7.509754180908203,4
10,11.515416145324707,-45.11784744262695,8.61479377746582,4
11,16.18091583251953,-69.09400939941406,8.66409683227539,4
12,10.68508243560791,-41.569358825683594,7.58457088470459,4
13,10.235066413879395,-43.63441467285156,8.472759246826172,4
14,12.500137329101562,-49.00813674926758,8.515120506286621,4
15,13.413787841796875,-55.82206344604492,7.035483360290527,4
16,13.27910327911377,-58.370479583740234,7.554523468017578,4
17,11.097386360168457,-43.91103744506836,6.862443447113037,4
18,11.706562042236328,-46.461204528808594,7.439939498901367,4
19,11.931022644042969,-47.4333610534668,7.727246284484863,4
20,12.126008987426758,-48.013877868652344,8.199886322021484,4
21,13.740243911743164,-57.44919204711914,5.955463409423828,4
22,13.185497283935547,-54.181278228759766,8.000656127929688,4
23,13.14500617980957,-52.87141036987305,8.136079788208008,4
24,12.482994079589844,-52.649436950683594,8.088194847106934,4
25,11.252623558044434,-47.11459732055664,6.72322940826416,4
26,10.594888687133789,-43.94935607910156,7.853692054748535,4
27,9.87514877319336,-40.06421661376953,9.15344524383545,4
28,11.091300964355469,-43.056941986083984,7.618845462799072,4
29,10.608562469482422,-43.94444274902344,8.636703491210938,4
30,12.113628387451172,-45.924842834472656,7.304826736450195,4
31,13.459685325622559,-54.690086364746094,7.1885881423950195,4
32,12.125164985656738,-52.06461715698242,7.896720886230469,4
33,13.372448921203613,-58.91282653808594,8.44660472869873,4
34,11.593660354614258,-49.496986389160156,8.249741554260254,4
35,12.217531204223633,-47.21462631225586,6.876631259918213,4
36,11.31419563293457,-52.86235046386719,9.562694549560547,4
37,12.444341659545898,-50.096405029296875,7.265727996826172,4
38,12.464927673339844,-48.63578414916992,7.515512466430664,4
39,11.703847885131836,-49.004051208496094,8.982398986816406,4
40,11.29370403289795,-44.46547317504883,7.908596038818359,4
41,11.660247802734375,-48.157718658447266,9.000726699829102,4
42,11.29346752166748,-48.94538116455078,7.595078468322754,4
43,11.739435195922852,-47.2601432800293,7.859112739562988,4
44,12.300651550292969,-52.45948791503906,6.999049186706543,4
45,11.308277130126953,-46.483131408691406,9.339033126831055,4
