,ReH,ReE,ReHT,lastMove,epoch,error,replica,set
0,1.390533585446832,-1.677077728481551,5.942179237844428,reflection,131,1.2469298492157525e-05,0,1
0,1.390533585446832,-1.677077728481551,5.942179237844428,contraction_in,132,1.2469298492157525e-05,0,1
0,1.390533585446832,-1.677077728481551,5.942179237844428,contraction_in,133,1.2469298492157525e-05,0,1
0,1.390533585446832,-1.677077728481551,5.942179237844428,contraction_in,134,1.2469298492157525e-05,0,1
0,1.3905424891810552,-1.6773241638858893,5.942215861630277,reflection-exp,135,1.2469298492153084e-05,0,1
0,1.39052516686397,-1.6768028073638035,5.942108228768116,reflection-exp,136,1.2469298492147275e-05,0,1
0,1.3905367118330263,-1.6771080820786008,5.9421669737584,contraction_in,137,1.2469298492139816e-05,0,1
0,1.390534187369758,-1.6770780397954912,5.942171462948346,contraction_in,138,1.246929849213538e-05,0,1
0,1.390534187369758,-1.6770780397954912,5.942171462948346,contraction_in,139,1.246929849213538e-05,0,1
0,1.3905306092327248,-1.6769591301302382,5.94214091634534,contraction_in,140,1.246929849213512e-05,0,1
0,1.3905353646172025,-1.6770869421629098,5.9421659459383065,contraction_in,141,1.2469298492134136e-05,0,1
0,1.390535321337441,-1.67710080375607,5.942170908402474,contraction_in,142,1.2469298492132853e-05,0,1
0,1.390533976216107,-1.6770634992392819,5.9421653599218605,contraction_in,143,1.2469298492132545e-05,0,1
0,1.390533976216107,-1.6770634992392819,5.9421653599218605,contraction_in,144,1.2469298492132545e-05,0,1
0,1.390533976216107,-1.6770634992392819,5.9421653599218605,reflection,145,1.2469298492132545e-05,0,1
0,1.3905333680745828,-1.6770442511293233,5.942159959436349,contraction_in,146,1.2469298492132321e-05,0,1
0,1.3905333680745828,-1.6770442511293233,5.942159959436349,contraction_in,147,1.2469298492132321e-05,0,1
0,1.3905333680745828,-1.6770442511293233,5.942159959436349,contraction_in,148,1.2469298492132321e-05,0,1
0,1.3905338665573554,-1.6770608630246286,5.942164353761672,contraction_in,149,1.2469298492132296e-05,0,1
0,1.3905336708481162,-1.6770569912503688,5.94216346874402,contraction_in,149,1.2469298492132248e-05,0,1
0,9.716861064193555,-0.5242418286832908,-8.865252582075465,,0,0.0005459745781118146,1,1
0,-2.2196928645244087,-1.3472334273794924,-4.466163454491831,contraction_in,1,0.00031838994658913366,1,1
0,5.0555698630757195,-0.953498778650601,0.5051998881533413,contraction_in,2,0.00012468725570212558,1,1
0,5.0555698630757195,-0.953498778650601,0.5051998881533413,contraction_in,3,0.00012468725570212558,1,1
0,5.189516461176386,-0.9855655818398966,-5.40796707417997,contraction_in,4,9.781418109302466e-05,1,1
0,0.4561077177675368,-1.336783406931398,-3.3653897803361765,contraction_in,5,7.78716011560072e-05,1,1
0,1.3588516282997762,-1.5659425273833563,-2.3235667273179357,contraction_in,6,3.6228306309179985e-05,1,1
0,1.3588516282997762,-1.5659425273833563,-2.3235667273179357,contraction_in,7,3.6228306309179985e-05,1,1
0,3.5131177159458247,-1.1640367758642531,-3.918290841626061,contraction_in,8,3.51805127512117e-05,1,1
0,1.6559150106044478,-1.3108545832321465,-2.9891523715858117,contraction_in,9,3.2404924844203326e-05,1,1
0,2.9355795088475793,-1.2358713020888303,-2.3369453165361396,contraction_in,10,2.4948069970319617e-05,1,1
0,2.9355795088475793,-1.2358713020888303,-2.3369453165361396,contraction_in,11,2.4948069970319617e-05,1,1
0,2.9355795088475793,-1.2358713020888303,-2.3369453165361396,contraction_in,12,2.4948069970319617e-05,1,1
0,2.132282126433382,-1.3016519020606445,-2.8840274527151957,contraction_in,13,2.488978068413696e-05,1,1
0,1.8718637389971553,-1.3859252875586354,-1.9850775366426858,reflection-exp,14,2.4432987066458824e-05,1,1
0,2.5962890628025477,-1.214200620582857,-2.101518751979044,reflection-exp,15,2.1818572829708465e-05,1,1
0,2.5962890628025477,-1.214200620582857,-2.101518751979044,contraction_in,16,2.1818572829708465e-05,1,1
0,2.5583945697415116,-1.277253338530198,-1.3938655942487728,reflection-exp,17,2.0596332585810848e-05,1,1
0,2.5583945697415116,-1.277253338530198,-1.3938655942487728,contraction_in,18,2.0596332585810848e-05,1,1
0,2.241981996285145,-1.2745670160458011,-0.7983744889093847,expansion,19,1.8702110303788003e-05,1,1
0,2.241981996285145,-1.2745670160458011,-0.7983744889093847,reflection,20,1.8702110303788003e-05,1,1
0,2.3678796711243866,-1.2927905566834896,0.05601057910475182,reflection-exp,21,1.7913588453698895e-05,1,1
0,1.905498017637819,-1.3454723260111079,0.45298358259252497,reflection-exp,22,1.6955463730123704e-05,1,1
0,1.905498017637819,-1.3454723260111079,0.45298358259252497,reflection,23,1.6955463730123704e-05,1,1
0,2.0470096058973524,-1.3309511923472594,2.58178202905438,expansion,24,1.4707163030314056e-05,1,1
0,1.4743441909918338,-1.332664746735653,3.398783342975735,expansion,25,1.3924120778691514e-05,1,1
0,1.4743441909918338,-1.332664746735653,3.398783342975735,reflection,26,1.3924120778691514e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,reflection-exp,27,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,contraction_in,28,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,reflection,29,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,contraction_in,30,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,reflection,31,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,contraction_in,32,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,contraction_out,33,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,contraction_in,34,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,contraction_out,35,1.247498802651926e-05,1,1
0,1.3489413802744612,-1.3842070789231107,6.0760558300120575,contraction_out,36,1.247498802651926e-05,1,1
0,1.3964088336657121,-1.3515425478633631,5.8464297983206945,contraction_in,37,1.2471612336597802e-05,1,1
0,1.3964088336657121,-1.3515425478633631,5.8464297983206945,reflection,38,1.2471612336597802e-05,1,1
0,1.3764992799117117,-1.3526008877813194,5.826409485895953,contraction_in,39,1.2470685537684617e-05,1,1
0,1.3764992799117117,-1.3526008877813194,5.826409485895953,reflection,40,1.2470685537684617e-05,1,1
0,1.3714231486775792,-1.3728225079681238,5.932920406492766,contraction_in,41,1.2469717564423627e-05,1,1
0,1.3714231486775792,-1.3728225079681238,5.932920406492766,contraction_out,42,1.2469717564423627e-05,1,1
0,1.3841518736469323,-1.3547414705747618,5.875540216725604,contraction_in,43,1.2469586445532454e-05,1,1
0,1.3754725290591356,-1.355627404332647,5.8737185156515075,contraction_in,44,1.2469536072954729e-05,1,1
0,1.3754725290591356,-1.355627404332647,5.8737185156515075,reflection,45,1.2469536072954729e-05,1,1
0,1.376693872894345,-1.367094367214405,5.8969195607943075,contraction_in,46,1.2469359884916329e-05,1,1
0,1.376693872894345,-1.367094367214405,5.8969195607943075,contraction_in,47,1.2469359884916329e-05,1,1
0,1.3811905160791076,-1.3588980487548277,5.875839524767736,contraction_in,48,1.2469347758345563e-05,1,1
0,1.3811905160791076,-1.3588980487548277,5.875839524767736,contraction_in,49,1.2469347758345563e-05,1,1
0,1.380541908556071,-1.3642008111299302,5.870229421210577,contraction_in,50,1.2469330871399073e-05,1,1
0,1.3786396370658562,-1.3616419327019273,5.878139172337132,contraction_in,51,1.2469326557255041e-05,1,1
0,1.3784089467306782,-1.3643373157049834,5.885827800116394,contraction_in,52,1.2469322299182794e-05,1,1
0,1.3801936734316547,-1.3611457009668873,5.876952494661219,contraction_in,53,1.246932191861964e-05,1,1
0,1.3798113304827337,-1.3632878971272648,5.8752679551244125,contraction_in,54,1.2469320395676609e-05,1,1
0,1.3790554769737726,-1.3622827853174864,5.878744294485571,contraction_in,55,1.2469319314826613e-05,1,1
0,1.379047886846699,-1.3632880550877648,5.881408024103398,contraction_in,56,1.2469317527588157e-05,1,1
0,1.379047886846699,-1.3632880550877648,5.881408024103398,contraction_in,57,1.2469317527588157e-05,1,1
0,1.379047886846699,-1.3632880550877648,5.881408024103398,reflection,58,1.2469317527588157e-05,1,1
0,1.379047886846699,-1.3632880550877648,5.881408024103398,contraction_in,59,1.2469317527588157e-05,1,1
0,1.379047886846699,-1.3632880550877648,5.881408024103398,contraction_in,60,1.2469317527588157e-05,1,1
0,1.3794078824724356,-1.3623232607897702,5.879299138445042,contraction_in,61,1.2469317126493521e-05,1,1
0,1.3794078824724356,-1.3623232607897702,5.879299138445042,reflection,62,1.2469317126493521e-05,1,1
0,1.3794088691180302,-1.363473950942151,5.880117206614214,reflection-exp,63,1.2469316985017e-05,1,1
0,1.3794088691180302,-1.363473950942151,5.880117206614214,reflection,64,1.2469316985017e-05,1,1
0,1.3794088691180302,-1.363473950942151,5.880117206614214,contraction_in,65,1.2469316985017e-05,1,1
0,1.3794088691180302,-1.363473950942151,5.880117206614214,contraction_in,66,1.2469316985017e-05,1,1
0,1.3794088691180302,-1.363473950942151,5.880117206614214,reflection,67,1.2469316985017e-05,1,1
0,1.3794579191451302,-1.3639963453703987,5.879708981109015,reflection-exp,68,1.2469316920273079e-05,1,1
0,1.3794579191451302,-1.3639963453703987,5.879708981109015,reflection,69,1.2469316920273079e-05,1,1
0,1.3793349702349493,-1.3640945403365081,5.88045650783055,contraction_in,70,1.2469316915289157e-05,1,1
0,1.3793620413339205,-1.3657995240131968,5.8808486437220635,expansion,71,1.2469316746717576e-05,1,1
0,1.3793620413339205,-1.3657995240131968,5.8808486437220635,contraction_in,72,1.2469316746717576e-05,1,1
0,1.3793620413339205,-1.3657995240131968,5.8808486437220635,contraction_in,73,1.2469316746717576e-05,1,1
0,1.3794874848365632,-1.3666748548626408,5.880740084342595,expansion,74,1.2469316589313549e-05,1,1
0,1.3794874848365632,-1.3666748548626408,5.880740084342595,reflection,75,1.2469316589313549e-05,1,1
0,1.3794918484625027,-1.3701784404766102,5.881634155120884,expansion,76,1.2469316292410473e-05,1,1
0,1.3796694400178127,-1.3722449856775885,5.881977991307049,expansion,77,1.2469315953103704e-05,1,1
0,1.3798203945437033,-1.3751168042873767,5.881750152195138,expansion,78,1.2469315684059458e-05,1,1
0,1.3800067133508926,-1.3841905207162932,5.88388212993788,expansion,79,1.2469314847884706e-05,1,1
0,1.3805128509874025,-1.3911954297280382,5.884341963198297,expansion,80,1.246931402119658e-05,1,1
0,1.3810010788463736,-1.406012783376531,5.886018262717218,expansion,81,1.24693136013598e-05,1,1
0,1.3818798540972625,-1.4311651252461088,5.8907420514631195,expansion,82,1.2469311618942053e-05,1,1
0,1.3818798540972625,-1.4311651252461088,5.8907420514631195,reflection,83,1.2469311618942053e-05,1,1
0,1.3818798540972625,-1.4311651252461088,5.8907420514631195,reflection,84,1.2469311618942053e-05,1,1
0,1.383697125946038,-1.4757405710057545,5.897015330185268,reflection-exp,85,1.2469311430536782e-05,1,1
0,1.3823102157205118,-1.4376806214808537,5.891673341510328,reflection-exp,86,1.2469310661796659e-05,1,1
0,1.383375577224212,-1.4751362413643994,5.899058613196302,expansion,87,1.2469309143536588e-05,1,1
0,1.383375577224212,-1.4751362413643994,5.899058613196302,reflection,88,1.2469309143536588e-05,1,1
0,1.3826669662158928,-1.4558755514883066,5.8977907661342375,expansion,89,1.246930777501027e-05,1,1
0,1.3857975371623268,-1.5501903805455617,5.914592168108026,expansion,90,1.2469305780491555e-05,1,1
0,1.3857975371623268,-1.5501903805455617,5.914592168108026,reflection,91,1.2469305780491555e-05,1,1
0,1.3846127329646292,-1.5241932366210345,5.91355549396136,reflection-exp,92,1.2469304140951616e-05,1,1
0,1.3846127329646292,-1.5241932366210345,5.91355549396136,reflection,93,1.2469304140951616e-05,1,1
0,1.3846127329646292,-1.5241932366210345,5.91355549396136,reflection,94,1.2469304140951616e-05,1,1
0,1.3855447023124559,-1.5379190236006155,5.912842384872697,reflection-exp,95,1.2469303390292068e-05,1,1
0,1.3861971303889882,-1.5685467883440352,5.922416854182627,reflection-exp,96,1.2469301896207806e-05,1,1
0,1.3861971303889882,-1.5685467883440352,5.922416854182627,contraction_in,97,1.2469301896207806e-05,1,1
0,1.3876438514825264,-1.5999661411091683,5.9250797428335735,reflection-exp,98,1.2469301794578642e-05,1,1
0,1.3876438514825264,-1.5999661411091683,5.9250797428335735,reflection,99,1.2469301794578642e-05,1,1
0,1.388666208847682,-1.636571519287186,5.936060455304869,expansion,100,1.2469299708850911e-05,1,1
0,1.388666208847682,-1.636571519287186,5.936060455304869,reflection,101,1.2469299708850911e-05,1,1
0,1.3894845829327138,-1.6462300420247649,5.93412726705273,reflection-exp,102,1.2469299673139123e-05,1,1
0,1.391179200665059,-1.7047116006612841,5.949030297594747,reflection-exp,103,1.2469299208653639e-05,1,1
0,1.3894695418559881,-1.6507937233050958,5.938501341683347,reflection-exp,104,1.2469299014116295e-05,1,1
0,1.3914226747881586,-1.6979187247069107,5.945045482249014,reflection-exp,105,1.2469298797516577e-05,1,1
0,1.390087527684558,-1.665352362457931,5.93915982044755,contraction_in,106,1.2469298749834326e-05,1,1
0,1.3907528910539804,-1.6880332687422983,5.944966256194025,contraction_in,107,1.2469298667512057e-05,1,1
0,1.3901119531824435,-1.6672809209704047,5.940779263990105,contraction_in,108,1.2469298553398318e-05,1,1
0,1.3901119531824435,-1.6672809209704047,5.940779263990105,contraction_in,109,1.2469298553398318e-05,1,1
0,1.3901119531824435,-1.6672809209704047,5.940779263990105,contraction_out,110,1.2469298553398318e-05,1,1
0,1.3904509159658467,-1.6725450753714564,5.941088784274694,reflection-exp,111,1.2469298535934172e-05,1,1
0,1.3906506681825048,-1.681518589974237,5.943349557101801,contraction_in,112,1.2469298508747477e-05,1,1
0,1.3906372892455874,-1.6797593249102967,5.94253974984266,contraction_in,113,1.2469298499106003e-05,1,1
0,1.3906372892455874,-1.6797593249102967,5.94253974984266,contraction_in,114,1.2469298499106003e-05,1,1
0,1.3906372892455874,-1.6797593249102967,5.94253974984266,contraction_in,115,1.2469298499106003e-05,1,1
0,1.390572138606918,-1.6786966783895934,5.942654297695684,contraction_in,116,1.2469298496534153e-05,1,1
0,1.3904574238913339,-1.6752571494211406,5.941939451160146,contraction_in,117,1.2469298495512106e-05,1,1
