,ReH,ReE,ReHT,lastMove,epoch,error,replica,set
0,2.0626071798415317,2.035903376342576,6.520532785600775,,0,0.005093982518872981,0,0
0,1.8676552788058962,3.546635904616552,6.611878869215222,reflection-exp,1,0.004606731119821087,0,0
0,1.8676552788058962,3.546635904616552,6.611878869215222,reflection,2,0.004606731119821087,0,0
0,1.8676552788058962,3.546635904616552,6.611878869215222,contraction_in,3,0.004606731119821087,0,0
0,1.8676552788058962,3.546635904616552,6.611878869215222,contraction_out,4,0.004606731119821087,0,0
0,-0.1419110754088626,2.633370738553497,4.453003480997435,contraction_in,5,0.002491891641833606,0,0
0,0.6731078074450535,1.5509258965223345,2.903807699755585,contraction_in,6,0.0020899302379783287,0,0
0,0.6731078074450535,1.5509258965223345,2.903807699755585,reflection,7,0.0020899302379783287,0,0
0,0.9451316770845122,2.99037599984075,4.997395839351679,contraction_in,8,0.0018434868895456874,0,0
0,0.969850457533755,2.0283104923987842,4.781139886196657,contraction_out,9,0.0018110692475692596,0,0
0,0.969850457533755,2.0283104923987842,4.781139886196657,contraction_in,10,0.0018110692475692596,0,0
0,0.969850457533755,2.0283104923987842,4.781139886196657,contraction_in,11,0.0018110692475692596,0,0
0,0.6186572582818337,2.3778993809976265,4.434040567436384,contraction_in,12,0.0017629003890953128,0,0
0,0.8566143007039158,2.565197560742284,4.668733119434989,contraction_in,13,0.0017565684137120375,0,0
0,0.7654118646637688,2.168824984790638,4.216500967972266,contraction_in,14,0.0017473094337306094,0,0
0,0.7654118646637688,2.168824984790638,4.216500967972266,contraction_in,15,0.0017473094337306094,0,0
0,0.722728401042497,2.3445327093022694,4.466300806992557,contraction_in,16,0.0017403314294427892,0,0
0,0.722728401042497,2.3445327093022694,4.466300806992557,contraction_in,17,0.0017403314294427892,0,0
0,0.8137750449124931,2.2521981199818253,4.5106762159888465,contraction_in,18,0.0017398065090941368,0,0
0,0.775355274264933,2.2507683512651004,4.362731381858276,contraction_in,19,0.0017396419139153892,0,0
0,0.7950060895249713,2.341952025392164,4.498238916265674,contraction_in,20,0.0017384532837045265,0,0
0,0.7587202686383148,2.313086104090983,4.461758155848411,contraction_in,21,0.001738174056542191,0,0
0,0.7950677945276163,2.2770668067822872,4.47579285032315,contraction_in,22,0.0017381618916221485,0,0
0,0.7950677945276163,2.2770668067822872,4.47579285032315,contraction_in,23,0.0017381618916221485,0,0
0,0.786324943498077,2.316123997565536,4.47548862771732,contraction_in,24,0.0017379520359849967,0,0
0,0.7809320085283886,2.3234496072824156,4.521362411257245,reflection-exp,25,0.0017379139227604904,0,0
0,0.7730809254115043,2.3093164539838646,4.476319726140492,contraction_in,26,0.0017377610569837604,0,0
0,0.7502022883827375,2.3947564452672423,4.521585064468758,expansion,27,0.001737573531422642,0,0
0,0.7315653353264767,2.3952745114024507,4.568289946431856,expansion,28,0.001737284233254065,0,0
0,0.7315653353264767,2.3952745114024507,4.568289946431856,contraction_in,29,0.001737284233254065,0,0
0,0.7018798686705198,2.5163474207854315,4.65894922042177,expansion,30,0.0017368273582524644,0,0
0,0.699314723015836,2.4670584137368663,4.705782699718248,expansion,31,0.0017363781994847456,0,0
0,0.699314723015836,2.4670584137368663,4.705782699718248,reflection,32,0.0017363781994847456,0,0
0,0.5936297765909765,2.7670276702504286,4.995119609855419,expansion,33,0.0017354169495071533,0,0
0,0.544750617823347,2.7755621009494633,5.149971451309235,expansion,34,0.0017349267656456243,0,0
0,0.544750617823347,2.7755621009494633,5.149971451309235,reflection,35,0.0017349267656456243,0,0
0,0.4393150217465124,3.071731165790711,5.480021290842294,reflection-exp,36,0.0017348704893284405,0,0
0,0.44212346494172905,2.974897572970671,5.513952168029705,reflection-exp,37,0.0017347903982754974,0,0
0,0.5224802954498642,2.8531624389975443,5.257464947368284,contraction_in,38,0.001734773560951116,0,0
0,0.5063617726013577,2.8710795801012194,5.2835587933613315,contraction_in,39,0.0017347362142174345,0,0
0,0.5063617726013577,2.8710795801012194,5.2835587933613315,reflection,40,0.0017347362142174345,0,0
0,0.48275685496531073,2.8961049944888364,5.384362704413775,contraction_in,41,0.0017346901071432176,0,0
0,0.4854867035823952,2.788554925517212,5.376287584702457,expansion,42,0.0017345432789314108,0,0
0,0.4854867035823952,2.788554925517212,5.376287584702457,contraction_out,43,0.0017345432789314108,0,0
0,0.4854867035823952,2.788554925517212,5.376287584702457,reflection,44,0.0017345432789314108,0,0
0,0.4368374802768937,2.7717421957632045,5.515197825935768,expansion,45,0.0017344777107624859,0,0
0,0.4368374802768937,2.7717421957632045,5.515197825935768,reflection,46,0.0017344777107624859,0,0
0,0.4702671016375896,2.537972901699979,5.412447001118166,expansion,47,0.0017341793638582976,0,0
0,0.4702671016375896,2.537972901699979,5.412447001118166,reflection,48,0.0017341793638582976,0,0
0,0.4702671016375896,2.537972901699979,5.412447001118166,reflection,49,0.0017341793638582976,0,0
0,0.4498996948272174,2.0864378106551946,5.461309488370422,expansion,50,0.0017337373236276715,0,0
0,0.4498996948272174,2.0864378106551946,5.461309488370422,reflection,51,0.0017337373236276715,0,0
0,0.5409104951788581,1.764888834139391,5.181773067848684,expansion,52,0.0017336360597049192,0,0
0,0.5073793565593776,1.018937279004489,5.297582785393897,expansion,53,0.0017327080846799578,0,0
0,0.5073793565593776,1.018937279004489,5.297582785393897,reflection,54,0.0017327080846799578,0,0
0,0.5073793565593776,1.018937279004489,5.297582785393897,reflection,55,0.0017327080846799578,0,0
0,0.5073793565593776,1.018937279004489,5.297582785393897,reflection,56,0.0017327080846799578,0,0
0,0.5992799627027476,-0.6738687452320751,5.04514093160867,expansion,57,0.0017315015168756645,0,0
0,0.5992799627027476,-0.6738687452320751,5.04514093160867,reflection,58,0.0017315015168756645,0,0
0,0.5089007669567946,0.1603944399333586,5.361727562699758,reflection-exp,59,0.0017313400616828043,0,0
0,0.5979037698618076,-2.842631814183629,5.140948141864667,expansion,60,0.0017287209133532836,0,0
0,0.5979037698618076,-2.842631814183629,5.140948141864667,reflection,61,0.0017287209133532836,0,0
0,0.5411525244396534,-3.280621012565083,5.4483597137851145,expansion,62,0.0017275999202620651,0,0
0,0.7541626734144181,-8.390162835394394,4.901818602688295,expansion,63,0.0017231188666326715,0,0
0,0.7541626734144181,-8.390162835394394,4.901818602688295,reflection,64,0.0017231188666326715,0,0
0,0.7287457235811627,-13.715009532241995,5.359733799198098,expansion,65,0.001720374610105287,0,0
0,1.0298414135669807,-23.273419655155998,4.6562847407701895,expansion,66,0.0017144480926685225,0,0
0,1.0298414135669807,-23.273419655155998,4.6562847407701895,reflection,67,0.0017144480926685225,0,0
0,1.0298414135669807,-23.273419655155998,4.6562847407701895,reflection,68,0.0017144480926685225,0,0
0,1.0298414135669807,-23.273419655155998,4.6562847407701895,reflection,69,0.0017144480926685225,0,0
0,1.1368483714455184,-29.55340326393963,4.673864106223867,contraction_in,70,0.0017141443549188121,0,0
0,1.2597692231841289,-33.98791575105867,4.387687745213622,contraction_out,71,0.0017137852935344138,0,0
0,1.270465069506151,-33.305080087809145,4.33580591807639,contraction_in,72,0.0017136817037437721,0,0
0,1.1261011508061234,-27.777776344712574,4.561035331970741,contraction_in,73,0.0017135784942422072,0,0
0,1.1261011508061234,-27.777776344712574,4.561035331970741,contraction_in,74,0.0017135784942422072,0,0
0,1.1573052117168194,-28.858385505348124,4.530086861911117,contraction_out,75,0.0017135509898534881,0,0
0,1.212102499557815,-31.195538740453557,4.441593361183292,contraction_in,76,0.0017135141614182422,0,0
0,1.1588477178876324,-28.60493513064052,4.490847668038214,contraction_out,77,0.0017135123649330718,0,0
0,1.2010771391780715,-30.44054151586481,4.450746279580942,contraction_out,78,0.001713502522063748,0,0
0,1.2010771391780715,-30.44054151586481,4.450746279580942,reflection,79,0.001713502522063748,0,0
0,1.177211644729672,-29.03630663674408,4.44749461097871,reflection-exp,80,0.0017134983503679622,0,0
0,1.1798130494893613,-29.43232416063693,4.4604703175496905,contraction_in,81,0.00171347894301766,0,0
0,1.205040151915614,-30.469341095186536,4.422470873330148,contraction_in,82,0.0017134753226632016,0,0
0,1.205040151915614,-30.469341095186536,4.422470873330148,contraction_in,83,0.0017134753226632016,0,0
0,1.205040151915614,-30.469341095186536,4.422470873330148,contraction_out,84,0.0017134753226632016,0,0
0,1.189937357439761,-29.877315332779585,4.448712296013355,contraction_in,85,0.0017134726249497002,0,0
0,1.189937357439761,-29.877315332779585,4.448712296013355,reflection,86,0.0017134726249497002,0,0
0,1.189937357439761,-29.877315332779585,4.448712296013355,contraction_out,87,0.0017134726249497002,0,0
0,1.1988731497878309,-30.19091462960646,4.430756104178025,contraction_in,88,0.0017134724046821172,0,0
0,1.1982162253618713,-30.276192767794107,4.435946356789695,reflection-exp,89,0.0017134721047784567,0,0
0,1.1959948805900682,-30.084660374014252,4.434649532548118,contraction_in,90,0.0017134719341147205,0,0
0,1.1938160546765089,-30.0306189616256,4.441248146925984,contraction_in,91,0.0017134716362460461,0,0
0,1.1902808610527864,-30.009642844221034,4.450331827907746,expansion,92,0.00171347090414636,0,0
0,1.1902808610527864,-30.009642844221034,4.450331827907746,contraction_in,93,0.00171347090414636,0,0
0,1.1902808610527864,-30.009642844221034,4.450331827907746,reflection,94,0.00171347090414636,0,0
0,1.1906288712162822,-30.113837651340972,4.4532549606011536,reflection-exp,95,0.001713470902170904,0,0
0,1.1906288712162822,-30.113837651340972,4.4532549606011536,contraction_in,96,0.001713470902170904,0,0
0,1.1906288712162822,-30.113837651340972,4.4532549606011536,reflection,97,0.001713470902170904,0,0
0,1.1888653644934184,-30.045084029609548,4.454874710547076,reflection-exp,98,0.001713470876471953,0,0
0,1.191016225553085,-30.081211370105407,4.449901948641291,contraction_in,99,0.0017134708282056609,0,0
0,1.1902255074035242,-30.0448435972865,4.451504517252127,contraction_in,100,0.0017134707999118851,0,0
0,1.1902255074035242,-30.0448435972865,4.451504517252127,contraction_in,101,0.0017134707999118851,0,0
0,1.1902255074035242,-30.0448435972865,4.451504517252127,contraction_in,102,0.0017134707999118851,0,0
0,1.1902255074035242,-30.0448435972865,4.451504517252127,contraction_out,103,0.0017134707999118851,0,0
0,1.1900892790624593,-30.06873232405374,4.452723706223946,contraction_in,104,0.001713470798345862,0,0
0,1.1898363558490745,-30.05673055148055,4.452879649106237,contraction_in,105,0.0017134707978663979,0,0
0,1.190482468724913,-30.06010478503311,4.451041380847851,reflection-exp,106,0.0017134707970863792,0,0
0,1.1901807709745031,-30.05334974207115,4.451859714655736,contraction_in,107,0.0017134707924417317,0,0
0,1.1901807709745031,-30.05334974207115,4.451859714655736,contraction_in,108,0.0017134707924417317,0,0
0,1.1901807709745031,-30.05334974207115,4.451859714655736,contraction_in,109,0.0017134707924417317,0,0
0,1.1901807709745031,-30.05334974207115,4.451859714655736,contraction_in,110,0.0017134707924417317,0,0
0,1.1901807709745031,-30.05334974207115,4.451859714655736,reflection,111,0.0017134707924417317,0,0
0,1.1902036559398157,-30.059927634702944,4.4519978349586555,contraction_in,112,0.0017134707919911807,0,0
0,1.1902036559398157,-30.059927634702944,4.4519978349586555,reflection,113,0.0017134707919911807,0,0
0,1.1902036559398157,-30.059927634702944,4.4519978349586555,reflection,114,0.0017134707919911807,0,0
0,1.1901221071554602,-30.058074100599896,4.452247874819262,contraction_out,115,0.0017134707918354706,0,0
0,1.190155476744796,-30.05653996495964,4.4521006797960485,contraction_in,116,0.0017134707917666014,0,0
0,1.1900944293058435,-30.055958501189327,4.452236361347772,contraction_in,117,0.001713470791763862,0,0
0,1.1901638301709245,-30.05839257847628,4.452096403473175,contraction_in,118,0.0017134707916969716,0,0
0,1.1901638301709245,-30.05839257847628,4.452096403473175,reflection,119,0.0017134707916969716,0,0
0,1.190146401117234,-30.05663737283802,4.452112648744638,contraction_in,120,0.0017134707916781572,0,0
0,1.190146401117234,-30.05663737283802,4.452112648744638,reflection,121,0.0017134707916781572,0,0
0,1.1901856919218354,-30.05857016508665,4.452049181464502,contraction_out,122,0.0017134707916590635,0,0
0,1.190190088642213,-30.057915173404798,4.452008238432016,contraction_in,123,0.0017134707916489278,0,0
0,1.190190088642213,-30.057915173404798,4.452008238432016,contraction_in,124,0.0017134707916489278,0,0
0,1.190163988213571,-30.05740792191087,4.452078652106758,contraction_in,125,0.0017134707916430267,0,0
0,1.190163988213571,-30.05740792191087,4.452078652106758,reflection,126,0.0017134707916430267,0,0
0,1.1901706504186582,-30.057747544465293,4.452062717772868,contraction_in,127,0.0017134707916421005,0,0
0,1.1901689493253094,-30.05735108067863,4.452054823002653,contraction_in,128,0.0017134707916420815,0,0
0,1.1901789756473629,-30.057708677878196,4.452036818029721,contraction_in,129,0.001713470791641394,0,0
0,1.1901684233386738,-30.057505178125787,4.452065052520919,contraction_in,130,0.0017134707916400518,0,0
0,1.1901684233386738,-30.057505178125787,4.452065052520919,contraction_in,131,0.0017134707916400518,0,0
0,1.1901684233386738,-30.057505178125787,4.452065052520919,reflection,132,0.0017134707916400518,0,0
0,1.1901684233386738,-30.057505178125787,4.452065052520919,contraction_in,133,0.0017134707916400518,0,0
0,1.1901743549377515,-30.05774576737766,4.452054024344632,contraction_in,134,0.0017134707916399046,0,0
0,1.190174206595083,-30.057660149408427,4.452053508776785,reflection-exp,135,0.0017134707916395425,0,0
0,1.190174206595083,-30.057660149408427,4.452053508776785,contraction_in,136,0.0017134707916395425,0,0
0,1.190174206595083,-30.057660149408427,4.452053508776785,contraction_in,137,0.0017134707916395425,0,0
0,1.190174206595083,-30.057660149408427,4.452053508776785,contraction_in,138,0.0017134707916395425,0,0
0,1.1901726477296095,-30.057643415476193,4.452057388696106,contraction_out,139,0.0017134707916395128,0,0
0,1.1901732372442542,-30.057663454913914,4.452055618085195,contraction_in,140,0.0017134707916394913,0,0
0,1.1901732372442542,-30.057663454913914,4.452055618085195,contraction_in,141,0.0017134707916394913,0,0
0,1.1901732372442542,-30.057663454913914,4.452055618085195,contraction_in,142,0.0017134707916394913,0,0
0,1.190173380171296,-30.057651526395958,4.452054687184024,reflection-exp,143,0.0017134707916394887,0,0
0,1.190173380171296,-30.057651526395958,4.452054687184024,contraction_in,144,0.0017134707916394887,0,0
0,1.1901733138887722,-30.057652192952858,4.452055332659418,contraction_in,145,0.0017134707916394783,0,0
0,1.1901733138887722,-30.057652192952858,4.452055332659418,contraction_in,146,0.0017134707916394783,0,0
0,1.1901733138887722,-30.057652192952858,4.452055332659418,contraction_out,147,0.0017134707916394783,0,0
0,1.1901733138887722,-30.057652192952858,4.452055332659418,contraction_in,148,0.0017134707916394783,0,0
0,1.1901733138887722,-30.057652192952858,4.452055332659418,contraction_in,149,0.0017134707916394783,0,0
0,1.1901733138887722,-30.057652192952858,4.452055332659418,contraction_in,149,0.0017134707916394783,0,0
0,-0.7172880732692235,4.773015141002908,4.1378381219083735,,0,0.00393969259869061,1,0
0,-0.7172880732692235,4.773015141002908,4.1378381219083735,contraction_in,1,0.00393969259869061,1,0
0,-0.7172880732692235,4.773015141002908,4.1378381219083735,contraction_in,2,0.00393969259869061,1,0
0,3.7304947973389986,-1.5826598269179362,-0.19258921116851546,contraction_in,3,0.0036762383937448614,1,0
0,3.3769597350033553,1.472485697548051,0.1770472443792479,reflection-exp,4,0.003198211026741783,1,0
0,0.9441630891322237,0.5967188511719054,0.33682277078542766,contraction_in,5,0.0030498547296563864,1,0
0,0.9832922336111511,2.4675983574684572,2.1224658616202134,contraction_in,6,0.002035120348278817,1,0
0,0.9832922336111511,2.4675983574684572,2.1224658616202134,contraction_in,7,0.002035120348278817,1,0
0,2.467941850452344,1.2410963675872693,0.5555875121261014,contraction_in,8,0.0020006775379293766,1,0
0,2.467941850452344,1.2410963675872693,0.5555875121261014,contraction_in,9,0.0020006775379293766,1,0
0,2.2007817438914707,0.7522859391513531,0.7298789268231038,contraction_in,10,0.0018645085692537355,1,0
0,1.6947559651942268,1.1988013759353917,0.9039567495378883,contraction_in,11,0.0018615695724054316,1,0
0,1.5522260433952493,1.7658297925132311,1.4261367955579556,contraction_in,12,0.0018331596331530675,1,0
0,1.5522260433952493,1.7658297925132311,1.4261367955579556,contraction_in,13,0.0018331596331530675,1,0
0,1.9985431318172586,1.0769205590493856,0.8845865822691162,contraction_in,14,0.0018208008625687734,1,0
0,1.9985431318172586,1.0769205590493856,0.8845865822691162,contraction_in,15,0.0018208008625687734,1,0
0,1.9621208773395509,1.3071197107839856,0.9404146690651239,contraction_in,16,0.0018175175180677313,1,0
0,1.7355839293747275,1.4935657425555782,1.1786347950705256,contraction_in,17,0.001814672962266942,1,0
0,1.7355839293747275,1.4935657425555782,1.1786347950705256,contraction_in,18,0.001814672962266942,1,0
0,1.9234649295068136,1.2196078671999024,0.9596022974807747,contraction_in,19,0.0018143347467115569,1,0
0,1.8988111442958369,1.3201221358031885,0.9907142789480539,contraction_in,20,0.001813095226607314,1,0
0,1.862949253427724,1.4608956001352817,1.1593422236160527,expansion,21,0.0018080091216464197,1,0
0,1.862949253427724,1.4608956001352817,1.1593422236160527,contraction_in,22,0.0018080091216464197,1,0
0,1.7301600579356937,1.75535580667285,1.3384457718119667,expansion,23,0.001803741121866153,1,0
0,1.6108165419975036,1.989560940335939,1.6239533017413215,expansion,24,0.0017976884097548962,1,0
0,1.5732668149094022,2.3787047368757017,1.9065535687505208,expansion,25,0.001785663473665515,1,0
0,1.5732668149094022,2.3787047368757017,1.9065535687505208,reflection,26,0.001785663473665515,1,0
0,1.136976264169528,3.4790727863203195,2.940241531454395,expansion,27,0.0017723985858637227,1,0
0,0.9018230182179323,4.500174364978521,3.6855147013087586,expansion,28,0.0017583396450673743,1,0
0,0.7856400510288439,5.114914443265784,4.359057392340702,expansion,29,0.0017433716455120282,1,0
0,0.7856400510288439,5.114914443265784,4.359057392340702,reflection,30,0.0017433716455120282,1,0
0,0.19446094246263446,7.164810636620803,6.033910207413278,reflection-exp,31,0.0017416560731821787,1,0
0,0.19446094246263446,7.164810636620803,6.033910207413278,reflection,32,0.0017416560731821787,1,0
0,0.19446094246263446,7.164810636620803,6.033910207413278,contraction_in,33,0.0017416560731821787,1,0
0,0.19423708694948197,7.097022668883332,6.089755181477148,contraction_in,34,0.0017413822272742635,1,0
0,0.5094702161619945,6.024764641923753,5.130616488355942,contraction_in,35,0.0017396579452099972,1,0
0,0.5094702161619945,6.024764641923753,5.130616488355942,reflection,36,0.0017396579452099972,1,0
0,0.5094702161619945,6.024764641923753,5.130616488355942,reflection,37,0.0017396579452099972,1,0
0,0.5094702161619945,6.024764641923753,5.130616488355942,reflection,38,0.0017396579452099972,1,0
0,0.3418446615156943,6.579654049558196,5.658078242996751,contraction_in,39,0.001739645083564589,1,0
0,0.45716502947733495,6.207075894765882,5.353880265940074,contraction_in,40,0.0017394330041551834,1,0
0,0.4643260287920511,6.097308665011207,5.268223019038366,contraction_in,41,0.001739362171655462,1,0
0,0.4643260287920511,6.097308665011207,5.268223019038366,contraction_in,42,0.001739362171655462,1,0
0,0.4020526840324966,6.36717813293935,5.479168307690422,contraction_in,43,0.0017393544327878477,1,0
0,0.45052747710584384,6.207572761905437,5.347950659453808,contraction_in,44,0.0017393105292851196,1,0
0,0.4126463985750838,6.288317617386239,5.4515561586145616,reflection-exp,45,0.0017392650862692019,1,0
0,0.4126463985750838,6.288317617386239,5.4515561586145616,contraction_in,46,0.0017392650862692019,1,0
0,0.468752638209186,6.091748176284505,5.285318924674478,reflection-exp,47,0.001739252091337481,1,0
