,0,1,2,3
0,0.18518601,-2.1437852,-4.802518,0.010745169
1,-0.26395115,-1.7960788,-1.9511833,0.012473912
2,-0.43846044,-7.3775005,-4.3534274,0.008785046
3,-0.0724653,-4.7521877,-2.2309458,0.009606416
4,-0.4376249,-6.673919,-0.84217703,0.010920111
5,1.3732749,-0.77863896,-2.1432948,0.001940317
6,5.0935025,-3.897476,-14.38078,-0.010023222
7,-0.6479316,2.951933,-2.8789375,0.008818499
8,0.81599224,-3.676687,-5.325102,0.0023436947
9,-0.18543218,2.0047503,-6.1060905,-0.00052326196
10,0.6473582,-0.19533904,-5.5325446,0.012062194
11,1.3624828,-2.6430616,-5.3033657,0.0050999764
12,1.1681938,-3.5742502,-5.772896,0.004461168
13,0.5464555,-2.5425825,-3.8452396,0.0065979976
14,0.7625096,-4.2769027,-3.4796965,0.0063086646
15,-1.0567968,3.1314585,-2.316823,0.0129085565
16,-1.1992866,0.7619534,-2.0585082,0.009766837
17,-0.9947008,-4.716139,-5.5434484,0.0014420967
18,-0.51032215,-3.3430774,-2.905837,0.006115366
19,0.2686911,-3.5485098,-4.538465,0.005886281
20,-0.7606789,-2.1847854,0.6756237,0.0042438693
21,-0.68444777,1.55238,-4.2095394,0.0016358523
22,-2.2204738,-8.661586,-7.83083,0.002816542
23,0.623517,-6.9267735,-4.059383,0.0014153358
24,-0.44886455,-6.073998,-4.9711614,0.0017727014
25,-1.86116,3.2711823,-0.83404,0.0037118373
26,1.5298165,-4.0065618,-6.7371817,-3.2392796e-05
27,3.437378,1.1849949,-1.9776547,-0.00089989265
28,2.3052356,1.124911,-3.384338,-3.1021656e-05
29,0.60863173,0.023546327,-5.25988,0.0016571933
30,16.695429,-5.72509,-9.500859,-0.0050550736
31,0.0475222,1.1554031,-5.833452,0.00014176778
32,0.3609111,-5.790539,-3.419714,0.00023690704
33,5.6453047,-12.01231,-15.251756,-0.0011956103
34,-0.095032185,-2.2611787,-16.980953,-0.00059639715
35,0.8015599,-0.10859444,-1.4328989,0.002294246
36,0.11739358,0.14280102,-2.5064106,0.0020551828
37,-0.07170792,0.67097473,-2.0505304,0.0045242766
38,-1.4590074,2.1368008,0.28775412,0.0044325516
39,1.456325,0.4039964,-5.547632,0.0007792241
40,4.7493286,-0.7605555,-3.0815284,-6.155111e-05
41,0.72241277,2.9188774,-0.7521128,0.00039207307
42,2.2672322,1.2480267,0.31255332,-6.778643e-05
43,-1.3559347,-4.5879335,-8.658956,0.00021413993
44,2.8906488,3.4025414,0.640727,0.00083749555
45,1.6571158,0.6806316,-2.5385346,-7.927674e-05
46,2.2999868,2.471661,1.7252537,0.00033182884
47,5.405542,-2.043471,-2.8200634,-0.0007304541
48,7.129251,13.609615,8.51148,-0.0020502969
49,2.361415,-1.9656713,-4.481165,0.0039993515
50,2.4021256,4.624271,-1.2649814,-0.0005781846
51,-0.25974283,-16.136404,-20.943317,-0.00056524784
52,4.5638866,-4.8183002,-3.413316,-0.0011090465
53,-2.4530766,-21.741745,-20.454473,-0.00018873042
54,10.403173,0.74239606,-4.566351,0.0034723023
55,-5.3299513,-20.678,-24.05203,-4.895864e-05
56,-7.2196736,-20.446012,-23.010628,-0.00061593234
57,4.5045013,0.7046691,-0.3884885,-0.00042840932
58,-4.536923,-19.078487,-15.8046875,-9.037519e-05
59,-2.1225715,-17.607685,-16.204319,0.00017802848
60,-1.476451,0.808996,-4.018981,0.00019253092
61,5.9168105,5.0190463,-1.1041541,-0.00034022774
62,8.895415,9.390645,7.2534704,-0.0002504812
63,-3.3237748,-20.329973,-24.441895,-0.0002906901
64,14.9052305,10.617029,3.3653164,0.0002500991
65,-10.441446,-11.347994,-8.628559,-0.27302256
66,-5.4894586,-3.3289382,-6.44077,-0.053717338
67,-3.8632817,-5.80429,-5.3395,0.004326555
68,-2.6120694,-2.6643276,-5.105179,0.08774561
69,-1.6304711,0.16227144,-5.6608524,-0.018297167
70,-2.9384234,2.2064483,-5.6727576,0.014816546
71,-2.7105942,-2.5117786,-4.2086353,-0.089110956
72,-0.9330314,-1.7359555,-5.295233,0.05520398
73,-3.1655612,-3.9640136,-5.44637,0.024660349
74,-0.42367998,-2.31621,-4.3943233,0.0622421
75,-0.6228494,-3.024549,-4.1870537,0.05872511
76,-0.39148393,-2.0714464,-4.965285,0.052454665
77,-8.831689,-6.0259924,-9.912342,-0.3654736
78,-2.7139199,-3.6057854,-4.8273067,-0.20239276
79,0.08936014,-0.9360689,-1.7397566,0.042905733
80,-0.650268,-2.5696156,-3.9778073,0.054670982
81,-0.6164368,-2.6365426,-3.5886474,0.043168455
82,-3.111605,0.84672165,-3.6747062,-0.013503412
83,-2.5752547,-3.5402298,-5.062776,0.05473465
84,-3.9680338,-3.7091205,-5.069641,0.014941681
85,-2.3238287,-3.0801938,-4.3306212,0.06689046
86,-0.0016872282,-1.7255416,-3.1563349,0.010002628
87,-0.4857518,-2.2776086,-3.5218303,0.035874087
88,3.1304164,0.19414537,-1.9695673,0.07478847
89,0.3266402,-0.9931487,-2.1305919,0.11661682
90,-3.5610325,-4.1904473,-4.764987,-0.026372433
91,-0.04137984,-1.8338332,-3.2396898,0.04686548
92,0.7654902,-1.2706506,-2.8584423,0.07683232
93,0.23551524,-1.9293002,-3.032085,0.04827247
