,ReH,ReE,ReHT,index,replica,set
0,1.4806336849977932,0.9978866083808444,1.9416572719582916,0,0,6
1,1.480366773553321,0.9978484244437491,1.9415093801566066,1,0,6
2,1.480403999051106,0.9978537498658773,1.9415300062698968,2,0,6
3,1.4803866481899872,0.9978512676781217,1.941520392407857,3,0,6
0,1.3934732110334447,0.99645673282664,4.933569148430781,0,1,6
1,1.393474421857893,0.9964548851140547,4.933566446843996,1,1,6
2,1.3934733798880405,0.9964564752212568,4.933568771750142,2,1,6
3,1.3934732986947906,0.9964565991159589,4.9335689528820295,3,1,6
0,1.5847520242544504,4.331370259434525,-9.414585171643271,0,2,6
1,1.5848206043573634,4.331469042766159,-9.414627434155374,1,2,6
2,1.5846781443860554,4.331263842278526,-9.414539643147108,2,2,6
3,1.5856929146253909,4.33272552549086,-9.415164995668357,3,2,6
0,1.0345451229228044,-2.8235794800852703,-1.531610106647254,0,3,6
1,1.0348224373912833,-2.8239809822388096,-1.5317833698516647,1,3,6
2,1.035079656006853,-2.824353389161404,-1.5319440773747648,2,3,6
3,1.0383719480392468,-2.829120043943261,-1.5340010672888145,3,3,6
0,1.4075667549263096,3.407077319882881,-0.5564953860912965,0,4,6
1,1.4075669077469541,3.4070773403351478,-0.5564953845875402,1,4,6
2,1.4075753805633096,3.4070784574216244,-0.5564953136331195,2,4,6
3,1.4075678667279734,3.4070774665176415,-0.5564953767433194,3,4,6
0,1.6706879723251977,3.262463429251196,-8.886679529403171,0,5,6
1,1.6706703773494542,3.2624818513495066,-8.886696384364562,1,5,6
2,1.670669183405118,3.2624831013997664,-8.88669752808673,2,5,6
3,1.6706716797130707,3.2624804877645825,-8.88669513677531,3,5,6
0,0.48200953783187583,-7.461636015229347,-7.210151010566072,0,6,6
1,0.4840353842299283,-7.4726817599588,-7.215214711438533,1,6,6
2,0.48185126347440155,-7.460773038573082,-7.209755396168632,2,6,6
3,0.4816806235333595,-7.459842639683482,-7.209328873397095,3,6,6
0,1.8188274241615678,-2.1966363721059996,-5.188891860302913,0,7,6
1,1.8188171004942189,-2.1966430374295114,-5.188884247589847,1,7,6
2,1.8188090152675622,-2.196648257545276,-5.188878285511617,2,7,6
3,1.8189557776396283,-2.1965535025670233,-5.188986508672238,3,7,6
0,1.5586944163920249,1.0015117812244827,-1.5165139330833206,0,8,6
1,1.5587731839548071,1.0014426711786026,-1.516512181163526,1,8,6
2,1.5587682086920132,1.0014470364406152,-1.516512291819879,2,8,6
3,1.5587802144245657,1.0014365026939953,-1.5165120247960582,3,8,6
0,1.4620822753069884,3.3872055229035896,-4.424787423090336,0,9,6
1,1.4620832648227915,3.3872050548366865,-4.4247886112472905,1,9,6
2,1.4620811801398144,3.387206041051623,-4.424786108121184,2,9,6
3,1.462070281296422,3.3872111973624697,-4.424773021755909,3,9,6
0,2.0537168495530875,3.940231612248362,-4.375622867685037,0,10,6
1,2.0527078455386487,3.936613690979838,-4.384045241591766,1,10,6
2,2.0536437311312534,3.9399694361973303,-4.37623320289714,2,10,6
3,2.0535759113049528,3.9397262589726516,-4.376799309606042,3,10,6
0,1.6458991666143121,0.03983107162043399,-3.5289673359580624,0,11,6
1,1.6461806866891804,0.04006176401730868,-3.529265387163994,1,11,6
2,1.64586318073817,0.03980158289415968,-3.528929236956984,2,11,6
3,1.6459094014954458,0.03983945862298325,-3.5289781718411324,3,11,6
0,1.5201405385881257,0.04846667486463539,1.7288970299115123,0,12,6
1,1.5201386559342929,0.048469744426073436,1.7288974494935072,1,12,6
2,1.520126414867534,0.0484897027598261,1.7289001782293023,2,12,6
3,1.5201396313920326,0.04846815399809912,1.7288972320967881,3,12,6
0,1.5060382168269095,1.0508848663897967,1.4234716059265327,0,13,6
1,1.5060498540465241,1.0508771325169624,1.4234924337468637,1,13,6
2,1.5060397594207164,1.050883841205669,1.4234743668105103,2,13,6
3,1.5060389521206408,1.0508843777151173,1.4234729219292968,3,13,6
0,1.6496397186935219,-1.3255934918882422,1.370569640352295,0,14,6
1,1.6495232687129935,-1.325642085897149,1.3703564062308102,1,14,6
2,1.6496481943094679,-1.3255899550558783,1.3705851602378765,2,14,6
3,1.6496585913707325,-1.3255856164071105,1.3706041985395538,3,14,6
0,1.4425745651300232,2.3879320324638424,1.2949261670767553,0,15,6
1,1.4425586534385257,2.3879488665532413,1.2948837646705944,1,15,6
