,ReH,ReE,ReHT,index,replica,set
0,1.8061941159115493,-2.40531383571051,0.0038369906442120667,0,0,65
1,1.8061831755888917,-2.4053177601673172,0.003838831770664423,1,0,65
2,1.806182184838328,-2.405318115313322,0.0038389986125368933,2,0,65
3,1.8061814257240751,-2.4053183878386806,0.0038391262658092804,3,0,65
0,1.7427520890808017,-0.25977198453060535,-4.710568495166708,0,1,65
1,1.7427212306212914,-0.2597869421276183,-4.710550031095643,1,1,65
2,1.7431416283569576,-0.2595831685340123,-4.710801574847267,2,1,65
3,1.742779863987105,-0.25975852158317536,-4.71058511419926,3,1,65
0,1.4371339327932242,0.8753797154809582,-1.5674443792457402,0,2,65
1,1.4371471054611207,0.8753907186546144,-1.5674264556321447,1,2,65
2,1.437145269188583,0.8753891848056774,-1.5674289541663697,2,2,65
3,1.437146139301085,0.875389911615094,-1.5674277702550943,3,2,65
0,0.5519298315033118,4.6660484126456545,4.435951545627232,0,3,65
1,0.5519299686794422,4.666048367604434,4.435951650952182,1,3,65
2,0.5519297970991446,4.666048423746555,4.435951519374774,2,3,65
3,0.5519319732109462,4.666047711490551,4.435953188319115,3,3,65
0,1.607904969478688,-1.7635537183265542,1.9832771090795014,0,4,65
1,1.607903774347391,-1.7635530163105213,1.983276786549499,1,4,65
2,1.607897514659983,-1.7635493393743331,1.983275097173241,2,4,65
3,1.6079044092985302,-1.7635533893089104,1.9832769579483849,3,4,65
0,1.7384079780073551,-2.3373194086278266,1.146218234743026,0,5,65
1,1.7384075428575185,-2.3373217976472063,1.146219389040524,1,5,65
2,1.7384105256049907,-2.337305424116,1.1462114778539463,2,5,65
3,1.7384078776251495,-2.337319959907324,1.1462185011044008,3,5,65
0,1.4807930007950856,1.5149457383467322,-4.128127480751555,0,6,65
1,1.4808069204981504,1.5149538112667464,-4.128116727540142,1,6,65
2,1.4807945286798763,1.5149466244477225,-4.128126300442634,2,6,65
3,1.4807935300078001,1.514946045247732,-4.128127071920074,3,6,65
0,1.9669223583849798,-3.5760555658689888,0.10975594015001752,0,7,65
1,1.9669310576239243,-3.5760535206656163,0.10975436004133576,1,7,65
2,1.9671649090109897,-3.575998541887005,0.10971188371795862,2,7,65
3,1.9669486200966566,-3.576049391704281,0.10975117002446044,3,7,65
0,1.1426560812123054,1.5566672668970272,1.8712590322480755,0,8,65
1,1.1426482708071495,1.5566537837515897,1.8712448072569137,1,8,65
2,1.1426632771212102,1.5566796892283334,1.8712721380603106,2,8,65
3,1.1427557714055891,1.5568393625158305,1.8714405966473817,3,8,65
0,1.136279129073023,2.075591352208487,0.35564063489126574,0,9,65
1,1.136282048673145,2.0756029949471837,0.35562699269194853,1,9,65
2,1.1362763597319772,2.0755803086767255,0.35565357497282823,2,9,65
3,1.136241109328541,2.075439737723512,0.3558182867497396,3,9,65
0,-0.33334363569244224,3.321237700913307,8.15947579257132,0,10,65
1,-0.3309363212018539,3.326194404524415,8.160559329006329,1,10,65
2,-0.33353171320627406,3.320850445946721,8.159391138555193,2,10,65
3,-0.33373448475017664,3.3204329357097033,8.159299870730978,3,10,65
0,1.3814911882254215,1.7692003348060514,-3.225036088804328,0,11,65
1,1.3815372695273502,1.7692449217810715,-3.2250544698412966,1,11,65
2,1.3815165450940352,1.7692248694028572,-3.225046203221943,2,11,65
3,1.381821852846005,1.769520276609239,-3.2251679852285413,3,11,65
0,1.8351190500318655,-0.8713238334480877,-3.7283218808202534,0,12,65
1,1.835075365004902,-0.8712659269125839,-3.7284686636435556,1,12,65
2,1.8350814576549581,-0.8712740029934246,-3.728448192201684,2,12,65
3,1.8350786178660412,-0.871270238714482,-3.728457733978578,3,12,65
0,1.4138226731491859,3.177872361974476,-5.8651465977334105,0,13,65
1,1.4154506277863428,3.1772818601498276,-5.861238332739747,1,13,65
2,1.415577815846757,3.1772357257057795,-5.860932989683183,2,13,65
3,1.4157149407950733,3.177185986892513,-5.860603790932098,3,13,65
0,1.0416404608713896,2.2402598168796617,1.889962263486272,0,14,65
1,1.041640493230398,2.2402578541224587,1.8899626714035502,1,14,65
2,1.0416400785300834,2.2402829791770658,1.8899574516955455,2,14,65
3,1.0416404358080709,2.2402613342946394,1.889961948318338,3,14,65
0,2.186680223258479,-3.0091554212922436,-5.409528991200892,0,15,65
1,2.1866778927499615,-3.0091585806209604,-5.409527782421376,1,15,65
2,2.1866789788899332,-3.0091571081918715,-5.409528345791118,2,15,65
3,2.1866634980149007,-3.009178094818857,-5.4095203160863985,3,15,65
0,2.0661281644961655,-2.2223065152429173,-4.4193884121878755,0,16,65
1,2.066104954879557,-2.2224039541227336,-4.419417396194406,1,16,65
2,2.0661066608917515,-2.2223967919135266,-4.41941526573464,2,16,65
3,2.066108263735269,-2.2223900628484476,-4.419413264121051,3,16,65
0,1.0667083173224754,1.529131790442088,2.7086704090573916,0,17,65
1,1.0667008259624597,1.5290665222937356,2.7090097203933867,1,17,65
