,ReH,ReE,ReHT,index,replica,set
0,0.5729935148095665,-2.81085130546022,6.349871236766733,0,0,49
1,0.5729918902566256,-2.8108534408242485,6.3498685333356635,1,0,49
2,0.572995007072809,-2.810849344734793,6.3498737188431065,2,0,49
3,0.5729936166606866,-2.810851171489234,6.349871406410287,3,0,49
0,0.4220773025648929,-0.17512612237511832,4.470524851905729,0,1,49
1,0.4220510553423532,-0.1751200003681876,4.470541252648255,1,1,49
2,0.4221059996662855,-0.17513281580329015,4.470506920341284,2,1,49
3,0.42171228584398146,-0.17504098441263471,4.470752934904866,3,1,49
0,0.9437775987358816,-2.89765229272217,-3.290991252099061,0,2,49
1,0.9436557961070771,-2.8978756373490837,-3.2910192927603132,1,2,49
2,0.9436646481854316,-2.897859405640596,-3.2910172548865306,2,2,49
3,0.9436463634098351,-2.8978929337046515,-3.291021464295813,3,2,49
0,0.824963285003667,-3.0452091834309876,-0.43453631419709926,0,3,49
1,0.8249620744992401,-3.045215260970859,-0.4345291761420689,1,3,49
2,0.8249626824438462,-3.0452122086703204,-0.4345327610588565,2,3,49
3,0.824954416013457,-3.045253712203009,-0.4344840153440611,3,3,49
0,0.8283272862087341,-4.985298321833222,4.6200041142660595,0,4,49
1,0.8284943758396912,-4.985300210736083,4.620298615739439,1,4,49
2,0.8283124496232088,-4.985298154110603,4.619977964251235,2,4,49
3,0.8282978179485299,-4.9852979887043265,4.619952175398971,3,4,49
0,0.8706762997399686,-6.09167311588403,6.055429687529561,0,5,49
1,0.8706758460757378,-6.091674192151816,6.055430080389392,1,5,49
2,0.8706766879167791,-6.091672190076517,6.055429348626096,2,5,49
3,0.8706762749277794,-6.091673173998037,6.055429708594964,3,5,49
0,0.4368607111155942,0.18734689005306748,3.157226072408152,0,6,49
1,0.43701633919414007,0.1872440241359506,3.1575030269404327,1,6,49
2,0.43687232966339773,0.18733921050733304,3.1572467486885323,2,6,49
3,0.436851688143019,0.18735285398910762,3.1572100151989346,3,6,49
0,-0.02927492779670008,6.653302634849876,0.7093119251693811,0,7,49
1,-0.0292944720454631,6.653258527842101,0.7093046015916269,1,7,49
2,-0.029313818951658632,6.653214866192679,0.7092973519614799,2,7,49
3,-0.02902880463423734,6.653858079901567,0.7094041519045091,3,7,49
0,0.4257614544538809,2.8383130311861047,-3.3839577209549123,0,8,49
1,0.42579400735579287,2.8382555141068657,-3.3840172015162464,1,8,49
2,0.4257904650846752,2.838261772861096,-3.3840107291135535,2,8,49
3,0.4257928239370554,2.838257605050269,-3.3840150392019033,3,8,49
0,0.4344363069454918,0.8278494276381844,1.7116812411151097,0,9,49
1,0.4344556497207358,0.827836558028731,1.7116818435471117,1,9,49
2,0.4346992357195446,0.8276744895545318,1.7116894300292769,2,9,49
3,0.4344737784696732,0.8278244961772694,1.7116824081667736,3,9,49
0,0.2593263112033454,3.1835322943090123,0.9359670995196221,0,10,49
1,0.25931864255120624,3.18353331326547,0.9359754126186527,1,10,49
2,0.2593192054462161,3.183533238467393,0.9359748024403218,2,10,49
3,0.2593197120851779,3.183533171143443,0.9359742532406643,3,10,49
0,0.6990656543294858,-2.765119326047831,2.9229181144018925,0,11,49
1,0.6990457204935405,-2.765128227876426,2.9229242990782467,1,11,49
2,0.6987861266547251,-2.765244154365327,2.9230048407155764,2,11,49
3,0.6990877807083302,-2.765109445103306,2.922911249466086,3,11,49
0,1.076744293293249,-5.012546062892124,-1.7679291611364252,0,12,49
1,1.0767431791688016,-5.012546228685111,-1.7679310692203265,1,12,49
2,1.0767452967790896,-5.01254591356377,-1.7679274425227514,2,12,49
3,1.07675836472936,-5.012543968934322,-1.7679050618170713,3,12,49
0,0.008870159727347214,6.245093471312284,0.6459494387521374,0,13,49
1,0.008870247219202734,6.245093360744226,0.6459494769893082,1,13,49
2,0.008870330119445876,6.245093255975007,0.6459495132318966,2,13,49
3,0.008871385333252248,6.245091922301964,0.6459499744851305,3,13,49
0,0.21806530487589648,3.920717179398679,0.3772668263489972,0,14,49
1,0.21806741641725377,3.920717304170009,0.37726701689195635,1,14,49
2,0.21806538078461352,3.9207171839039736,0.37726683317596665,2,14,49
3,0.21806503306820196,3.920717163349554,0.37726680180313776,3,14,49
0,0.6145910778506971,-0.850498517770081,0.7393249464700229,0,15,49
1,0.614589585672094,-0.8504973514314582,0.7393244123937879,1,15,49
2,0.6146001594576315,-0.8505056163992906,0.7393281968763933,2,15,49
3,0.6145903585494651,-0.8504979555293368,0.739324689017959,3,15,49
0,0.7877713351863086,-3.071452611862016,1.5623442637408487,0,16,49
1,0.787819243903048,-3.0714518798807537,1.5625559642726436,1,16,49
2,0.7878148554418164,-3.071451946931748,1.562536572392828,2,16,49
3,0.7878231041908516,-3.071451820901346,1.5625730222391194,3,16,49
0,0.5678539096254951,1.4064397304013436,-3.5284713147378106,0,17,49
1,0.5678221911227779,1.406246718422898,-3.5283608175784247,1,17,49
2,0.5678494258298041,1.4064124458508473,-3.528455694648995,2,17,49
3,0.5678509892778941,1.4064219596523335,-3.5284611411883464,3,17,49
0,0.5817732949682399,-2.988215643000295,6.517354226912863,0,18,49
1,0.5817779539850056,-2.9882183533249034,6.51736426172979,1,18,49
2,0.5817784253123843,-2.9882186275044638,6.517365276905698,2,18,49
3,0.5817777007121361,-2.988218205993021,6.517363716182142,3,18,49
0,0.7447805942456718,-2.350827391935921,0.910224846813125,0,19,49
1,0.7447695410644966,-2.350789036476163,0.9101936288323038,1,19,49
2,0.7447819533351069,-2.3508321080321943,0.9102286852672635,2,19,49
3,0.7447815005500934,-2.3508305368426488,0.9102274064660809,3,19,49
0,-1.1300166038015127,-3.5276561782146993,-1.9628556369661205,0,20,49
