,ReH,ReE,ReHT,index,replica,set
0,1.8773173823916436,-0.6827784680485086,-3.6582339119240457,0,0,96
1,1.8773157059453873,-0.6827823932453276,-3.6582348938886904,1,0,96
2,1.877339593573073,-0.6827264630928852,-3.6582209018479244,2,0,96
3,1.8773190059854983,-0.6827746666007958,-3.6582329609173874,3,0,96
0,0.8976558924552664,2.8783709207962893,2.3008914444194914,0,1,96
1,0.8976709023509035,2.8783627870891992,2.300899463528157,1,1,96
2,0.8976815274840508,2.878357029440524,2.300905140052031,2,1,96
3,0.8978391067748543,2.8782716388255523,2.300989327550641,3,1,96
0,1.0291813012986775,1.2893442604460894,3.691982905392012,0,2,96
1,1.029412712330076,1.2894862627025576,3.6920759830045418,1,2,96
2,1.0294360608994408,1.2895005902373335,3.6920853742130673,2,2,96
3,1.0294567759903963,1.2895133017741198,3.6920937061879124,3,2,96
0,1.644265134060292,-1.7145952424290107,0.546092125810367,0,3,96
1,1.6442542433498744,-1.714576007270564,0.5461016968284063,1,3,96
2,1.644243016296894,-1.7145561780519043,0.5461115634388044,2,3,96
3,1.6444030458822168,-1.7148388221417812,0.5459709255728542,3,3,96
0,0.35784274355720846,-6.634416239872245,-7.198382985946063,0,4,96
1,0.3549764593127852,-6.628250348483316,-7.196127581335135,1,4,96
2,0.35518416728668156,-6.628697165580874,-7.1962910213440665,2,4,96
3,0.35537682350761657,-6.629111603659188,-7.1964426175192155,3,4,96
0,0.1613361245415021,6.714359190510715,4.94746941076567,0,5,96
1,0.16108381839396285,6.714377046526934,4.947571991331279,1,5,96
2,0.1613171840191195,6.714360530955538,4.9474771114448615,2,5,96
3,0.16129817103855482,6.714361876527294,4.947484841587535,3,5,96
0,1.2524066577977702,-1.3119744610442197,5.824759885237151,0,6,96
1,1.2523800931176694,-1.3119838843678324,5.82472879285525,1,6,96
2,1.252431297655363,-1.311965720516222,5.824788724728338,2,6,96
3,1.2527447662209097,-1.3118545234206627,5.825155621082265,3,6,96
0,1.4672121589956264,-1.16455034630539,2.32656893703461,0,7,96
1,1.467166518016934,-1.1644446995730426,2.3265733740037513,1,7,96
2,1.467169925538988,-1.1644525870818454,2.3265730427441156,2,7,96
3,1.4671733698062626,-1.1644605596497528,2.326572707901757,3,7,96
0,1.6163110625487982,-2.7268327455110275,3.69216359046464,0,8,96
1,1.616304162229258,-2.726837977075945,3.6921643946307983,1,8,96
2,1.6164130781958024,-2.72675540100721,3.6921517014529757,2,8,96
3,1.6162944767303098,-2.726845320262734,3.692165523389522,3,8,96
0,0.908741607458704,3.8514863906879566,0.04182049691985085,0,9,96
1,0.9086084600200669,3.851486687988423,0.04192359054993769,1,9,96
2,0.9085920738604836,3.8514867245715756,0.04193627805206969,2,9,96
3,0.9085976626409319,3.8514867120913197,0.04193195076212142,3,9,96
0,2.8433635841402953,7.4686168411991805,4.382071832308839,0,10,96
1,2.842952643409806,7.471112045378579,4.381780791974988,1,10,96
2,2.8431503890916483,7.469911347032063,4.381920841296365,2,10,96
3,2.8404215804212214,7.486480487811129,4.379988218578639,3,10,96
0,1.5601790449734545,1.9775125123634973,-4.94563518609362,0,11,96
1,1.5604766370112029,1.9773898989530152,-4.945380556806656,1,11,96
2,1.5604318709595333,1.9774083433935836,-4.945418860078982,2,11,96
3,1.5604543814654774,1.977399068650673,-4.94539959936883,3,11,96
0,2.1309674552258437,-4.136176329960001,-0.799508241037981,0,12,96
1,2.130941662282547,-4.136167926562054,-0.7995077242228935,1,12,96
2,2.1312852506315405,-4.136279868429545,-0.7995146087157654,2,12,96
3,2.1309219045402346,-4.1361614894422525,-0.799507328337872,3,12,96
0,1.8886002916394173,-4.385629359475537,3.3889574447656816,0,13,96
1,1.8885841138434274,-4.3856605542161375,3.3889528324141502,1,13,96
2,1.8885815030935684,-4.385665588382093,3.3889520880758948,2,13,96
3,1.8885828429139098,-4.385663004869601,3.388952470079788,3,13,96
0,1.7993994436353522,-1.5526386232248672,-1.3929929833575334,0,14,96
1,1.7995939667899883,-1.5525525622365235,-1.393061927744899,1,14,96
2,1.7995833886833077,-1.5525572422037333,-1.3930581785657368,2,14,96
3,1.7996135605760686,-1.552543893550852,-1.3930688723296094,3,14,96
0,1.93386764236375,-1.2561361802669964,-4.189820472152196,0,15,96
1,1.9338607619868364,-1.2561373457471872,-4.18981560665002,1,15,96
2,1.9338571103596145,-1.2561379643039068,-4.189813024377651,2,15,96
3,1.933793215576729,-1.2561487875648591,-4.18976784073994,3,15,96
0,1.4676583035586304,-2.8116961673207124,5.979581820768834,0,16,96
1,1.467657773255544,-2.811696166873391,5.979582166907713,1,16,96
2,1.4676646813379057,-2.811696172635565,5.979577657788429,2,16,96
3,1.4676572203982405,-2.811696166407893,5.979582527792732,3,16,96
0,1.7255477213669366,-0.8839620164160049,-1.2897389074515306,0,17,96
1,1.7255634834552547,-0.8839532851647656,-1.289721531790696,1,17,96
2,1.7255304768733701,-0.8839715688292017,-1.2897579172731182,2,17,96
3,1.7257670164011665,-0.8838405401392981,-1.2894971630695253,3,17,96
0,0.959096696131205,3.9311702195262366,-0.3465018692029914,0,18,96
1,0.9590881960701926,3.9311841589211656,-0.34653556867500446,1,18,96
2,0.9590893840221559,3.931182210779404,-0.34653085889985236,2,18,96
3,0.9590888124258852,3.9311831481554402,-0.34653312505816924,3,18,96
0,1.6539705479126985,-2.1915721527444276,2.003259512702674,0,19,96
1,1.653874272891347,-2.1914847367816437,2.0032313081051196,1,19,96
2,1.6539635535484236,-2.191565801989584,2.003257463645313,2,19,96
3,1.6539780936073158,-2.1915790040960266,2.0032617232775505,3,19,96
0,0.8754946522065228,3.6220547773901783,1.1444988207581663,0,20,96
1,0.8754956732277344,3.622061004986084,1.1444987289323167,1,20,96
2,0.8754942992736701,3.6220526259775383,1.1444988525035467,2,20,96
3,0.8754943737125467,3.6220530786280776,1.1444988458031675,3,20,96
0,2.0561790869222625,-3.789725329562145,-0.9444396944220401,0,21,96
1,2.0561749455381557,-3.789720245052398,-0.944437572394786,1,21,96
2,2.056103500590057,-3.7896325298026605,-0.944400964314607,2,21,96
3,2.056169611173333,-3.7897136958871753,-0.9444348390914545,3,21,96
0,2.0912854149037052,-7.989073740103163,7.481886942927066,0,22,96
1,2.091119790488972,-7.985595999032888,7.4764120276941775,1,22,96
2,2.091131792617219,-7.9858480168004835,7.4768087725602435,2,22,96
3,2.0911068506647723,-7.985324291740673,7.475984286134132,3,22,96
0,-0.8787598595849639,-8.602303903680447,4.737592453030763,0,23,96
1,-0.8785685542374173,-8.602375725235243,4.7372711983939055,1,23,96
2,-0.8786606108346224,-8.602341164528589,4.737425786908226,2,23,96
3,-0.8773902678204131,-8.602818088000884,4.735292529308904,3,23,96
0,0.21073699814462502,6.405843107648188,4.797271046216457,0,24,96
1,0.21074527024798856,6.405840269793259,4.797271398873324,1,24,96
2,0.2106859828518401,6.405860609121026,4.797268871337414,2,24,96
3,0.210740446619119,6.405841924601678,4.7972711932223895,3,24,96
0,1.3113329311806328,3.5181772084227414,-4.428228967656086,0,25,96
1,1.311339635908725,3.518171444065208,-4.4282180034375855,1,25,96
2,1.3113318028541663,3.5181781785075277,-4.428230812829182,2,25,96
3,1.3113323798242575,3.5181776824625945,-4.428229869317995,3,25,96
0,1.616677138525234,-0.1676949695729658,-1.9040262798013825,0,26,96
1,1.616601140734542,-0.16768420500542988,-1.9039719417058203,1,26,96
2,1.6166891381476653,-0.16769666924029641,-1.904034859480859,2,26,96
3,1.6166831680462832,-0.1676958236172218,-1.904030590886745,3,26,96
0,1.4380463794015472,0.7516157850265761,-0.8544870364862813,0,27,96
1,1.438053853479774,0.7516131596960578,-0.854482131636839,1,27,96
2,1.4380533046451869,0.7516133524275397,-0.854482491800084,2,27,96
3,1.4380544150001642,0.7516129623919702,-0.85448176312909,3,27,96
0,1.6264121065625203,3.4981988528993524,3.0357072915788867,0,28,96
1,1.6264891094521872,3.4983250227352745,3.035445948387828,1,28,96
2,1.6254265013826963,3.4965839311132676,3.0390523764569917,2,28,96
