,ReH,ReE,ReHT,index,replica,set
0,0.8279357457716512,-4.4486069982736645,2.607224549918186,0,0,93
1,0.8277810747501766,-4.448353956335842,2.607014836798945,1,0,93
2,0.8279245194356532,-4.448588631971931,2.6072093285095415,2,0,93
3,0.8279141122789095,-4.448571605855927,2.6071952178054434,3,0,93
0,0.7065796677216507,2.951036779906933,1.0436660475136041,0,1,93
1,0.7065760059901258,2.9510347321642882,1.0436844010706308,1,1,93
2,0.7065721912252025,2.951032598842022,1.0437035216345367,2,1,93
3,0.7066237265989437,2.951061418856108,1.0434452131340617,3,1,93
0,0.547022269139348,1.7651988604117803,3.7973279297922504,0,2,93
1,0.5470154586894327,1.7651917096329646,3.7973282434437783,1,2,93
2,0.5470160893639646,1.7651923718355294,3.7973282144695624,2,2,93
3,0.5470151509934201,1.765191386573655,3.797328257689559,3,2,93
0,0.9898367764625045,-7.545542314658204,-6.35005349152719,0,3,93
1,0.9896163860289624,-7.545027257965988,-6.349541440596587,1,3,93
2,0.9896333090036606,-7.545066807284336,-6.34958075911461,2,3,93
3,0.9895987483664097,-7.544986038408229,-6.349500461590233,3,3,93
0,0.9554838866543107,1.7641970512534062,-3.34715604262838,0,4,93
1,0.9556054626127979,1.7642903220952317,-3.3470148117951917,1,4,93
2,0.9554915848543646,1.7642029571687998,-3.347147099882001,2,4,93
3,0.9554731200296461,1.7641887912959806,-3.3471685498651382,3,4,93
0,0.9137054804131737,-4.254270137497803,0.5091715188743386,0,5,93
1,0.9136808389956226,-4.254307540888215,0.5092025519494924,1,5,93
2,0.9136932279781123,-4.254288735558038,0.5091869494276287,2,5,93
3,0.9135249370691454,-4.254544185574078,0.5093988927647788,3,5,93
0,1.1515729949795885,-0.8748538638609645,-3.8718182509629178,0,6,93
1,1.151567697529054,-0.8748606185205565,-3.8718332533815527,1,6,93
2,1.1515704847659198,-0.874857064582121,-3.8718253599120778,2,6,93
3,1.151605683695059,-0.8748121832090894,-3.871725676192808,3,6,93
0,0.9141849058832727,-7.706680243686905,3.233454922643488,0,7,93
1,0.913894599124023,-7.706940905846594,3.2333953670662696,1,7,93
2,0.914232316844306,-7.706637674082702,3.233464648862608,2,7,93
3,0.914207729390995,-7.706659750797711,3.2334596048189237,3,7,93
0,0.7488342194403301,-1.9260949667750835,2.395835176656896,0,8,93
1,0.7488397396747333,-1.926100654522811,2.395833714011422,1,8,93
2,0.7488389367217552,-1.926099827296624,2.395833926746131,2,8,93
3,0.7488393291995066,-1.926100231715946,2.395833822751468,3,8,93
0,0.8076188888765018,0.7370541758397231,-0.3742527783004952,0,9,93
1,0.8076118578408591,0.7370452018075041,-0.37425149987589035,1,9,93
2,0.8076183096777103,0.7370534367066868,-0.37425267292065706,2,9,93
3,0.8076197492222271,0.7370552743998193,-0.37425293448794217,3,9,93
0,0.7814612947198105,0.9320317854966385,-0.24113214806352362,0,10,93
1,0.7814605767077234,0.9320319312143761,-0.2411316529403097,1,10,93
2,0.7814609489766005,0.932031855644723,-0.24113190963186243,2,10,93
3,0.7814656914491657,0.9320308930610284,-0.24113517986998984,3,10,93
0,0.759181420279857,-0.13652692638928876,-7.9950056797195845,0,11,93
1,0.7569501966620882,-0.1361331248442627,-7.992000890352445,1,11,93
2,0.7572618552315233,-0.13618813126547252,-7.992420601020597,2,11,93
3,0.7571118843725235,-0.1361616620421962,-7.9922186352294755,3,11,93
0,0.804655462638115,2.9186601989682965,-1.9762975597442436,0,12,93
1,0.804669604492321,2.9186632422865886,-1.976305589688462,1,12,93
2,0.8044761738461059,2.9186216162612113,-1.9761957570206174,2,12,93
3,0.8046842011562011,2.918666383459791,-1.976313877883067,3,12,93
0,0.688754391883801,-4.015140822464367,4.886108098482889,0,13,93
1,0.6887665937451846,-4.015139522144242,4.88612192770149,1,13,93
2,0.6887772466200122,-4.015138386887353,4.886134001339456,2,13,93
3,0.6889182660224109,-4.01512335878056,4.886293828412858,3,13,93
0,-2.673120209565992,8.470361796331833,1.2730364312257103,0,14,93
1,-2.6726270813705444,8.469763592731002,1.2779736050973884,1,14,93
2,-2.6731587364495377,8.470408532496378,1.2726507020690476,2,14,93
3,-2.6732002733429185,8.470458920042324,1.2722348368480576,3,14,93
0,2.31776925724498,0.5206222901718385,0.11771963416514614,0,15,93
1,2.3163248978236552,0.5192688980626023,0.12451141346805628,1,15,93
2,2.3176645903858857,0.5205242153443159,0.11821180681777829,2,15,93
3,2.3178821014663926,0.5207280273440277,0.11718900927954598,3,15,93
0,-0.003695973185803198,4.5705204300662565,9.225530540102653,0,16,93
1,-0.0037471193589266273,4.570438479365751,9.225406594665838,1,16,93
2,-0.003749023022837485,4.57043542915244,9.225401981400626,2,16,93
3,-0.003743179635221522,4.570444791919819,9.225416142015053,3,16,93
0,0.39940280329177913,1.2994725039768742,6.448588146813806,0,17,93
1,0.3994042493405826,1.2994732379931038,6.448589453764734,1,17,93
2,0.39941320688605714,1.2994777848764725,6.448597549643166,2,17,93
3,0.3994035452397391,1.2994728805881994,6.448588817396949,3,17,93
0,0.6378712182624884,1.2678889560396496,2.722072513624259,0,18,93
1,0.6378757384881759,1.2678883585342091,2.7220699219203,1,18,93
2,0.637877207073912,1.2678881637877786,2.7220690798514013,2,18,93
3,0.6378755538238666,1.2678883828516447,2.722070027792237,3,18,93
0,0.7361145862009282,-3.3312849619893914,5.226966217418204,0,19,93
1,0.7361082833185351,-3.3312812447850737,5.226998088420142,1,19,93
2,0.7361177740744527,-3.3312868420780957,5.226950097686242,2,19,93
3,0.73603087938925,-3.3312355948389305,5.227389487359697,3,19,93
0,0.6324663716532634,0.33050787264017545,2.761809706521845,0,20,93
1,0.6324699839764638,0.3305109043103096,2.7618200805591195,1,20,93
2,0.6324659113948157,0.3305074863853329,2.7618083847937083,2,20,93
3,0.6324651013416802,0.3305068063267235,2.7618060577811976,3,20,93
0,0.7690915437888464,-4.371896898111936,3.684674305701025,0,21,93
1,0.7690916977086684,-4.371896778125958,3.684674313816587,1,21,93
2,0.7690918942994418,-4.371896624848265,3.6846743241663154,2,21,93
3,0.7690943386351642,-4.371894719275341,3.6846744529337743,3,21,93
0,0.7399024421809607,-3.377863371285531,3.488351273969715,0,22,93
1,0.739999411187831,-3.3780228955653016,3.48809188430647,1,22,93
2,0.7399838388495457,-3.3779972774244094,3.488133539918257,2,22,93
3,0.7399921267161231,-3.37801091185145,3.488111370072829,3,22,93
0,-6.0185599531447265,5.519107872517914,-9.556710309223217,0,23,93
1,-6.020221400618823,5.516265801482673,-9.55003797713388,1,23,93
2,-6.0199893287014845,5.516662783563101,-9.55096997223168,2,23,93
3,-6.0201010022706125,5.516471754823999,-9.550521493931143,3,23,93
0,1.1233640892255345,-1.674067194519448,-5.066098510570832,0,24,93
1,1.123385113292367,-1.6740799212945459,-5.066087865412864,1,24,93
2,1.1233655885097549,-1.674068102104811,-5.066097751429812,2,24,93
3,1.123362424627247,-1.674066186862378,-5.066099353410993,3,24,93
0,0.13702532875596635,5.021132946323673,7.274010160958543,0,25,93
1,0.13702940723725965,5.021136058941678,7.274019649616683,1,25,93
2,0.13700019753740933,5.021113766675519,7.273951692716874,2,25,93
3,0.13702728807430775,5.021134441635233,7.274014719347853,3,25,93
0,0.6662763722658102,0.42516441017978845,2.604622024423718,0,26,93
1,0.6662756694959368,0.4251650230588111,2.6046219161156374,1,26,93
2,0.6662852650815035,0.4251566546883827,2.604623394889436,2,26,93
3,0.6662770214182723,0.4251638439951605,2.6046221244518386,3,26,93
0,1.301348589631222,-1.8273825414653109,0.8806838510728066,0,27,93
1,1.301389111612169,-1.8270873325519004,0.8801755661280333,1,27,93
2,1.3013110041136056,-1.827656357771172,0.8811553026437131,2,27,93
3,1.3008299250140354,-1.8311610935491736,0.8871896882958179,3,27,93
0,0.9791500753758164,-1.5764065870977717,-0.9556235412431977,0,28,93
1,0.9790868697169364,-1.5766233732352086,-0.9557255166673246,1,28,93
2,0.9791552585599277,-1.5763888095284992,-0.95561517873894,2,28,93
3,0.9791578486083992,-1.5763799260557714,-0.9556109999847484,3,28,93
0,0.6322819763402412,-2.1856701331964414,5.100094666059689,0,29,93
1,0.632276089896294,-2.18566061121565,5.100092045668359,1,29,93
2,0.6322815565001758,-2.1856694540452803,5.100094479160442,2,29,93
3,0.6322824422364752,-2.1856708868362476,5.100094873459623,3,29,93
0,0.9252282877373706,-4.216254666748221,-1.1417862053696677,0,30,93
1,0.9251158668046555,-4.216023088705005,-1.141700998797278,1,30,93
2,0.9252370855564387,-4.216272789545965,-1.1417928734526903,2,30,93
3,0.9252465164281116,-4.216292216380477,-1.1418000213467616,3,30,93
0,0.9004847398557834,2.9903377771879094,-3.7988473089567547,0,31,93
1,0.9005044826324243,2.9903582284214654,-3.7988581798414067,1,31,93
2,0.9005030965874165,2.9903567926380017,-3.7988574166537434,2,31,93
3,0.9005060708295554,2.9903598736152106,-3.7988590543532563,3,31,93
0,0.7085801690287532,-6.77834582129136,-4.164740856309599,0,32,93
1,0.7065706899010504,-6.77082035538324,-4.158785459138236,1,32,93
2,0.70624443297584,-6.7695985286250915,-4.157818547093889,2,32,93
3,0.7064136942779244,-6.770232409386287,-4.158320178719531,3,32,93
0,0.7359679354156279,4.986482452574032,-1.703318855848572,0,33,93
1,0.7350777550386596,4.991262005129592,-1.7037550801987766,1,33,93
2,0.7359034276603769,4.986828807329231,-1.7033504672551527,2,33,93
3,0.7360374830019114,4.986109037980286,-1.7032847747222086,3,33,93
0,0.5363473797127699,4.484283685660801,3.0172773779008035,0,34,93
1,0.5363492771359502,4.484282283842047,3.0172763888639977,1,34,93
2,0.5363731700997585,4.484264631590101,3.0172639340005842,2,34,93
3,0.536351056541293,4.4842809692105,3.017275461306819,3,34,93
0,0.7788333306981796,3.767884988117184,-2.225177117065319,0,35,93
1,0.7788335165302425,3.7678849089654234,-2.2251773261916803,1,35,93
2,0.7788325952576436,3.767885303514151,-2.225176287231899,2,35,93
3,0.7788284589230235,3.767887076952068,-2.225171620460508,3,35,93
0,1.0213145991094863,0.39107105077020715,-3.642103777029198,0,36,93
1,1.0213175927343745,0.39107525439819835,-3.6421020017629147,1,36,93
2,1.0212771478901062,0.39101846197415013,-3.642125986153708,2,36,93
3,1.021311725263598,0.39106701532949806,-3.642105481262372,3,36,93
0,0.8222537992214731,2.154905565277848,-1.583296976336813,0,37,93
1,0.8220587818569642,2.15488583498689,-1.583390144950514,1,37,93
2,0.8220512100323898,2.154885068931285,-1.5833937623565888,2,37,93
3,0.8220734101975162,2.154887314967222,-1.5833831563308167,3,37,93
0,0.5657595397776756,1.1333987103834358,3.7814922438386223,0,38,93
1,0.565758241312871,1.1333986573967696,3.7814911980262464,1,38,93
