,ReH,ReE,ReHT,index,replica,set
0,0.30263002901389435,1.6144173665826282,3.5913776760127316,0,0,36
1,0.3025739295320831,1.6143030474965019,3.5912883153974047,1,0,36
2,0.302634486982034,1.6144264509954245,3.5913847770878546,2,0,36
3,0.30263889608213435,1.6144354358227828,3.5913918003314667,3,0,36
0,0.1460216673237134,3.924067209351437,1.161645351245475,0,1,36
1,0.14617125731133673,3.924333551563696,1.1613178789837648,1,1,36
2,0.14603215489957022,3.9240858822866618,1.1616223925559295,2,1,36
3,0.1460096187982085,3.9240457571715295,1.1616717270669334,3,1,36
0,3.155334192703771,-1.4243947706727766,6.489939515825878,0,2,36
1,3.157947267891398,-1.4249176806429937,6.482678070188728,1,2,36
2,3.157757908949014,-1.4248797874816437,6.483204277652206,2,2,36
3,3.1575822720799884,-1.4248446402842427,6.483692352997087,3,2,36
0,0.3296687733612561,2.4212156608686257,0.9583832470043132,0,3,36
1,0.3296956270445087,2.4212002447424195,0.9584022647433073,1,3,36
2,0.33003601317438486,2.4210048363282093,0.9586433256959989,2,3,36
3,0.329641061884392,2.4212315694383797,0.9583636217750238,3,3,36
0,0.5258916506378528,2.53564809606576,-3.713620202513991,0,4,36
1,0.5260747524449378,2.5357178982087474,-3.71366355739198,1,4,36
2,0.5259084232439472,2.5356544901274805,-3.7136241739343183,2,4,36
3,0.5259175876179087,2.5356579837745445,-3.713626343876044,3,4,36
0,0.43718472259809604,3.661596090575628,-4.694375493155872,0,5,36
1,0.43718426901633234,3.661595545942972,-4.694375126836574,1,5,36
2,0.43717869957879285,3.6615888583336034,-4.694370628742475,2,5,36
3,0.4371849518875732,3.661596365916221,-4.694375678354066,3,5,36
0,1.012332624533026,-1.7160571428699962,-3.5856480930343753,0,6,36
1,1.0123082108950303,-1.716071620602947,-3.585623009321698,1,6,36
2,1.0126407180293162,-1.7158744377769812,-3.5859646427159797,2,6,36
3,1.0123545869297943,-1.716044118765755,-3.58567065823203,3,6,36
0,0.9215842633206015,-2.994884591870216,1.8424866796587542,0,7,36
1,0.9215894053615155,-2.9948698804512563,1.8424736695701673,1,7,36
2,0.9216196952099875,-2.9947832211352194,1.8423970321696106,2,7,36
3,0.9215868879952962,-2.9948770826447717,1.842480038850805,3,7,36
0,-7.581090018042653,3.815313556164039,8.041344038000688,0,8,36
1,-7.581111163484055,3.8137286414322125,8.032790941011996,1,8,36
2,-7.581114596635811,3.8134713163378837,8.031402269148867,2,8,36
3,-7.581112815524896,3.8136048159724982,8.032122708744836,3,8,36
0,1.0744497604107182,-2.708940981374181,-2.3132275969866507,0,9,36
1,1.074443809557958,-2.708942511657381,-2.313225377631617,1,9,36
2,1.0744446389527402,-2.708942298327951,-2.3132256869175203,2,9,36
3,1.074444266925087,-2.7089423940198873,-2.3132255481885666,3,9,36
0,0.6277499314862693,0.01907206216763411,0.5515131893443923,0,10,36
1,0.6277522493805474,0.01906928706219418,0.5515130042635104,1,10,36
2,0.6277524244123083,0.019069077578082003,0.5515129902655893,2,10,36
3,0.6277520798489675,0.019069490068300846,0.551513017786327,3,10,36
0,1.336207902037567,-7.592905568344332,4.694247634939996,0,11,36
1,1.3362088595623764,-7.592899689419716,4.69423813381227,1,11,36
2,1.3362083174055028,-7.592903018136482,4.694243513453116,2,11,36
3,1.3362155395698405,-7.592858675689836,4.694171850250071,3,11,36
0,1.0821543333769503,-5.9271277967026545,5.855698597741178,0,12,36
1,1.0821461199417464,-5.9270177014483565,5.855681258176508,1,12,36
2,1.082146715861694,-5.927025689381789,5.855682516246312,2,12,36
3,1.0821454772381043,-5.927009086525514,5.85567990136256,3,12,36
0,1.2644602710551358,-3.2700966924756667,-4.849122729147374,0,13,36
1,1.2644511904863038,-3.2701200712925584,-4.849131296812763,1,13,36
2,1.264403599191145,-3.27024259974163,-4.84917620001548,2,13,36
3,1.264456005416915,-3.2701076747819875,-4.849126753845443,3,13,36
0,0.21815125713143074,4.690528029873828,-2.301699546702902,0,14,36
1,0.21835172352109572,4.690269513681347,-2.301125874449637,1,14,36
2,0.2183367894861038,4.69028877222234,-2.3011686110083014,2,14,36
3,0.21832377576195883,4.690305554379286,-2.3012058522261984,3,14,36
0,0.8070223169505737,-0.3644592577938336,-2.475929141106408,0,15,36
