,ReH,ReE,ReHT,index,replica,set
0,0.9740763292634647,0.06380273311585138,0.23450451096422958,0,0,66
1,0.9740975779043342,0.06417224528863336,0.23504116786110357,1,0,66
2,0.9740746600994925,0.06377370651758199,0.23446235450824393,2,0,66
3,0.974077878158276,0.06382966825484851,0.23454362991415142,3,0,66
0,1.1944406520727586,-4.881590334721668,4.124815523652323,0,1,66
1,1.1944533624806701,-4.881629103627127,4.124820137502855,1,1,66
2,1.1946151507846592,-4.882122585414623,4.124878866275401,2,1,66
3,1.1944272520215047,-4.8815494622957765,4.124810659467403,3,1,66
0,-0.7084888432063616,-9.819281062374014,7.97219695667173,0,2,66
1,-0.7089037702630778,-9.818013390413547,7.97154680737885,1,2,66
2,-0.7086885071117142,-9.81867105555424,7.971884103256121,2,2,66
3,-0.7059332276903589,-9.827088897703394,7.97620135116205,3,2,66
0,1.2995224912517473,-3.635817508374403,-0.5329202999938546,0,3,66
1,1.299523887519972,-3.6358174553447697,-0.5329211895342149,1,3,66
2,1.299504674631037,-3.6358181850575813,-0.5329089493298169,2,3,66
3,1.2995211967757274,-3.635817557539632,-0.53291947530488,3,3,66
0,0.8411425535315706,2.3700483286982204,-3.4505920948001716,0,4,66
1,0.8411600101470069,2.3700323016783265,-3.450603139176526,1,4,66
2,0.8411590589551791,2.3700331749813657,-3.4506025373790035,2,4,66
3,0.8411617723981092,2.3700306837560676,-3.4506042541085957,3,4,66
0,0.843460217973558,-0.4466760000908814,2.515348400557163,0,5,66
1,0.8434633872499584,-0.4466747771173778,2.515344103997246,1,5,66
2,0.8434630282083115,-0.4466749156856398,2.5153445907288927,2,5,66
3,0.8434629237129463,-0.44667495603355034,2.5153447323710365,3,5,66
0,-0.37793551650691093,-5.787145848040932,-3.634335602491341,0,6,66
1,-0.3781518294287727,-5.786778506356123,-3.6341616745729963,1,6,66
2,-0.3751668004573272,-5.791847669871828,-3.636561808003953,2,6,66
3,-0.37773487890366164,-5.7874865699659885,-3.6344969265600513,3,6,66
0,0.6965929775606005,1.6028242890017608,1.4437397067823323,0,7,66
1,0.696593091879949,1.6028243137637959,1.4437397319515854,1,7,66
2,0.6965928940047267,1.6028242710392717,1.4437396884065539,2,7,66
3,0.6965910111038937,1.602823862566352,1.4437392737036343,3,7,66
0,1.4914378779101911,6.367395757055194,-9.155382497734992,0,8,66
1,1.4903365846877286,6.37295550836599,-9.16655329650653,1,8,66
2,1.4913580716647548,6.367798649643193,-9.156192000135007,2,8,66
3,1.4912840486536685,6.3681723462440765,-9.156942841187963,3,8,66
0,0.9045193341513356,0.14147089690004339,0.025174184913776973,0,9,66
1,0.9045286756321151,0.1414737855424218,0.02516660306493107,1,9,66
