,ReH,ReE,ReHT,index,replica,set
0,1.2624872630009798,-1.675024005076549,1.8680289087312758,0,0,47
1,1.2624557264290237,-1.674948926759818,1.8679368116486539,1,0,47
2,1.2624602984536057,-1.6749598112675645,1.8679501634617663,2,0,47
3,1.262458057146612,-1.67495447543739,1.8679436181042868,3,0,47
0,1.9826406315582323,-0.8241679831362061,-4.58543911251688,0,1,47
1,1.9825272432792884,-0.8243590017525374,-4.585395098039249,1,1,47
2,1.9825228424927097,-0.8243664155033359,-4.5853933897648576,2,1,47
3,1.9825079219422228,-0.8243915512892253,-4.585387597984619,3,1,47
0,1.6814375177372174,8.02882799056455,-8.988521400091308,0,2,47
1,1.6814742449792361,8.028843954372956,-8.988549920030607,1,2,47
2,1.6819332873186625,8.029043481038794,-8.988906381869398,2,2,47
3,1.6814040885884434,8.028813460300448,-8.988495441231894,3,2,47
0,2.301035664940569,-3.510605115001985,-5.739563754958631,0,3,47
1,2.3009196579203985,-3.5106123286583535,-5.739483072611557,1,3,47
2,2.3010450250428978,-3.5106045329721978,-5.7395702648760984,2,3,47
3,2.3010262042984975,-3.510605703298061,-5.7395571751321075,3,3,47
0,0.9389495994889127,0.6045776857319198,2.5694639344268655,0,4,47
1,0.9389406040276939,0.6045693325755301,2.569473957265507,1,4,47
2,0.9389502943136243,0.6045783309461932,2.56946316022955,2,4,47
3,0.9389510522608093,0.6045790347706586,2.5694623156691336,3,4,47
0,2.1657707373507127,-8.90961569035416,-0.4118506425635988,0,5,47
1,2.1656417621192294,-8.909537871139776,-0.4118597213473523,1,5,47
2,2.1656514028348104,-8.909543688014264,-0.41185904271734763,2,5,47
3,2.165634393665553,-8.909533425266225,-0.4118602400199175,3,5,47
0,1.0770019925151915,3.787634004603766,-0.9440988724299986,0,6,47
1,1.0769967790819652,3.787632704203697,-0.9440939426895916,1,6,47
2,1.076997167692328,3.7876328011335185,-0.94409431015285,2,6,47
3,1.0769963655097163,3.787632601032423,-0.9440935516187814,3,6,47
0,1.717050878927688,-4.5852647721942015,0.4252464157946117,0,7,47
1,1.7170481473531427,-4.585261759834642,0.4252419928589454,1,7,47
2,1.717067324978184,-4.585282908654246,0.42527304481345407,2,7,47
3,1.717049552965121,-4.585263309972485,0.4252442688925542,3,7,47
0,1.4225327960592202,4.119682532705319,-3.5558774774075133,0,8,47
1,1.4226327529591583,4.119857818173685,-3.5558703119104984,1,8,47
2,1.4225174824435074,4.119655678586573,-3.555878575178175,2,8,47
3,1.4225247880382472,4.119668489751525,-3.5558780514715917,3,8,47
0,2.5056710322752966,-0.6666143427681881,1.305510688688095,0,9,47
1,2.506981269326208,-0.6639234192678456,1.2973797606570452,1,9,47
2,2.5070836348993253,-0.6637131840833148,1.296744511400869,2,9,47
3,2.506886321770363,-0.664118419561263,1.297968975977294,3,9,47
0,0.7473828581960174,1.8742687925724217,3.1990972616225735,0,10,47
1,0.7472441389708495,1.8745330312429558,3.198995843685845,1,10,47
2,0.747249410324043,1.874522990124297,3.198999697588098,2,10,47
3,0.7472265880026772,1.8745664631186427,3.1989830121366167,3,10,47
0,0.5851309618469291,4.8165986251676065,2.2534828810983116,0,11,47
1,0.5851191225809207,4.816538682787817,2.2534004733582775,1,11,47
2,0.5851199876936807,4.816543062837557,2.2534064949772157,2,11,47
3,0.5851207930228932,4.816547140249325,2.2534121005310963,3,11,47
0,0.7568001779431973,2.981649792205648,2.3912392684411152,0,12,47
1,0.756798720542218,2.9816475255736457,2.3912445341943016,1,12,47
2,0.7567966886113844,2.9816443653722415,2.391251875874536,2,12,47
3,0.7568216045993648,2.981683116281512,2.3911618511391293,3,12,47
0,1.0864020629919153,3.5119715668705025,-0.5749359368765581,0,13,47
1,1.0864266867069112,3.511972594326899,-0.5749246416283718,1,13,47
2,1.086423252228156,3.5119724510007746,-0.5749262171079851,2,13,47
3,1.0864248790525628,3.5119725188796975,-0.5749254708649838,3,13,47
0,1.0520730863850152,1.8997345273848039,0.828731446259612,0,14,47
1,1.0517604027549952,1.899517181243115,0.8286333705097058,1,14,47
2,1.0517090264036426,1.8994814695878728,0.8286172558998027,2,14,47
3,1.0517356430750624,1.8994999708107134,0.8286256044362705,3,14,47
0,-1.590969619364964,2.97638050780086,7.0028836802592025,0,15,47
1,-1.5944651029979138,2.977390003940022,7.002007491766703,1,15,47
2,-1.5947381964694458,2.977468873370353,7.001939037331521,2,15,47
3,-1.595032626057082,2.977553904674867,7.00186523472102,3,15,47
0,1.1420649896700756,-3.761768918215179,4.214801353278353,0,16,47
1,1.1420635417219298,-3.7617499897277398,4.214928483796719,1,16,47
2,1.1420634270661094,-3.7617484908892607,4.214938550535073,2,16,47
3,1.14206364497891,-3.761751339617713,4.214919417462935,3,16,47
0,1.0666069506401281,5.60779670061237,-1.9472590492380242,0,17,47
1,1.0666006564765071,5.607795722722624,-1.9472599222708824,1,17,47
2,1.0665780814289136,5.607792215359123,-1.9472630535437347,2,17,47
3,1.0667759444097067,5.607822956286553,-1.9472356089645821,3,17,47
