,ReH,ReE,ReHT,index,replica,set
0,1.9518829729040892,-6.9952726511203895,-5.379648639918832,0,0,94
1,1.949279011201218,-6.968033785242316,-5.374915398766739,1,0,94
2,1.9490755701117863,-6.965905680013542,-5.374545602342508,2,0,94
3,1.9494677097036424,-6.970007674968752,-5.375258397487524,3,0,94
0,0.8622003677343071,-0.9954793897127128,-5.940950314470326,0,1,94
1,0.8622170966221605,-0.9954628671506822,-5.940942388591788,1,1,94
2,0.8622321630676408,-0.9954479865280879,-5.9409352503548245,2,1,94
3,0.862428361658762,-0.9952542077806588,-5.940842294672155,3,1,94
0,0.7318187112594025,-3.6847961545251344,5.690513589278327,0,2,94
1,0.7318335602944857,-3.684748885619471,5.690504279478539,1,2,94
2,0.7317314188092723,-3.6850740324311655,5.690568318453103,2,2,94
3,0.7318495775292728,-3.6846978979822387,5.6904942372596246,3,2,94
0,2.1335056972218087,-5.632423653699559,-2.7601063943722686,0,3,94
1,2.1340234107196787,-5.631406522784018,-2.753628938920004,1,3,94
2,2.1339858941258703,-5.631480230128943,-2.7540983337999307,2,3,94
3,2.134063858391948,-5.631327056867507,-2.7531228713795954,3,3,94
0,1.0757333811862957,-6.966438717211902,5.800283777334265,0,4,94
1,1.075721493550029,-6.96645729046249,5.800296049913358,1,4,94
2,1.075807545657266,-6.9663228424907775,5.80020721119187,2,4,94
3,1.0757275346828048,-6.966447851783178,5.800289813149368,3,4,94
0,1.3266354146911075,-7.4652027487927555,0.1745106835886177,0,5,94
1,1.3263164211505176,-7.465321057587067,0.1743936529796984,1,5,94
2,1.3265874458028573,-7.465220539564784,0.1744930850239959,2,5,94
3,1.3266115020949933,-7.46521161753431,0.17450191066425852,3,5,94
0,0.7899309758268777,8.830726305922553,7.116537153843153,0,6,94
1,0.789825597970631,8.831080487941218,7.1171210365768935,1,6,94
2,0.7900445865938727,8.830344452540729,7.115907653797432,2,6,94
3,0.7884768049381847,8.835613871479914,7.1245944943904576,3,6,94
0,0.5350739422887767,1.5143836545684497,-4.4813880640295025,0,7,94
1,0.5350783549131968,1.5143724087259374,-4.481385484992035,1,7,94
2,0.535083237387563,1.514359965428962,-4.481382631334345,2,7,94
3,0.535131837079677,1.5142361060917997,-4.481354226343216,3,7,94
0,0.31491556006774424,1.9085932668584356,0.7745342753144393,0,8,94
1,0.31489849950773496,1.9085983541712794,0.7745148704076339,1,8,94
2,0.31489357516761296,1.9085998225696128,0.7745092693989657,2,8,94
3,0.31476359616091387,1.9086385812065267,0.7743614295344027,3,8,94
0,0.8979644291936262,-5.162356259307252,5.4393142899398,0,9,94
1,0.8979610496868542,-5.162356957637338,5.439316026566713,1,9,94
2,0.8979612907277019,-5.162356907826247,5.439315902705558,2,9,94
3,0.8979615189957547,-5.162356860658699,5.439315785388524,3,9,94
0,-0.12049540532050618,7.084025537376535,-2.4554765778802876,0,10,94
1,-0.12048082878628963,7.084009301498693,-2.4554745443828754,1,10,94
2,-0.12046464423233563,7.083991274550149,-2.4554722865646452,2,10,94
3,-0.12068519684686804,7.084236934130529,-2.455503054704073,3,10,94
0,0.22773627840600275,3.706508928480252,-2.2241768768927628,0,11,94
1,0.2277368382183198,3.706509475220191,-2.224177156399187,1,11,94
2,0.22773744040556348,3.706510063351299,-2.224177457052262,2,11,94
3,0.22772920535176558,3.706502020331203,-2.2241733455798034,3,11,94
0,1.1847973287759797,-5.850493604340713,-1.5428949560029463,0,12,94
1,1.1847984141030463,-5.850493218632443,-1.5428986586698636,1,12,94
2,1.184798620354989,-5.8504931452258635,-1.5428993615512703,2,12,94
3,1.1848032340791161,-5.850491504597796,-1.5429150946447834,3,12,94
0,0.41157814998769404,0.9712157169921243,0.835250717566824,0,13,94
1,0.41157774269194636,0.9712156971044708,0.835250388422355,1,13,94
2,0.4115779586567814,0.9712157076308348,0.8352505628996907,2,13,94
3,0.41158060850086364,0.9712158371484573,0.8352527045148321,3,13,94
0,0.0013316102286706085,4.057452211713086,3.4278247860250475,0,14,94
1,0.0013223820255773631,4.057469236765123,3.427832950582503,1,14,94
2,0.001314326371213967,4.057484098585819,3.427840077743104,2,14,94
3,0.001207563910266333,4.057681063963722,3.427934534726469,3,14,94
0,0.738130951352441,-2.1735685468252623,0.7993154257721427,0,15,94
1,0.7380994453205991,-2.1735713223611746,0.7993682972323995,1,15,94
2,0.7383262035491769,-2.1735513460279385,0.7989877657039837,2,15,94
3,0.7381156135778694,-2.173569898018749,0.7993411646733566,3,15,94
0,0.0982881600250052,3.618608897762752,1.8672887700785332,0,16,94
1,0.0982875927270129,3.618610787302936,1.8672891149132707,1,16,94
2,0.09828689794167358,3.618613101465952,1.8672895372427738,2,16,94
3,0.0982959491918183,3.6185829539304324,1.8672840354786668,3,16,94
0,0.4915224310532653,1.742332985206291,-3.612904369815847,0,17,94
1,0.49152158942701457,1.7423323563176392,-3.6129051328835864,1,17,94
2,0.49153338813043823,1.742341172589454,-3.612894435465731,2,17,94
3,0.4915232289301249,1.7423335814103953,-3.6129036464084825,3,17,94
0,0.7766743265176894,-0.9562353378691862,-4.107356893111723,0,18,94
1,0.7766616192881644,-0.9562179688760637,-4.107352161663319,1,18,94
2,0.7768427261793367,-0.9564655164823646,-4.107419595548404,2,18,94
3,0.7766470569396098,-0.9561980641980738,-4.107346739474579,3,18,94
0,0.21239232119250495,-2.6913461627272417,8.338775554147844,0,19,94
1,0.21126665601119743,-2.686934803954366,8.33097776426478,1,19,94
2,0.21134822839353348,-2.687254477203801,8.331542838420479,2,19,94
3,0.21117871058099735,-2.686590155431442,8.330368542277554,3,19,94
0,-0.5351339873468559,7.165221071823835,9.111908315480527,0,20,94
1,-0.5351435836071932,7.1652203696007275,9.111905642005281,1,20,94
2,-0.5350837328988769,7.165224749352333,9.111922316158424,2,20,94
3,-0.5351390831022196,7.165220698925371,9.111906895824417,3,20,94
0,0.0961202855439477,2.235305439125111,6.165922181592675,0,21,94
1,0.09576421363509269,2.2354953235542148,6.166093283981349,1,21,94
2,0.09607063186976829,2.235331918215736,6.165946041553873,2,21,94
3,0.09609416190804812,2.2353193702209007,6.165934734720878,3,21,94
0,0.46103574350416643,0.2932952255648028,1.4396996888176803,0,22,94
1,0.4610355962560214,0.2932953617406088,1.4396996093210273,1,22,94
2,0.4610347346627758,0.2932961582055884,1.4396991443777938,2,22,94
3,0.4610356288851528,0.293295331553998,1.439699626940452,3,22,94
