,ReH,ReE,ReHT,index,replica,set
0,1.9326442264320574,-6.08818632231928,-0.6369268384357013,0,0,79
1,1.932609778742005,-6.088184003700011,-0.6369437309308701,1,0,79
2,1.932647089813751,-6.088186515049306,-0.6369254342841522,2,0,79
3,1.9326418873814055,-6.088186164875923,-0.636927985469258,3,0,79
0,1.6570260099256038,-6.753051782121609,3.418527182855959,0,1,79
1,1.6570239472996242,-6.753050831001854,3.418528173715994,1,1,79
2,1.657039075461138,-6.753057806931993,3.418520906274659,2,1,79
3,1.6570249739752057,-6.753051304424863,3.4185276805067275,3,1,79
0,1.4167356789143637,4.159974903825205,-3.6306214321702113,0,2,79
1,1.4168530791546043,4.160296952609385,-3.6310625517308246,1,2,79
2,1.4167238541331932,4.1599424664476725,-3.6305770017567935,2,2,79
3,1.4167420634683272,4.159992417746107,-3.630645421497859,3,2,79
0,1.2923796512941426,0.41213464471893757,3.3181527313870034,0,3,79
1,1.2925013249757984,0.4124731029938329,3.3182373213026066,1,3,79
2,1.2923599172328517,0.41207975071301073,3.3181390118818896,2,3,79
3,1.2923702242526391,0.41210842161748323,3.318146177523462,3,3,79
0,1.023213849004498,-8.769784148004497,4.080227572224361,0,4,79
1,1.0262286413626818,-8.776643716369957,4.078794774554119,1,4,79
2,1.023432318758064,-8.77028123305495,4.080123743198614,2,4,79
3,1.0229783107505868,-8.769248226931389,4.080339513155134,3,4,79
0,1.588298071990657,2.8516002906542903,-3.8950592860338515,0,5,79
1,1.588300617576103,2.8516012575285448,-3.8950598556040763,1,5,79
2,1.5883030320006672,2.8516021745879776,-3.895060395821341,2,5,79
3,1.588333764307336,2.851613847611455,-3.8950672720544195,3,5,79
0,1.1809408871434144,3.363933612256748,2.2070829992136973,0,6,79
1,1.1806697154077037,3.3639731808511613,2.20693439300773,1,6,79
2,1.1809218601781244,3.363936388618889,2.2070725721491273,2,6,79
3,1.1809627046625573,3.3639304287033713,2.207094955544111,3,6,79
0,1.0377661736330945,6.531530029276258,1.6395254910086812,0,7,79
1,1.037764064932312,6.531529992481193,1.6395259837035883,1,7,79
2,1.0377923892009147,6.5315304866532955,1.6395193657584481,2,7,79
3,1.0377618168389287,6.531529953251738,1.6395265089630153,3,7,79
