,ReH,ReE,ReHT,index,replica,set
0,3.1233447306141913,-4.636068013314086,-6.476667007701634,0,0,15
1,3.1233837529612583,-4.636065380315437,-6.476649467701961,1,0,15
2,3.12362733848321,-4.6360489445650455,-6.476539979395904,2,0,15
3,3.1233645438227073,-4.63606667643135,-6.476658101939396,3,0,15
0,1.1300779217638683,2.214272318968997,1.6653290567942323,0,1,15
1,1.1300401315043231,2.21440436757236,1.6649369970566514,1,1,15
2,1.1300372290965917,2.2144145093053127,1.6649068856812745,2,1,15
3,1.1300428836412266,2.2143947509155146,1.664965549457008,3,1,15
0,1.256892133427077,3.48799360218727,-9.283811612344381,0,2,15
1,1.2599362116507038,3.4884065481856332,-9.285529549758817,1,2,15
2,1.2566543071411798,3.487961339741483,-9.283677394153516,2,2,15
3,1.2571127254083612,3.4880235267060096,-9.283936104289094,3,2,15
0,1.9151040577909164,2.562821482666731,-4.13607222310235,0,3,15
1,1.9151044719883703,2.5628234756940476,-4.136072752593316,1,3,15
2,1.915103985968774,2.562821136884314,-4.1360721312477295,2,3,15
3,1.915103778238836,2.562820139283862,-4.1360718661146265,3,3,15
0,1.5517366131703993,-1.255366861976277,1.6858923282015787,0,4,15
1,1.551735668455105,-1.2553593353478107,1.6859173451207323,1,4,15
2,1.5517367487614753,-1.2553679422930468,1.6858887374372757,2,4,15
3,1.5517366900894531,-1.2553674747904142,1.6858902913472509,3,4,15
0,0.8899128026183383,1.6628945555077306,-6.342215061421035,0,5,15
1,0.8901482401226652,1.6632542079994161,-6.342291475191946,1,5,15
2,0.8896589709654197,1.6625068042583724,-6.342132677631661,2,5,15
3,0.8931617429283563,1.6678576113353465,-6.343269539895669,3,5,15
0,1.3962589735254256,1.6807721419944905,0.26897983756653787,0,6,15
1,1.3962578119646296,1.6809119196944977,0.2689941238848035,1,6,15
2,1.3962577219820709,1.6809227477299717,0.268995230579548,2,6,15
3,1.3962576235948978,1.6809345873536603,0.268996440683151,3,6,15
0,0.7156083240007043,1.2735825335224478,5.3480505244948855,0,7,15
1,0.7156146164750787,1.27357942996785,5.348047439375707,1,7,15
2,0.7156092020207111,1.2735821004691226,5.348050094017478,2,7,15
3,0.7156087782100742,1.2735823094876633,5.348050301811931,3,7,15
0,0.8273894723734847,1.941499177920147,4.001609626092037,0,8,15
1,0.8273846872098074,1.941503153205308,4.0016135293883845,1,8,15
2,0.8273849480320062,1.9415029365378507,4.00161331663965,2,8,15
3,0.8273852870028819,1.9415026549652734,4.001613040157951,3,8,15
0,1.689477284479807,2.0086362278098493,-2.080418051031973,0,9,15
1,1.6895129951977692,2.008645815070347,-2.0804035410953023,1,9,15
2,1.6897331236630562,2.008704912983324,-2.0803140987634103,2,9,15
3,1.6894958699761524,2.0086412174604913,-2.0804104993946826,3,9,15
0,1.1912637553562413,-8.118537246717132,-9.415897786547987,0,10,15
1,1.1910328909396228,-8.117938804382202,-9.415732165326755,1,10,15
2,1.1942187245289944,-8.126197061427291,-9.418017669761628,2,10,15
3,1.1907839896582724,-8.117293607229545,-9.415553604530446,3,10,15
0,1.283782655997332,-0.4194995213856868,2.801297834539141,0,11,15
1,1.2838901844230284,-0.41935391377799486,2.8013022803064924,1,11,15
2,1.283778517108689,-0.41950512598712253,2.8012976634182136,2,11,15
3,1.283790741691214,-0.41948857228853653,2.801298168837282,3,11,15
0,1.05446316743455,4.614867620587964,0.11638134242448339,0,12,15
1,1.0544688016944994,4.614867078611853,0.11636731579286508,1,12,15
2,1.05446838195879,4.614867118981394,0.11636836070125706,2,12,15
3,1.05446913030003,4.614867046995085,0.11636649769675406,3,12,15
0,0.38633830796215773,-0.06982493747484701,8.764508693249144,0,13,15
1,0.3863097161960935,-0.06981732513628733,8.764491538262979,1,13,15
2,0.3866951875795508,-0.0699199539347597,8.764722820128362,2,13,15
3,0.38636568518494757,-0.06983222645066785,8.764525119514648,3,13,15
0,-0.23588784330813486,3.075293708756686,6.373136752269103,0,14,15
1,-0.2360461254634858,3.0758287218849394,6.374681618637558,1,14,15
2,-0.23596995970728651,3.075571272272194,6.373938225199717,2,14,15
3,-0.23702101569503142,3.0791239706146367,6.3841967476421715,3,14,15
0,1.7758345360279664,1.0846668028148096,-1.919756397137006,0,15,15
1,1.775843024616056,1.084652212855556,-1.9197560273205418,1,15,15
2,1.7758338837195347,1.0846679239862373,-1.9197564255423893,2,15,15
3,1.775835153257831,1.0846657419425831,-1.9197563701991749,3,15,15
0,0.6270459278292637,-3.90201498071226,8.774405177708061,0,16,15
