,ReH,ReE,ReHT,index,replica,set
0,0.5030315599663633,4.892767521709036,2.927161758226043,0,0,92
1,0.5030228199173741,4.8927670058964345,2.9271563314685443,1,0,92
2,0.5031845432871923,4.892776550372799,2.927256746612579,2,0,92
3,0.5030429952815136,4.892768196589195,2.927168858487579,3,0,92
0,1.5093246988931965,-6.53269170183666,3.309304627618663,0,1,92
1,1.5092982048447006,-6.532658059053383,3.3093035964970623,1,1,92
2,1.5093188318038284,-6.532684251666255,3.3093043992763658,2,1,92
3,1.509480186482985,-6.532889143724889,3.30931067904388,3,1,92
0,1.2717036789456675,-2.1818017144298314,-0.7333263854660503,0,2,92
1,1.2717561932838302,-2.181657525272632,-0.7335758000007867,1,2,92
2,1.2717485803045858,-2.181678428304024,-0.7335396424996565,2,2,92
3,1.2717523126579298,-2.1816681803517373,-0.7335573691270244,3,2,92
0,1.4981799385285504,-2.742526155769543,-3.183030965139076,0,3,92
1,1.4978824379325881,-2.742518751669499,-3.182929212489632,1,3,92
2,1.4979161593155397,-2.7425195909151934,-3.1829407460487524,2,3,92
3,1.4979257480238342,-2.742519829555884,-3.1829440256288613,3,3,92
0,0.5332132322092009,4.655893026153112,2.892117753941994,0,4,92
1,0.5334140086848946,4.655922224476341,2.8921203164934646,1,4,92
2,0.5334302365609982,4.655924584452243,2.892120523613827,2,4,92
3,0.5333975932393753,4.65591983722852,2.8921201069796707,3,4,92
0,1.3959118876769132,-4.146072077708828,-0.4983715453882053,0,5,92
1,1.3959723945886737,-4.146323863464396,-0.4983555049750511,1,5,92
2,1.3959163344053593,-4.146090581757727,-0.49837036655608247,2,5,92
3,1.3959074776346947,-4.146053726322181,-0.49837271448907194,3,5,92
0,1.215538831064017,-3.6127351304041335,2.196328558629542,0,6,92
1,1.215490711263978,-3.612780928387343,2.1966280706944277,1,6,92
2,1.215487438503671,-3.6127840432230487,2.1966484412788567,2,6,92
3,1.2154828749901165,-3.612788386538967,2.196676845933612,3,6,92
0,0.9809681758202635,3.4739294107432794,-3.9490829149739284,0,7,92
1,0.9806054140992593,3.4738912908954287,-3.9489455558810898,1,7,92
2,0.9806324124329948,3.473894127941646,-3.94895577875147,2,7,92
3,0.9806559709448007,3.473896603525513,-3.9489646991402845,3,7,92
0,1.6630037361843208,-5.07636074101111,-2.4492897896760844,0,8,92
1,1.6629743243955417,-5.076336164960194,-2.449290623036561,1,8,92
2,1.6630085038148152,-5.076364724766207,-2.449289654585936,2,8,92
3,1.6630058810209927,-5.076362533204676,-2.4492897289053737,3,8,92
0,0.6879384996569884,2.233744425044358,4.3674589570835485,0,9,92
1,0.6880404323302771,2.2336841228566415,4.3674303398444945,1,9,92
2,0.6880485060573924,2.2336793465351272,4.367428073170882,2,9,92
3,0.6880331635381389,2.23368842298792,4.367432380534945,3,9,92
0,1.3788072509571117,-3.370830146557432,1.1575527857150054,0,10,92
1,1.3788032179879754,-3.3708320914460144,1.157546252745826,1,10,92
2,1.3788053101051618,-3.3708310825234413,1.1575496417838385,2,10,92
3,1.3788320189883803,-3.370818202217249,1.157592907352375,3,10,92
0,0.9462734014659167,3.7177878251646455,-3.688798744080385,0,11,92
1,0.9462719915714286,3.717787502783133,-3.6887981006524857,1,11,92
2,0.9462721354559702,3.717787535556698,-3.688798166197425,2,11,92
3,0.946270445178061,3.717787147897507,-3.6887973937147294,3,11,92
0,0.9740645660152194,1.8482433469123936,0.48783184799505946,0,12,92
1,0.9740634926388925,1.8482263650091924,0.48778881921747397,1,12,92
2,0.9740641004214043,1.8482359806885458,0.4878131834354803,2,12,92
3,0.974056004072833,1.8481078889359996,0.4874886244182939,3,12,92
0,0.6685037854274967,4.003458278175371,1.7687954385005091,0,13,92
1,0.6685062855441939,4.0034882857166805,1.7687609278937826,1,13,92
2,0.6685066558181192,4.003492730348949,1.7687558162850678,2,13,92
3,0.6685063286392714,4.003488802739667,1.7687603332814683,3,13,92
0,0.9863329364811333,-1.8478611983602315,6.0068897303922135,0,14,92
1,0.9862903974997037,-1.8479136582328428,6.007048399130699,1,14,92
2,0.9862870523641143,-1.8479177835087517,6.007060876343324,2,14,92
3,0.9862834479839049,-1.8479222285160601,6.00707432056509,3,14,92
0,1.172865113416388,-0.8035112353209037,-0.3138259682706994,0,15,92
1,1.1728752650226886,-0.8035262080661902,-0.31382544340356666,1,15,92
2,1.172876069156317,-0.8035273940680695,-0.3138254018681097,2,15,92
3,1.1728745082851537,-0.8035250919349581,-0.3138254825425857,3,15,92
0,1.3272134055676943,-0.4530091413293777,-5.220424749533806,0,16,92
1,1.3271615201079894,-0.4528817952531457,-5.220421435701543,1,16,92
2,1.3272215423840772,-0.45302911208308194,-5.220425269212342,2,16,92
3,1.3272058626990388,-0.4529906283437999,-5.220424267778547,3,16,92
0,1.3037882394427056,-1.0417845927254574,-2.264480627738051,0,17,92
1,1.3037619173566766,-1.0417735114949958,-2.2644813878932393,1,17,92
2,1.3037598338154637,-1.0417726343609364,-2.264481448061516,2,17,92
3,1.3037637945001852,-1.0417743017579442,-2.2644813336865948,3,17,92
0,1.4094797533892947,-0.3423874800312775,-5.940824268957053,0,18,92
1,1.4094776982649178,-0.34238705313267076,-5.940823368439261,1,18,92
2,1.409452264891685,-0.3423817699029036,-5.940812223887894,2,18,92
3,1.4094756187494348,-0.3423866211577389,-5.940822457218092,3,18,92
0,0.7153207322806123,1.1559407621137598,5.995753329127643,0,19,92
1,0.7153217982559184,1.155940170157817,5.995752426244248,1,19,92
2,0.7153221057926665,1.1559399993643642,5.995752165760839,2,19,92
3,0.7153302282805356,1.155935488776878,5.995745285988097,3,19,92
0,1.194726875066624,-4.08618698050762,5.431827119359045,0,20,92
1,1.1947218807005444,-4.0861896202358565,5.43183457860852,1,20,92
2,1.1947261793417931,-4.086187348232722,5.431828158438192,2,20,92
3,1.194726492326531,-4.086187182814546,5.43182769099398,3,20,92
0,0.7902303692398418,-0.4984800264984361,7.167281587425176,0,21,92
1,0.7902303324333644,-0.49848001499162686,7.1672815913667804,1,21,92
2,0.7902298096758359,-0.49847984894036373,7.16728164440163,2,21,92
3,0.7902261486491103,-0.49847868606460144,7.167282015856298,3,21,92
0,0.9167873737800445,1.3212517500596257,1.277707308493523,0,22,92
1,0.9167894747728735,1.3212522913034306,1.2777064657708714,1,22,92
2,0.916789640356147,1.3212523339341509,1.2777063993735354,2,22,92
3,0.9167893203180255,1.3212522515165275,1.277706527722,3,22,92
0,0.9498767948219827,-6.075786406844712,5.7693984047038,0,23,92
1,0.9497405653164428,-6.075355006482502,5.76902743772236,1,23,92
2,0.9516204762231499,-6.081308153299377,5.774146628836117,2,23,92
3,0.949593692537215,-6.074889901878144,5.768627488009622,3,23,92
0,1.0632242362791846,0.8271705729263054,-1.0657691551656754,0,24,92
1,1.0632353938197416,0.8271684898633869,-1.065779938074056,1,24,92
2,1.0632363274674692,0.8271683156282913,-1.065780840356459,2,24,92
3,1.0632346350687651,0.8271686314941937,-1.065779204803277,3,24,92
0,-6.530912693443014,8.000844433803248,3.9566310270510123,0,25,92
1,-6.530960832218013,8.00041334038566,3.9567820637033964,1,25,92
2,-6.531012731956446,7.999948566711538,3.956944900474215,2,25,92
3,-6.530296537006013,8.006362251464473,3.9546978202932603,3,25,92
