,ReH,ReE,ReHT,index,replica,set
0,1.6197991215143968,-1.9649532304097104,3.7856510507554146,0,0,89
1,1.6194909904571517,-1.9647844386406654,3.7856077010305387,1,0,89
2,1.6195105488529642,-1.9647951525788105,3.7856104526247263,2,0,89
3,1.6194636295287863,-1.9647694505391042,3.785603851733695,3,0,89
0,1.7426713795430038,0.18029852197822255,-4.169924045807036,0,1,89
1,1.742678623989971,0.1802857107672995,-4.169928450988165,1,1,89
2,1.7426647772885242,0.1803101975332992,-4.169920031129406,2,1,89
3,1.742768983754034,0.18012591693839675,-4.169983396665282,3,1,89
0,1.8582739307575504,-1.6382031001768989,-2.328007661596989,0,2,89
1,1.8583036293798436,-1.6381063241116853,-2.328087554298297,1,2,89
2,1.8582691125950308,-1.6382188006570109,-2.3279947001891528,2,2,89
3,1.8582716203096472,-1.6382106290100202,-2.328001446226293,3,2,89
0,1.462052360467432,3.7839069491225867,0.03994364153074764,0,3,89
1,1.4624833428294624,3.7835708733165134,0.04017714309079394,1,3,89
2,1.4619827976968685,3.783961193485947,0.039905953176941955,2,3,89
3,1.4620184929407107,3.7839333586861668,0.039925292471397436,3,3,89
0,1.577011043253714,2.285998243382175,-0.6568055706663982,0,4,89
1,1.577010312605811,2.285986770361441,-0.6568000076832912,1,4,89
2,1.5770056530227956,2.2859136033563585,-0.6567645307652619,2,4,89
3,1.5770096352022882,2.285976133443687,-0.6567948500987414,3,4,89
0,2.0133450930458925,-3.308296368487971,-3.090468887288329,0,5,89
1,2.013349478836439,-3.3082983043220304,-3.0904626564126696,1,5,89
2,2.0134054583443146,-3.3083230130023393,-3.0903831264947907,2,5,89
3,2.0133403622201245,-3.308294280357729,-3.0904756083535596,3,5,89
0,2.0407497412029256,-5.109022902476331,-3.6180822111154107,0,6,89
1,2.040737372379951,-5.10903880226962,-3.618057160387135,1,6,89
2,2.0407352571711317,-5.109041521329127,-3.618052876419727,2,6,89
3,2.04073297730232,-5.109044452020191,-3.618048258988887,3,6,89
0,1.9073431386472324,-5.635378482316751,3.6583758839722575,0,7,89
1,1.907363997499349,-5.635412962651623,3.6585182400415333,1,7,89
2,1.9073415004577394,-5.635375774331397,3.658364703749068,2,7,89
3,1.9073446589663523,-5.635380995448552,3.6583862597408423,3,7,89
0,1.9132130769123616,-4.688041104649031,1.0763211192895337,0,8,89
1,1.9132317144309727,-4.688043711340417,1.0763494110581644,1,8,89
2,1.9134723042308153,-4.68807736080982,1.0767146265421434,2,8,89
3,1.9132491983189213,-4.688046156679498,1.0763759516110736,3,8,89
0,1.3966055537126758,2.4730665439375787,3.2892481506117663,0,9,89
1,1.3965872382794524,2.473083141585402,3.289229777118037,1,9,89
2,1.3965857488577211,2.4730844912968326,3.2892282829711528,2,9,89
3,1.3965849869110827,2.473085181797047,3.2892275186149718,3,9,89
0,2.0767467564652993,-5.84410953329549,-3.2262912887935737,0,10,89
