,ReH,ReE,ReHT,index,replica,set
0,0.23283799728875218,-0.9251556831637677,4.164203586316737,0,0,95
1,0.2328808609414561,-0.9249705366083025,4.1643555943540616,1,0,95
2,0.23283367494473198,-0.925174353206782,4.1641882579306175,2,0,95
3,0.23282987355503104,-0.9251907730365327,4.1641747770074495,3,0,95
0,0.6035283584599229,-4.496356216333515,-5.789013923970467,0,1,95
1,0.6035259935435563,-4.496353134103396,-5.7890115461483225,1,1,95
2,0.6034961316323662,-4.4963142147795,-5.788981521308798,2,1,95
3,0.6035238634476219,-4.496350357920596,-5.7890094044266975,3,1,95
0,0.24374953356600193,1.8039471253978254,1.4976584514272644,0,2,95
1,0.24372310186742768,1.8040298061928703,1.4976083565386915,1,2,95
2,0.24373659395297836,1.803987601696143,1.4976339275243316,2,2,95
3,0.24390516037299392,1.8034603102914528,1.4979534044041787,3,2,95
0,0.24275190511105058,4.71791022842129,-1.6593453808424834,0,3,95
1,0.24277321380274738,4.717901467775519,-1.6593512553572942,1,3,95
2,0.24247441555245558,4.718024312752746,-1.6592688807586609,2,3,95
3,0.2427316913866887,4.717918538894401,-1.659339808196116,3,3,95
0,0.20830041916624004,6.335623877798641,-2.1252643963302305,0,4,95
1,0.20826459097250932,6.335643718421434,-2.125321261652254,1,4,95
2,0.20828257115267218,6.335633761513007,-2.125292724108233,2,4,95
3,0.20803782145852523,6.335769296832023,-2.125681182750845,3,4,95
0,0.48861285735936355,-1.604206256088013,-3.2044745348555477,0,5,95
1,0.48871526293418033,-1.6039618998200087,-3.204499695966671,1,5,95
2,0.4887314423385042,-1.603923293135363,-3.20450367125362,2,5,95
3,0.4887233918380074,-1.6039425029416003,-3.204501693242787,3,5,95
0,0.21508368780516432,0.2532604813973547,4.1241983992420295,0,6,95
1,0.2149896956347235,0.2528195605024486,4.124355544037154,1,6,95
2,0.21507062975789362,0.25319922557934166,4.124220230895708,2,6,95
3,0.2150769875888398,0.253229050398026,4.124209601289472,3,6,95
0,-4.045311712602073,-2.399016448628128,-2.5173730498333886,0,7,95
1,-4.0452552556714165,-2.3989921244615546,-2.517190240790776,1,7,95
2,-4.0445326302784945,-2.3986807851812912,-2.5148503605643295,2,7,95
3,-4.045372580372867,-2.3990426731809222,-2.517570141292042,3,7,95
0,0.27816527734442875,-2.6307442721778678,5.314964378577672,0,8,95
