,ReH,ReE,ReHT,index,replica,set
0,0.448558708625038,-1.8602026011151356,-0.362630285575694,0,0,23
1,0.44584238049768576,-1.8611222879812597,-0.35980740056637306,1,0,23
2,0.4456301605146622,-1.8611941408353352,-0.35958685555895165,2,0,23
3,0.445401360309912,-1.8612716073758797,-0.3593490799154714,3,0,23
0,3.151985620526953,-4.76984952413004,-0.2947412965387761,0,1,23
1,3.1519861238698215,-4.769848903562236,-0.2947400105212892,1,1,23
2,3.151985870465827,-4.769849215992923,-0.2947406579708567,2,1,23
3,3.151988963060819,-4.769845403069633,-0.29473275641653407,3,1,23
0,3.133530439826282,2.7324776811532496,-0.5595362624082683,0,2,23
1,3.1334980107025494,2.732497041473728,-0.5595572467331067,1,2,23
2,3.1337305632591104,2.7323582066469765,-0.5594067660021858,2,2,23
3,3.1335150722791973,2.732486855640673,-0.5595462064824078,3,2,23
0,0.7591821715354861,7.322923182125763,5.572625799022037,0,3,23
1,0.7592096989197774,7.322926448981481,5.572612971898906,1,3,23
2,0.7592355281810502,7.3229295143136826,5.572600936065791,2,3,23
3,0.7593871216192667,7.322947504901315,5.572530297040592,3,3,23
0,-4.591497728021016,7.097934066239498,8.21848938306412,0,4,23
1,-4.59132210160112,7.098357631490466,8.218760379667712,1,4,23
2,-4.589074155973433,7.103779091738183,8.222229024263193,2,4,23
3,-4.591687075697161,7.097477408886957,8.21819721416622,3,4,23
0,3.666097585906546,-0.11671970985618751,-1.8838518132546764,0,5,23
1,3.6661593764008815,-0.11671512709073398,-1.8838601525532668,1,5,23
2,3.6665410002100822,-0.11668682350481893,-1.8839116568243837,2,5,23
3,3.6661294636497432,-0.11671734560616595,-1.883856115499483,3,5,23
0,1.4430773040941172,-6.237441179252903,4.231233688982144,0,6,23
1,1.4431976002962283,-6.237591073567481,4.231462131891426,1,6,23
2,1.4430676356347811,-6.2374291319321005,4.231215328542966,2,6,23
3,1.4430857439604545,-6.237451695697425,4.231249716320223,3,6,23
0,0.8762075025375444,-1.7884808228933122,5.6305144646048255,0,7,23
1,0.8763507891965807,-1.7881841536738072,5.630467003370587,1,7,23
2,0.876227761760735,-1.7884388769984154,5.630507754089788,2,7,23
3,0.876220630029788,-1.788453642967299,5.6305101163602425,3,7,23
0,0.7783490137000068,-4.585966846436206,5.922856603150687,0,8,23
1,0.7780661250374443,-4.585918479203134,5.9224310131178655,1,8,23
2,0.7781057436852492,-4.58592525305135,5.922490617139337,2,8,23
3,0.7780866836492019,-4.585921994239294,5.922461942390818,3,8,23
0,3.065948717449489,3.8365726634406236,-0.438895048663141,0,9,23
1,3.065619726612137,3.8363137159420626,-0.4388756336805406,1,9,23
2,3.0656651789889136,3.8363494913428324,-0.43887831599628646,2,9,23
3,3.065642810008381,3.8363318847983203,-0.4388769959201103,3,9,23
0,1.5301252717828202,-0.5016822032059617,3.8276510044059773,0,10,23
1,1.5301243754672158,-0.5016845442483568,3.827651092965891,1,10,23
2,1.5301366730296635,-0.5016524247385845,3.8276498779069774,2,10,23
3,1.530123409339953,-0.5016870676146986,3.827651188418513,3,10,23
