,ReH,ReE,ReHT,index,replica,set
0,1.4119858083784547,2.693139797089793,1.0229293521339675,0,0,12
1,1.4119907837409356,2.6931358361985596,1.022933580066315,1,0,12
2,1.411991321144067,2.693135408322801,1.0229340366955355,2,0,12
3,1.4119935918939635,2.6931336012929687,1.022935966936973,3,0,12
0,2.355579080289344,-5.527080940179134,-5.082534057446913,0,1,12
1,2.3552998063079387,-5.526833997571789,-5.082123809488948,1,1,12
2,2.3553405376855574,-5.526870013510257,-5.082183643079301,2,1,12
3,2.3553316630279335,-5.5268621662656745,-5.082170606382382,3,1,12
0,3.109816761354536,-9.063188664042507,-3.170964655851707,0,2,12
1,3.1098166151248936,-9.063186930007625,-3.1709670863960246,1,2,12
2,3.1098248909116553,-9.06328506451382,-3.170829533842401,2,2,12
3,3.1098162331024017,-9.063182401101844,-3.1709734346340346,3,2,12
0,2.043140883359883,1.0185275178280424,-4.221760667326043,0,3,12
1,2.0431268317937414,1.0185321293704215,-4.221762600975974,1,3,12
2,2.0431448010297544,1.018526232100242,-4.221760128211134,2,3,12
3,2.0432499903660535,1.018491710302353,-4.2217456529993544,3,3,12
0,1.7463060444548306,1.9917232727179917,-2.564761450063994,0,4,12
1,1.7462802273943234,1.9917486380354543,-2.564739508024132,1,4,12
2,1.746307789674897,1.991721558039282,-2.564762933339871,2,4,12
3,1.746304125613321,1.9917251579978892,-2.564759819236974,3,4,12
0,1.502934042991481,7.186396385618769,-2.9986493790226207,0,5,12
1,1.5035545190529112,7.186684594270764,-2.9990674699159547,1,5,12
2,1.5029791260585985,7.186417326523636,-2.998679757019902,2,5,12
3,1.5030206561999186,7.186436617109441,-2.9987077409743845,3,5,12
0,1.2896167861603844,2.650411168706202,2.315915116167676,0,6,12
1,1.2896161521812046,2.6504113823458777,2.315913102309281,1,6,12
2,1.2896173563658093,2.650410976558603,2.3159169274867613,2,6,12
3,1.2896207736411585,2.65040982500972,2.315927782907127,3,6,12
0,2.5323268119261417,-7.678339050853435,6.410192911221001,0,7,12
1,2.532386759493659,-7.677735151667735,6.410105999358957,1,7,12
2,2.531559507827261,-7.686068711033571,6.411305347148655,2,7,12
3,2.532451390615753,-7.677084071331174,6.410012297289207,3,7,12
0,2.058672440000766,-3.232111484959713,-2.533302053759835,0,8,12
1,2.0586936163263028,-3.2321327611575725,-2.5333196655773103,1,8,12
2,2.0589848727437103,-3.2324253911574186,-2.5335618961623902,2,8,12
3,2.058646408473721,-3.23208533066939,-2.5332804039985506,3,8,12
0,2.360544490095722,-1.1710693054057604,-5.514913095970874,0,9,12
1,2.3605500714605077,-1.171059208046021,-5.514911939985321,1,9,12
2,2.3605558782196354,-1.171048702909777,-5.514910737322795,2,9,12
3,2.3604775020870448,-1.1711904947904634,-5.514926970188757,3,9,12
0,1.515172760470456,2.7388607153728675,0.24469224402658035,0,10,12
1,1.51516032215994,2.738869577156615,0.24466695483800843,1,10,12
2,1.5151612766106155,2.7388688971444664,0.24466889540439068,2,10,12
3,1.515162057119832,2.7388683410598373,0.24467048231447186,3,10,12
0,1.5757242786909766,-3.020011692660794,2.9089272455658675,0,11,12
1,1.5757083011269226,-3.0200008868934316,2.908919234041501,1,11,12
2,1.5757094755716805,-3.020001681176697,2.9089198229389774,2,11,12
3,1.5757071376169476,-3.020000099987877,2.9089186506427227,3,11,12
0,1.6697028564484302,-2.9323509011683644,1.9490879491842046,0,12,12
1,1.6697003840745026,-2.932348369733832,1.9490865164824034,1,12,12
2,1.66971747471832,-2.932365868668768,1.949096420297534,2,12,12
3,1.6697023028482056,-2.9323503343331154,1.9490876283815124,3,12,12
0,1.5918387790070652,3.066946948084815,-2.491933223008701,0,13,12
1,1.5918371029701035,3.066949911861552,-2.4919302986185867,1,13,12
2,1.591814369439458,3.066990112276038,-2.4918906323645658,2,13,12
3,1.5918408045274035,3.0669433663178602,-2.491936757172698,3,13,12
0,-2.140592903766221,2.3820624624455498,-8.455091527630806,0,14,12
1,-2.1420438895167155,2.3828217004524177,-8.44970570276717,1,14,12
2,-2.141841215011156,2.3827156496605024,-8.450457997813071,2,14,12
3,-2.1419387424744136,2.382766681558266,-8.450095991613816,3,14,12
0,2.2775542006575336,-3.0144510430409097,-3.4275657591218174,0,15,12
1,2.277555639518112,-3.0144516320620367,-3.427564119100066,1,15,12
2,2.27755702989156,-3.014452201253608,-3.4275625343132754,2,15,12
3,2.2775746774357817,-3.014459425782274,-3.4275424192031183,3,15,12
0,1.8531444745885173,-3.7374432223511054,1.2729473783440337,0,16,12
1,1.853152074985227,-3.737402771721806,1.2729633809011291,1,16,12
2,1.8531514508403308,-3.7374060933553857,1.272962066838196,2,16,12
3,1.853154929425855,-3.737387577412746,1.2729693918641956,3,16,12
0,1.5192917204425938,6.645248628462433,-2.909834573250006,0,17,12
1,1.5193050631494969,6.645237241415672,-2.909840795253797,1,17,12
2,1.5193188327388767,6.645225490059721,-2.9098472163286146,2,17,12
3,1.5191225242187674,6.645393025317088,-2.9097556732028247,3,17,12
0,2.425551733084041,-4.072179618678923,-4.908074459215236,0,18,12
1,2.4255354047652857,-4.072171513009345,-4.908075457730892,1,18,12
2,2.4254500506036782,-4.072129141644387,-4.908080677327485,2,18,12
3,2.4255440983208993,-4.072175828653713,-4.90807492610246,3,18,12
0,1.6211048288945853,4.870396665289894,-2.30246580174975,0,19,12
1,1.621118933386728,4.870389624644886,-2.3024567085630157,1,19,12
2,1.620935545584346,4.870481167686583,-2.302574938897866,2,19,12
3,1.6211336074676355,4.870382299679633,-2.3024472481708904,3,19,12
0,2.669227070563771,-7.719008782224223,-1.9446215741748696,0,20,12
1,2.669529476555729,-7.718279128852281,-1.944893491509588,1,20,12
2,2.6693725890600106,-7.718657671252752,-1.9447524214551786,2,20,12
3,2.6673644939195746,-7.723502857629212,-1.9429467830339604,3,20,12
0,1.5794266020485699,-3.4203605804615798,3.014467487411933,0,21,12
1,1.5796047227010372,-3.420663886611988,3.014489405642729,1,21,12
2,1.579591458884157,-3.4206413008133363,3.0144877734944036,2,21,12
3,1.5795798915327377,-3.4206216037809085,3.014486350099725,3,21,12
