,ReH,ReE,ReHT,index,replica,set
0,-1.2898331051958412,0.6098625419716353,-0.9923667474673881,0,0,99
1,-1.2905247551886272,0.6052745370244534,-0.9893041827640601,1,0,99
2,-1.2906370507564455,0.6045296333481749,-0.988806947966838,2,0,99
3,-1.290578792088143,0.6049160875707364,-0.9890649121750885,3,0,99
0,1.9466499988942692,-3.005896607993098,0.2475478975950208,0,1,99
1,1.9466504689442965,-3.005897247388485,0.24754764253286726,1,1,99
2,1.94664402522011,-3.005888481770496,0.2475511392087097,2,1,99
3,1.9466509691002865,-3.0058979277821987,0.24754737112024716,3,1,99
0,1.0194996022811533,2.262202811200046,0.922953678445003,0,2,99
1,1.0191556816662568,2.2623289232187096,0.9231916050820512,1,2,99
2,1.019099940537991,2.2623493628980205,0.9232301671755505,2,2,99
3,1.0191292767326896,2.2623386056284804,0.923209872195796,3,2,99
0,1.071890774453629,2.0908428723164785,0.5795387633071694,0,3,99
1,1.0717540160818306,2.090841290657621,0.579580689392448,1,3,99
2,1.071730626734916,2.0908410201529177,0.579587859874912,2,3,99
3,1.0717054186774222,2.0908407286109405,0.5795955879194838,3,3,99
0,1.6057879776332218,0.15741167063200512,-2.5634731832698794,0,4,99
1,1.6057869809814598,0.15741211105058867,-2.563473399370879,1,4,99
2,1.605794061077702,0.15740898229477523,-2.563471864008865,2,4,99
3,1.6057874731743431,0.15741189351902288,-2.5634732925585997,3,4,99
0,1.5892718261637726,-2.040575920097386,3.2592990351786257,0,5,99
1,1.5892748152394418,-2.0405655940532927,3.2592955063219673,1,5,99
2,1.5892807599716883,-2.0405450574308324,3.2592884880685222,2,5,99
3,1.5893534699965435,-2.040293873803974,3.2592026477298934,3,5,99
0,0.9334263513554353,1.9346272241141251,3.086992008262264,0,6,99
1,0.9334829049121058,1.9349016518395428,3.087427385907666,1,6,99
2,0.9334222294287439,1.9346072223432633,3.086960275594957,2,6,99
3,0.9334305075526912,1.9346473921481346,3.087024004711525,3,6,99
0,-0.7497368359894137,3.961371659073106,-1.0325008738122483,0,7,99
1,-0.7495984308377162,3.9616976489768643,-1.032591078854593,1,7,99
2,-0.7478269020661283,3.965870185094804,-1.0337456661325888,2,7,99
3,-0.749886054392537,3.961020200386052,-1.0324036212732213,3,7,99
0,1.3473379319479837,1.9003941578363008,-4.2355794517001355,0,8,99
1,1.3475629271653933,1.904662631272739,-4.237843378183137,1,8,99
2,1.3473014019598508,1.8997011329652054,-4.235211882969086,2,8,99
3,1.3473203536288856,1.900060672590228,-4.235402576735689,3,8,99
0,-0.10546749650972684,4.9025725690678215,8.863959589051001,0,9,99
1,-0.10558061990121964,4.90384769620224,8.864803070924577,1,9,99
2,-0.10552618465133856,4.903234101935897,8.864397185403433,2,9,99
3,-0.10627736861445136,4.911701449358523,8.869998237939658,3,9,99
0,0.6416454303160283,4.954247737776833,-0.16832179231654992,0,10,99
1,0.6416394458203548,4.954255726088384,-0.1683249451121725,1,10,99
2,0.6416398807250181,4.954255145563755,-0.1683247159925549,2,10,99
3,0.6416389768536883,4.954256352078085,-0.1683251921642927,3,10,99
0,1.1233483453678277,1.6800091297022344,0.8363492750972696,0,11,99
1,1.123379557869864,1.6800068299731923,0.8363336280019633,1,11,99
2,1.1235719439608913,1.6799926549900839,0.8362371832100985,2,11,99
3,1.1233645918538877,1.6800079326648043,0.8363411305947928,3,11,99
0,1.554630814734221,-0.9203699446710244,0.9369840606065216,0,12,99
1,1.5543108579188454,-0.9205540947559678,0.9370560521812388,1,12,99
2,1.5542786312266381,-0.9205726427214309,0.9370633033179485,2,12,99
3,1.554328258059281,-0.9205440801620592,0.9370521370809782,3,12,99
0,2.744749826628359,-1.0213452013313686,-9.762022680812294,0,13,99
1,2.745244950448374,-1.0229237790442127,-9.770965722163334,1,13,99
2,2.744669438842732,-1.0210889051053904,-9.760570697980565,2,13,99
3,2.744711143831477,-1.0212218709673127,-9.76132398315795,3,13,99
0,0.2208264869275629,8.464159012800529,-2.8136353384439126,0,14,99
1,0.22083369473073985,8.464155835470695,-2.813642836242571,1,14,99
2,0.22091486777564787,8.46412005293599,-2.8137272751061744,2,14,99
3,0.22081935562296784,8.46416215640689,-2.813627920234759,3,14,99
0,1.7813996953422437,-0.04031920961868824,-4.541695000842388,0,15,99
1,1.7812826370042085,-0.040461447752683684,-4.541931908202493,1,15,99
2,1.781409212238314,-0.040307645587374444,-4.541675740155949,2,15,99
3,1.781413986354245,-0.04030184454439592,-4.541666078120167,3,15,99
0,1.535902165086691,-0.8154993116731514,0.8888981328132854,0,16,99
1,1.535925282856053,-0.8155194677115905,0.8888707487451522,1,16,99
2,1.5357630892110685,-0.8153780534935214,0.8890628746203778,2,16,99
3,1.5359133425301241,-0.8155090571177182,0.8888848926124917,3,16,99
0,-1.7056638921569895,4.935323281394602,3.22806550411733,0,17,99
1,-1.7068573757924492,4.92887296838531,3.2234906071574843,1,17,99
2,-1.7067708888824422,4.929340396362614,3.223822131354096,2,17,99
3,-1.7066906693273154,4.929773951733537,3.2241296313381413,3,17,99
0,2.669904672618536,-5.622906962734476,-3.930931439586658,0,18,99
1,2.6701344294300213,-5.623080968064132,-3.9307945637577424,1,18,99
2,2.6699374144119057,-5.622931759590971,-3.9309119339190666,2,18,99
3,2.6699215691856533,-5.622919759277915,-3.930921373591735,3,18,99
0,2.2309229127843553,-5.476530541706389,2.356340129419489,0,19,99
1,2.230842468623683,-5.476480507574308,2.3561393546551326,1,19,99
2,2.2309328247296674,-5.476536706676569,2.3563648679340017,2,19,99
3,2.2309295495883132,-5.4765346696220885,2.356356693734396,3,19,99
0,1.259440387188782,-2.9048236711874615,-5.196720343009353,0,20,99
1,1.2566091789602147,-2.9049705933792422,-5.194861809571768,1,20,99
2,1.2568143451176943,-2.9049599465243454,-5.194996489939339,2,20,99
3,1.2570046437174107,-2.904950071204288,-5.195121410567742,3,20,99
0,0.6925330112880372,5.000713581633897,-1.0170947264953283,0,21,99
1,0.6925322521488239,5.000707903668598,-1.0170952142976715,1,21,99
2,0.6925313874274253,5.000701436012864,-1.0170957699113747,2,21,99
3,0.6925228978516379,5.000637938443367,-1.0171012249060594,3,21,99
0,1.4411680633398665,-0.5484668997161459,1.6975515249196829,0,22,99
1,1.4411720003551758,-0.5484680793620684,1.6975500587967551,1,22,99
2,1.4411685924727968,-0.5484670582364283,1.697551327966214,2,22,99
3,1.4411683377733193,-0.5484669819322522,1.697551422768784,3,22,99
0,-8.399216808389582,7.357227943928914,-8.19931826596488,0,23,99
1,-8.399165975039994,7.357229158692832,-8.199566556166339,1,23,99
2,-8.399271613222929,7.357226634259039,-8.199050577464456,2,23,99
3,-8.398515329162212,7.35724470716891,-8.20274456818938,3,23,99
0,-0.8856436400438845,-5.695877881471585,6.5895012810932805,0,24,99
1,-0.8892857521803978,-5.697136393115529,6.5828297608975355,1,24,99
2,-0.8890218231112235,-5.697045193889749,6.583313218860464,2,24,99
3,-0.8895703013735803,-5.697234717510668,6.582308531562321,3,24,99
0,-2.0166818726124136,4.922492911230194,2.8262936688067057,0,25,99
1,-2.015690962485965,4.912795761843995,2.8209751186798027,1,25,99
2,-2.0156135451336605,4.912038147597697,2.820559593540893,2,25,99
3,-2.015762769715332,4.913498474854257,2.821360532395304,3,25,99
0,0.3989453873641661,6.3394870325631505,-0.04145636480353268,0,26,99
1,0.399033446864246,6.339531159716117,-0.04151131578758349,1,26,99
2,0.39903018369261034,6.339529524520735,-0.041509279499946955,2,26,99
3,0.3990238070498855,6.339526329146816,-0.041505300341831565,3,26,99
0,2.227429251177801,4.628513025496545,-0.2862144838438496,0,27,99
1,2.2301721357407867,4.621926044298507,-0.2900455904780733,1,27,99
2,2.229973370040365,4.622403376064272,-0.28976796574531777,2,27,99
3,2.230386430513171,4.621411419782714,-0.29034490534479895,3,27,99
0,1.3196187142254026,1.825058193790072,-2.605704672233988,0,28,99
1,1.3196250802119507,1.8250525480356932,-2.6057113932432756,1,28,99
2,1.3196257222845236,1.8250519786045896,-2.605712071117188,2,28,99
3,1.319626295413809,1.8250514703556622,-2.6057126762203984,3,28,99
0,0.49334508264354604,5.76636908475731,0.21776048867101824,0,29,99
1,0.49334605652103813,5.766332971958013,0.21770211977147763,1,29,99
2,0.4933462143656856,5.76632711884236,0.21769265942263513,2,29,99
3,0.493346131290151,5.766330199315943,0.21769763837040312,3,29,99
0,1.0617050178813239,1.8523543153920545,1.3777280119876605,0,30,99
1,1.0615387386947457,1.8524355973749538,1.3775328880732944,1,30,99
2,1.061725510831714,1.8523442978582545,1.3777520598853847,2,30,99
3,1.0617187301095852,1.8523476124686207,1.3777441028989341,3,30,99
0,1.8029358440730348,-1.2506245051340905,-2.0115825032196346,0,31,99
1,1.8029577860344492,-1.2506416570537011,-2.0115863648451837,1,31,99
2,1.8032410823389524,-1.2508631083897919,-2.011636222931582,2,31,99
3,1.8029783743682768,-1.250657750860698,-2.0115899882418358,3,31,99
0,0.7304158762740078,2.214726621869813,5.456207025200077,0,32,99
1,0.7304170011743125,2.2147259735161926,5.456206643739698,1,32,99
2,0.730414624731013,2.214727341661445,5.456207449429371,2,32,99
3,0.7304158873594898,2.214726615637674,5.456207021458701,3,32,99
0,1.260297295854163,0.5693202945708813,1.5686873337066916,0,33,99
1,1.2603234410201964,0.5693136330096582,1.568656380093305,1,33,99
2,1.2603105707144915,0.5693169122500505,1.5686716174218698,2,33,99
3,1.2604866412615836,0.5692720510150249,1.568463165135674,3,33,99
0,0.6517748935257714,3.8886672046593485,2.3812458888668493,0,34,99
1,0.6516811754992016,3.8885005560170867,2.381210508945667,1,34,99
2,0.6516651685526852,3.8884720925988088,2.3812044660914307,2,34,99
3,0.6516776869280476,3.888494352661184,2.3812091919568026,3,34,99
0,0.966297112801465,4.340104052757874,-3.4509168680069497,0,35,99
1,0.9662920185816111,4.340104827712569,-3.4509221005831483,1,35,99
2,0.9662954880356713,4.340104300455408,-3.4509185374722113,2,35,99
3,0.9662961095215068,4.3401042060326755,-3.4509178992367877,3,35,99
0,1.8398692498210107,-2.5490767017962024,0.820801545325895,0,36,99
1,1.8398623283612576,-2.5490721921233286,0.8207912132211045,1,36,99
2,1.8399548521576328,-2.549132475947828,0.8209293293802739,2,36,99
3,1.8398570047932754,-2.5490687235552514,0.8207832663915546,3,36,99
0,-0.4030232254286359,7.121571326133344,4.891435533417239,0,37,99
1,-0.4027595831117926,7.121983014830549,4.892543504970653,1,37,99
2,-0.40113575939502155,7.124518684667102,4.899367714787594,2,37,99
3,-0.40288644843369775,7.121784909231886,4.8920103463740325,3,37,99
0,0.14332011740442294,6.760940110645322,2.762012055512705,0,38,99
1,0.14331796081588544,6.760940812878504,2.7620098150253267,1,38,99
2,0.1433199448941736,6.760940166893042,2.7620118764541415,2,38,99
