,ReH,ReE,ReHT,index,replica,set
0,1.8678387289285832,-0.5228372185720969,-3.0062019440587884,0,0,88
1,1.8678599070171193,-0.522836696270661,-3.006245270236125,1,0,88
2,1.8678371024206526,-0.5228372586889038,-3.006198616536328,2,0,88
3,1.8678352983891977,-0.5228373031813283,-3.0061949258469904,3,0,88
0,1.9979310690666425,0.5018196877126584,-2.937581030731106,0,1,88
1,1.9979738904536148,0.5018278965597887,-2.9376102514011135,1,1,88
2,1.9980130407727055,0.5018354016601609,-2.937636966989352,2,1,88
3,1.9982455910238597,0.5018799814548878,-2.937795655777772,3,1,88
0,1.745197384558885,4.76704365140124,0.1721797485597002,0,2,88
1,1.7452227061661802,4.767073763137828,0.1721330113837242,1,2,88
2,1.745209571798275,4.76705814412018,0.1721572540490689,2,2,88
3,1.7450423689786643,4.766859311268115,0.17246586749120885,3,2,88
0,1.807468938490894,-3.1665101435984626,3.389765929724973,0,3,88
1,1.8074736544904,-3.16649718392076,3.3897802006801756,1,3,88
2,1.807471369468824,-3.1665034632082367,3.3897732860467933,2,3,88
3,1.8075020567017597,-3.1664191340983923,3.389866147656011,3,3,88
0,2.209906740957869,0.7463500018539568,-3.7287078005075847,0,4,88
1,2.209848407146466,0.7462954498459675,-3.728763521835492,1,4,88
2,2.209852792954051,0.7462995513270956,-3.7287593324408546,2,4,88
3,2.209857759973172,0.7463041963255319,-3.728754587876174,3,4,88
0,1.9924044753577594,4.074125278889069,-2.8603504456389945,0,5,88
1,1.9924070976907395,4.07412430945285,-2.860348687602756,1,5,88
2,1.9923944188550275,4.074128992009051,-2.8603571835010966,2,5,88
3,1.9924032923169346,4.0741257156438255,-2.8603512382285814,3,5,88
0,2.137032461757422,-2.6099526562145936,-4.650765730861904,0,6,88
1,2.1370287851624927,-2.609953683622091,-4.650762812957812,1,6,88
2,2.137030399650017,-2.609953232450059,-4.65076409428738,2,6,88
3,2.137058100136133,-2.6099454917133196,-4.650786078586079,3,6,88
0,1.8604360050967192,2.0258382397028765,-0.28755183630498315,0,7,88
1,1.860437612974529,2.02583800181442,-0.2875510223519594,1,7,88
2,1.8604155097885204,2.0258412714058487,-0.28756221093213674,2,7,88
3,1.8604393239352344,2.0258377487764934,-0.2875501563276807,3,7,88
0,1.872342604279157,3.5150315503140916,-1.2168841242854849,0,8,88
1,1.8720272036268035,3.5146981615897417,-1.2166850849375457,1,8,88
2,1.8720034241051664,3.514673025866506,-1.2166700784393014,2,8,88
3,1.87205025798254,3.514722530797583,-1.2166996338161882,3,8,88
0,1.501258935061545,4.311560688243604,5.887357424034715,0,9,88
1,1.5012322904766298,4.3116123460559255,5.887371144359374,1,9,88
2,1.501228210239891,4.311620256703824,5.887373245424065,2,9,88
3,1.5012301576522882,4.31161648111514,5.887372242632778,3,9,88
0,1.5743564126338914,-7.034007917496194,6.590134301346343,0,10,88
1,1.574350720134309,-7.034008062465281,6.590142643943,1,10,88
2,1.5743617608528067,-7.034007781293049,6.59012646329364,2,10,88
3,1.574428164140991,-7.0340060902075825,6.590029146400329,3,10,88
0,6.014161500152757,0.3690890092913278,-9.268482197579312,0,11,88
1,6.0139141665854865,0.3695903225010788,-9.271884988723865,1,11,88
2,6.014126952460993,0.36915903300247965,-9.268957501359232,2,11,88
3,6.014143576894047,0.36912533742207676,-9.268728784029525,3,11,88
0,1.9271109259367605,-0.07459415286825367,-1.9215132203422498,0,12,88
1,1.927081803944107,-0.07459258487679442,-1.9214883784280332,1,12,88
2,1.9271087624664158,-0.0745940363724523,-1.9215113748257462,2,12,88
3,1.927113241784582,-0.07459427757578813,-1.9215151958517445,3,12,88
0,-0.259150183211524,0.15606551002804908,4.09366485049894,0,13,88
1,-0.2592770106158814,0.15623088909487876,4.093527126980371,1,13,88
2,-0.2594137467310115,0.15640918881863947,4.093378643465503,2,13,88
3,-0.25752684482277743,0.15394872627908285,4.095427654642098,3,13,88
0,2.0415221502845853,0.6377416323005456,-2.488125300893161,0,14,88
1,2.0415262911398413,0.6377425232270482,-2.4881242099129786,1,14,88
2,2.041524261113767,0.6377420864480075,-2.488124744746057,2,14,88
3,2.0415507128147508,0.6377477776132805,-2.488117775555776,3,14,88
0,1.8465576604743132,-0.6624572999056038,1.0906706169007403,0,15,88
1,1.846577129560591,-0.6624653052296865,1.090694240593563,1,15,88
2,1.8468115431497738,-0.6625616916908186,1.0909786768780427,2,15,88
3,1.8465373051417164,-0.6624489301742229,1.0906459178410777,3,15,88
0,0.1388725020737191,-1.2058712385282937,-5.705715231669364,0,16,88
1,0.1386898132945771,-1.2056886476200428,-5.705152489349803,1,16,88
2,0.1384928514938712,-1.2054917913371792,-5.7045457813666065,2,16,88
3,0.14121084298625775,-1.2082083267303023,-5.7129181009291985,3,16,88
0,2.031066616441786,4.536999652738103,-2.805508995588427,0,17,88
1,2.031038492497321,4.53695187192443,-2.8055293637345775,1,17,88
2,2.0314296888772834,4.537616490013102,-2.805246048359577,2,17,88
3,2.03100774105733,4.536899627157661,-2.8055516347888076,3,17,88
0,-1.1683627640586551,0.7912544295998934,-8.78281205406824,0,18,88
1,-1.1667250308788386,0.7906158918905568,-8.797859638265177,1,18,88
2,-1.168628664703156,0.7913581019148441,-8.78036894404327,2,18,88
3,-1.1684907160929239,0.79130431696871,-8.781636423608251,3,18,88
0,-1.4159018870744604,4.531510354686912,7.09279955150571,0,19,88
1,-1.4159490705663276,4.531365090399371,7.092237388584817,1,19,88
2,-1.4152979578634657,4.533369677550162,7.09999500463476,2,19,88
3,-1.415999940388338,4.53120847697621,7.091631305278839,3,19,88
0,1.8481095590063168,-2.9549119299772517,1.3820215555199478,0,20,88
1,1.848105539651796,-2.9549170849880353,1.382023776892185,1,20,88
2,1.8480801107019773,-2.9549496988074617,1.3820378307164067,2,20,88
3,1.8481075603725823,-2.9549144933250635,1.3820226601003192,3,20,88
0,1.7535308765477744,1.1997183287415438,-0.3624663598089647,0,21,88
1,1.7534105047715518,1.1999165683927169,-0.36229075663899524,1,21,88
2,1.7535406126030777,1.1997022944869742,-0.36248056315091065,2,21,88
3,1.753548105751154,1.19968995405894,-0.3624914944580418,3,21,88
0,1.8618044469365218,3.175464116199989,-1.9200301047737978,0,22,88
1,1.8616870575137487,3.175638878392508,-1.9199774661411109,1,22,88
2,1.8617957071076152,3.175477127527204,-1.9200261857402134,2,22,88
3,1.8617868475134083,3.175490317147366,-1.9200222130077278,3,22,88
0,1.9597916771695596,-7.081613131291331,-1.8929400365754465,0,23,88
1,1.9597436794027374,-7.081499948244359,-1.8929342188772376,1,23,88
2,1.9597663155821596,-7.081553326388335,-1.8929369625556873,2,23,88
3,1.9600431641795124,-7.082206160268779,-1.8929705187412846,3,23,88
0,2.4014917103291307,-1.8080009592627582,-6.4922179844799786,0,24,88
1,2.4012275259552,-1.8082971676657071,-6.492214700509048,1,24,88
2,2.4015356222876445,-1.8079517243616339,-6.492218530332236,2,24,88
3,2.401512975287579,-1.8079771165993015,-6.492218248815398,3,24,88
0,2.3073084874040317,3.1544956269958826,-5.770522645849518,0,25,88
1,2.307341998470849,3.1544889399514773,-5.770467555373978,1,25,88
2,2.307303351619448,3.154496651833349,-5.77053108881389,2,25,88
3,2.307305812936453,3.1544961606818793,-5.770527042540298,3,25,88
0,1.728268303720817,-5.4433063945738756,2.9828924216286277,0,26,88
1,1.728259577590483,-5.443305748075761,2.982902940519341,1,26,88
2,1.7282528766225944,-5.443305251611609,2.982911018181155,2,26,88
3,1.7283759814151263,-5.443314372193141,2.9827626218463257,3,26,88
0,1.6954557371988948,-1.2189352602960435,3.0831033973071604,0,27,88
