,ReH,ReE,ReHT,index,replica,set
0,0.322158231244174,-5.998937844070602,-7.082512380403028,0,0,60
1,0.3192374471866144,-5.99551736910354,-7.080405190320516,1,0,60
2,0.31944910454057646,-5.995765237027522,-7.080557889824666,2,0,60
3,0.31900925356824095,-5.995250135873002,-7.080240560782462,3,0,60
0,-0.4123097592837631,3.479726669152659,-5.061583105696769,0,1,60
1,-0.4130060115767281,3.4789462068302406,-5.061003841786571,1,1,60
2,-0.412644797574638,3.4793511087914197,-5.061304362499579,2,1,60
3,-0.40802140755056904,3.484533686646447,-5.065150903493811,3,1,60
0,0.7987448799710956,1.349156631503368,5.699261149576602,0,2,60
1,0.7987440336641356,1.3491555633091936,5.699262227718966,1,2,60
2,0.7987391300490387,1.3491493740188059,5.6992684743634925,2,2,60
3,0.7987445749354769,1.3491562464700608,5.699261538005802,3,2,60
0,2.016717372480041,-3.660689844809267,-3.3181963282955316,0,3,60
1,2.0166888241697087,-3.6606835602970653,-3.3181938808286446,1,3,60
2,2.0170729359193516,-3.6607681171414663,-3.3182268110294437,2,3,60
3,2.016744617473437,-3.66069584241482,-3.3181986640319066,3,3,60
0,1.5852676377058623,1.1980462677940058,-6.614632082403347,0,4,60
1,1.5852538929676343,1.1980400597545162,-6.614624574964694,1,4,60
2,1.5852547682509779,1.1980404550898305,-6.614625053048178,2,4,60
3,1.585255719335605,1.1980408846561819,-6.614625572520698,3,4,60
0,0.8004996118155421,3.4853824227336103,1.170605930620177,0,5,60
1,0.8002117620356184,3.485571866198259,1.1702894056492577,1,5,60
2,0.8005223167238471,3.485367479883684,1.1706308973567814,2,5,60
3,0.8005457516861204,3.4853520565581126,1.17065666688165,3,5,60
0,1.9287941680548912,-4.328190326883843,-0.29574599369348653,0,6,60
1,1.9289234053499804,-4.328106944034959,-0.2956674210643623,1,6,60
2,1.9289479007664845,-4.3280911397919954,-0.2956525285432543,2,6,60
3,1.9289364373086282,-4.3280985359249815,-0.29565949799931346,3,6,60
0,1.0455088565325308,0.6548624915650498,3.62564081952845,0,7,60
1,1.04564381763955,0.654428728483751,3.625273098286983,1,7,60
2,1.0456544195987456,0.6543946539635963,3.625244211720973,2,7,60
3,1.04563397848447,0.6544603514069451,3.625299906515158,3,7,60
0,1.177280275296763,-2.175866415219849,6.927065914094693,0,8,60
1,1.177284568568023,-2.1758644321740546,6.927065264140797,1,8,60
2,1.1772860818859532,-2.1758637331842423,6.927065035045445,2,8,60
3,1.1772852914746248,-2.175864098275957,6.9270651547019035,3,8,60
0,0.8968156138172152,4.996868241687775,-3.272403510635619,0,9,60
1,0.8968009441212047,4.996875043343624,-3.27242794219676,1,9,60
2,0.8970023967391391,4.996781639166418,-3.2720924341438353,2,9,60
3,0.8967854702286875,4.996882217860666,-3.272453713091683,3,9,60
0,1.156470498313816,0.5811513812852274,1.6169243431774794,0,10,60
1,1.1566694319455193,0.5811866433325414,1.6172396869111823,1,10,60
2,1.1564380021001326,0.5811456211567674,1.6168728311350793,2,10,60
3,1.1564548633498497,0.5811486099058873,1.6168995590914585,3,10,60
0,0.5358952771547203,6.1029812501174,-0.07703658712936826,0,11,60
1,0.5359079630182904,6.102983707034932,-0.07704688762070871,1,11,60
2,0.5357344128068693,6.10295009499424,-0.0769059707693254,2,11,60
3,0.5358834658293378,6.10297896258386,-0.07702699674093338,3,11,60
0,1.703567135182582,-2.2165501559821665,-1.1843501677346469,0,12,60
1,1.7035848778800107,-2.216551179070599,-1.1843405439349626,1,12,60
2,1.7035696148735637,-2.2165502989820327,-1.1843488227320866,2,12,60
3,1.7035684230945756,-2.216550230291483,-1.1843494691731467,3,12,60
0,1.0293868650733036,-0.11442581312592315,5.047184193390711,0,13,60
1,1.0293099613045555,-0.11438746257935545,5.047203727815164,1,13,60
2,1.029861244446319,-0.11466237772806745,5.047063695664607,2,13,60
3,1.029350419091332,-0.11440763816175373,5.047193451081018,3,13,60
0,1.4131836409158178,-2.686287784082234,-3.462352705265075,0,14,60
1,1.4163004365351348,-2.68346410689134,-3.4632754387633664,1,14,60
2,1.412940133400104,-2.68650839098248,-3.462280614383717,2,14,60
3,1.412677601245582,-2.6867462333512453,-3.462202891221634,3,14,60
0,0.29724976484870846,6.532545479441427,2.7436055492616696,0,15,60
1,0.29723825833517437,6.532532208993166,2.7436064694306133,1,15,60
2,0.29726284499640554,6.532560564758286,2.7436045032518557,2,15,60
3,0.29739255671104703,6.532710161102612,2.743594130293414,3,15,60
0,1.628690947523478,-2.0346728195125614,-0.29342380377757016,0,16,60
1,1.6287035255916524,-2.034654200970846,-0.2934155712314168,1,16,60
2,1.6286918707686389,-2.0346714529311782,-0.2934231995188511,2,16,60
3,1.628689956606187,-2.034674286346526,-0.2934244523686861,3,16,60
0,0.703404348310128,6.254280088680051,-4.024661926213248,0,17,60
1,0.7027936401244048,6.260008583237898,-4.020430405503883,1,17,60
2,0.7033600927673782,6.254695209411613,-4.02435528509414,2,17,60
3,0.7033190442455122,6.255080248026251,-4.024070865015608,3,17,60
0,2.2558242772051686,-4.216078571854631,-6.818174491151861,0,18,60
1,2.255620283335014,-4.215854035352528,-6.817972243613493,1,18,60
2,2.255604258274106,-4.215836396532987,-6.817956355738239,2,18,60
3,2.2555873704020515,-4.215817808013661,-6.817939612440497,3,18,60
0,1.0105697608675328,2.427535936275879,0.25533052987487315,0,19,60
1,1.0105869362344446,2.427513549639116,0.2554086246879228,1,19,60
2,1.0105669552402494,2.4275395931752954,0.25531777293665325,2,19,60
3,1.0105684109911,2.427537695726037,0.2553243921071275,3,19,60
0,0.9848435640408866,-0.4174513801352982,6.3877539512999615,0,20,60
1,0.9848382129876916,-0.41746018669928053,6.387760771953815,1,20,60
2,0.984838614286802,-0.4174595262958757,6.387760260453733,2,20,60
3,0.9848380053008268,-0.4174605285366517,6.38776103669435,3,20,60
0,1.7165284596535866,-4.315709152270717,2.8316593178309564,0,21,60
1,1.7165423901016026,-4.31571399606913,2.8316589417207627,1,21,60
2,1.7165404453879125,-4.315713319890696,2.8316589942258217,2,21,60
3,1.716541377733387,-4.315713644083532,2.831658969054625,3,21,60
0,1.4014119561856346,-1.547982370667312,2.0608494647386504,0,22,60
1,1.4013939900422128,-1.5479928884173488,2.060864246172518,1,22,60
2,1.4012859060362093,-1.548056163029111,2.060953171006703,2,22,60
3,1.4014026768268824,-1.5479878029946463,2.0608570992230737,3,22,60
0,1.0845357573586507,1.8107293373381115,0.18101324362617732,0,23,60
1,1.0845314268755395,1.810727695380539,0.18101185428488809,1,23,60
2,1.084536084510737,1.8107294614013179,0.1810133485838325,2,23,60
3,1.084535441042191,1.8107292174105338,0.18101314213789182,3,23,60
0,2.078338896858648,-4.581903476560708,-1.9654557302193396,0,24,60
1,2.078358169047129,-4.581925293869644,-1.9654234714578132,1,24,60
2,2.078340333912187,-4.581905103407852,-1.965453324857548,2,24,60
3,2.0783415863796266,-4.581906521282233,-1.965451228424074,3,24,60
0,1.145389201146073,2.0797593866562227,-1.3836780392945367,0,25,60
1,1.1453111484315712,2.079274737756319,-1.3834413006375237,1,25,60
2,1.145318320309722,2.0793192697518075,-1.3834630533860226,2,25,60
3,1.1453047961217906,2.0792352946730586,-1.3834220336998468,3,25,60
0,1.7450516829579965,-6.680873493459744,7.3493304307384815,0,26,60
1,1.7450354554031622,-6.680908520521982,7.349366889999725,1,26,60
2,1.7448281225681508,-6.681356046940229,7.349832715069114,2,26,60
3,1.745069075190564,-6.680835952454858,7.349291354737678,3,26,60
0,0.8212957530452119,3.3186288192087927,1.1925735400413178,0,27,60
1,0.8213965494467331,3.3186470378372883,1.192930831079515,1,27,60
2,0.8213890449482351,3.3186456814241114,1.1929042300264623,2,27,60
3,0.8213824969515082,3.3186444978949163,1.1928810194704087,3,27,60
0,1.9133853703205288,-4.156843832605935,-0.7489397739539367,0,28,60
1,1.9133786593866935,-4.156855734294695,-0.7489288859353056,1,28,60
2,1.913385751963666,-4.156843155765143,-0.7489403931807044,2,28,60
3,1.913386465984428,-4.1568418894653725,-0.7489415516133695,3,28,60
0,0.5064439058890968,3.546207984916429,6.246561105773427,0,29,60
1,0.506439974900371,3.546210256408767,6.24656845500404,1,29,60
2,0.5064661074718353,3.546195155863038,6.246519598458848,2,29,60
3,0.5064419366512563,3.54620912283049,6.246564787396507,3,29,60
0,0.7412403562269416,4.38779567413231,0.2699418783608041,0,30,60
1,0.7412442746555548,4.3877889546212465,0.2699507806630146,1,30,60
2,0.7412367893513825,4.387801790785899,0.26993377474077707,2,30,60
3,0.7412932530683811,4.387704964021893,0.27006205520608506,3,30,60
0,1.3647924520561214,1.3564799053848793,-3.4353028829679477,0,31,60
1,1.3648109960304837,1.3565182103416367,-3.435329998849877,1,31,60
2,1.3646780404083434,1.3562435733837237,-3.4351355847613423,2,31,60
3,1.3648012339168698,1.3564980454430087,-3.4353157242229764,3,31,60
0,1.857365619512567,0.2373096091013951,-2.7254845390508065,0,32,60
1,1.8570093244741346,0.23688302966458757,-2.725621007905046,1,32,60
2,1.8548148348320588,0.234255644900216,-2.7264615458188928,2,32,60
3,1.8571807745101778,0.23708830072354592,-2.725555338761737,3,32,60
0,1.9490310940428466,-3.57588276153246,-2.6130511576514053,0,33,60
1,1.949005286576467,-3.575919436906351,-2.6130096307350046,1,33,60
2,1.9491910483161616,-3.575655448159706,-2.6133085408101993,2,33,60
3,1.9490185285843786,-3.5759006185048587,-2.613030938504161,3,33,60
0,2.0225543720796493,-5.626552118144361,0.8374107052348636,0,34,60
1,2.0225633984685283,-5.626565576368067,0.83742142580541,1,34,60
2,2.0225648611465594,-5.626567757217774,0.8374231630219711,2,34,60
3,2.0225640915935825,-5.626566609806256,0.8374222490207632,3,34,60
0,1.7019602831520748,-1.8837286667791324,-1.4318785908516347,0,35,60
1,1.701961083706133,-1.8837269268805463,-1.4318766763546895,1,35,60
2,1.7019593668962845,-1.8837306581743314,-1.4318807820572848,2,35,60
3,1.701971694407384,-1.8837038656014595,-1.4318513011855032,3,35,60
0,1.1803348690252964,2.294680415049311,-2.1729828430551086,0,36,60
1,1.180320374762403,2.2946831998908457,-2.173002460472114,1,36,60
2,1.1803338056872534,2.2946806193745424,-2.172984282227584,2,36,60
3,1.1803328479390327,2.294680803381545,-2.1729855785079026,3,36,60
0,1.5687032020075282,-2.9062571454799713,2.210672228904767,0,37,60
1,1.5686744530018322,-2.906358688527675,2.2107436453961906,1,37,60
2,1.5686766576018516,-2.906350901752982,2.2107381688727346,2,37,60
3,1.5686721480381798,-2.9063668297776717,2.210749371244722,3,37,60
0,1.1214154227073774,4.637944447874634,-4.697643066508753,0,38,60
1,1.1214145238212758,4.638079435895621,-4.6975397394321305,1,38,60
2,1.1214155647257105,4.637923120539853,-4.697659391593443,2,38,60
3,1.121415493977056,4.637933744752756,-4.697651259251906,3,38,60
0,1.7146340629981998,-1.718900902865597,-2.731753678786065,0,39,60
1,1.7150408138403144,-1.7187588822017572,-2.7321614229147055,1,39,60
2,1.7146598330377345,-1.7188919050292055,-2.73177951175584,2,39,60
3,1.7146881111529408,-1.7188820314732056,-2.731807858925671,3,39,60
0,1.602667775723412,-2.694405829893458,1.3466863108632379,0,40,60
1,1.6026886930877802,-2.6944243608564076,1.3467038756673357,1,40,60
2,1.6024007813765757,-2.6941692961059536,1.3464621093718052,2,40,60
3,1.6026485038468534,-2.694388756679979,1.3466701278052517,3,40,60
0,2.1606723619725434,-5.021099176289164,-2.6964581222684028,0,41,60
1,2.1606941524743566,-5.0211164634006495,-2.6964492404088833,1,41,60
2,2.1606976823604938,-5.021119263790499,-2.6964478016334876,2,41,60
