,ReH,ReE,ReHT,index,replica,set
0,4.412176977626643,-0.5261098952825343,3.251416810654895,0,0,5
1,4.412327913172254,-0.5220093652430953,3.2501606270189827,1,0,5
2,4.412339705392358,-0.5216890009983115,3.250062484505385,2,0,5
3,4.4123524189093075,-0.5213436074861846,3.2499566743602872,3,0,5
0,1.0979004617101582,5.06322157463512,-2.9225113656843247,0,1,5
1,1.0978931487658672,5.063221265676255,-2.9225045559020666,1,1,5
2,1.0979436969805532,5.063223401241885,-2.9225516261904234,2,1,5
3,1.09788521161417,5.063220930344855,-2.9224971648684104,3,1,5
0,1.724898955441097,-1.3189882359610556,3.2710541001456885,0,2,5
1,1.725056286432827,-1.319008941326412,3.271032604679535,1,2,5
2,1.724886297823714,-1.3189865701706274,3.271055829501358,2,2,5
3,1.7249100057276143,-1.318989690220242,3.2710525903890266,3,2,5
0,1.639426007513176,0.031066215365068824,1.8949853619508916,0,3,5
1,1.6397352191896941,0.031180467219803172,1.8950042444505488,1,3,5
2,1.6393985621168476,0.031056074456499026,1.894983685952686,2,3,5
3,1.6393712791943105,0.031045993578393397,1.8949820198813399,3,3,5
0,2.058318405435178,5.069067577080921,6.439484576894085,0,4,5
1,2.058383479931929,5.069672035931969,6.439914831805916,1,4,5
2,2.0583078588068586,5.06896961234889,6.43941484542019,2,4,5
3,2.058313489778284,5.069021916893316,6.439452075889221,3,4,5
0,1.4655675249129798,0.47529335440645704,0.023817427533802144,0,5,5
1,1.465565039786836,0.4752965249924227,0.023819501540350466,1,5,5
2,1.4655809493825607,0.4752762255357007,0.023806225010347994,2,5,5
3,1.465567695636573,0.47529313669534257,0.02381728498267821,3,5,5
0,1.488616763288154,-3.5632552902589953,5.124742275436923,0,6,5
1,1.4886236844371763,-3.5627512304149027,5.124400373706477,1,6,5
2,1.4886231533461727,-3.5627899093611424,5.124426609479345,2,6,5
3,1.488624237685097,-3.5627109378521613,5.1243730434249795,3,6,5
0,0.9098012226661001,-4.265660147148164,-4.150558451943681,0,7,5
1,0.9097853877924769,-4.26589790389124,-4.150464518918913,1,7,5
2,0.9095827079550673,-4.268941091982081,-4.149262215005736,2,7,5
3,0.9098182946798954,-4.265403815058887,-4.150659723722682,3,7,5
0,1.07093806056557,5.721279616883248,-3.07809689695595,0,8,5
1,1.070644982170338,5.721202534639424,-3.0778362616920507,1,8,5
2,1.070622486506419,5.721196618078164,-3.077816256246913,2,8,5
3,1.0705974806322454,5.721190041307133,-3.07779401846882,3,8,5
0,2.000817352144333,-1.998378978076346,5.449282780494632,0,9,5
1,2.000453968455352,-1.9973350616351642,5.447883144362628,1,9,5
2,2.0003950364978342,-1.9971657638887566,5.447656157571016,2,9,5
3,2.0004258171176135,-1.9972541894221867,5.447774714541513,3,9,5
0,1.2777027505898864,0.5138686558893827,-2.320241493857571,0,10,5
1,1.2777569814086414,0.5138494115721337,-2.3202801975517717,1,10,5
2,1.2777612441937927,0.5138478988882207,-2.3202832398322517,2,10,5
3,1.2777530826335264,0.5138507950905183,-2.3202774150585865,3,10,5
0,1.8826861846787453,-5.474013496659287,4.438362525873142,0,11,5
1,1.8825179791320756,-5.473957217998219,4.438036468736634,1,11,5
2,1.8824906739101408,-5.473948082143953,4.437983539074256,2,11,5
3,1.8825066015611172,-5.473953411259694,4.438014413945822,3,11,5
