,ReH,ReE,ReHT,index,replica,set
0,0.839339763084437,6.34748584258716,-2.1465741829733416,0,0,77
1,0.8393175128351613,6.347481467818081,-2.1465621751951094,1,0,77
2,0.8396200652807289,6.347540954630102,-2.1467254534046303,2,0,77
3,0.8393606287943638,6.347489945129824,-2.1465854435508573,3,0,77
0,0.7737929942362631,0.6064258374232683,0.29033050429125373,0,1,77
1,0.7737960821782843,0.6063913187070494,0.2903002059415457,1,1,77
2,0.7737536840662538,0.606865267286453,0.2907162081285979,2,1,77
3,0.7737901283522925,0.6064578737846615,0.2903586237902743,3,1,77
0,0.835667094367271,1.6000484145555123,1.8496128221987638,0,2,77
1,0.835676581478674,1.600031389826056,1.849611739762981,1,2,77
2,0.8356758428292039,1.6000327155126217,1.8496118241907564,2,2,77
3,0.8356772575286324,1.600030176781514,1.8496116627476664,3,2,77
0,0.8316026349899593,4.68448381407412,0.5708780962682942,0,3,77
1,0.831605167381553,4.684484703994668,0.5708690008177219,1,3,77
2,0.8316039563229981,4.684484278414162,0.5708733504776444,2,3,77
3,0.8316208645140706,4.684490220125125,0.5708126231259357,3,3,77
0,0.9553246368217767,-5.091287641118041,-0.39126568732805456,0,4,77
1,0.9552057120209028,-5.091073153875893,-0.39103963341844994,1,4,77
2,0.9553159940937628,-5.091272053486762,-0.3912492591072185,2,4,77
3,0.9553338484016343,-5.0913042546895735,-0.39128319682384805,3,4,77
0,1.0351378875054857,-0.06936212204936662,-4.509618425604787,0,5,77
1,1.0351299279017443,-0.06935012238281552,-4.509625156741418,1,5,77
2,1.0351285883514425,-0.0693481029282147,-4.5096262895187,2,5,77
3,1.0351293005365498,-0.06934917657044794,-4.509625687316149,3,5,77
0,1.1590103021334515,-2.6837119428793192,-4.625303732318677,0,6,77
1,1.158998464214594,-2.6837211354578683,-4.62531998149214,1,6,77
2,1.1589854951910592,-2.683731206373359,-4.625337783265357,2,6,77
3,1.1588234451470403,-2.683857044143693,-4.625560219285689,3,6,77
0,0.7046391553092171,0.9566930171797625,7.147997403455504,0,7,77
1,0.7046386186799943,0.9566932360768279,7.147997538860219,1,7,77
2,0.7046380973823123,0.9566934487186691,7.147997670396283,2,7,77
3,0.704631502997905,0.9566961385827387,7.147999334304259,3,7,77
0,0.7877247957486317,-0.9472086547160286,4.721473355740503,0,8,77
1,0.7879477698837734,-0.9471126623055557,4.721752610243438,1,8,77
2,0.7879315934725613,-0.9471196263980041,4.721732350783373,2,8,77
3,0.7879652206842762,-0.9471051495771976,4.721774465759919,3,8,77
0,1.598997390089889,-0.24111113169719195,9.264071001491306,0,9,77
1,1.597472968357911,-0.24031968849779162,9.27017195888995,1,9,77
2,1.5991164893810734,-0.24117296519271453,9.263594348812934,2,9,77
3,1.5992448936046357,-0.24123962958546202,9.263080456441912,3,9,77
0,0.933540283204561,3.6999237080555725,-3.589476046695094,0,10,77
1,0.933316619597713,3.699943250289918,-3.5894368201761075,1,10,77
2,0.9333081273518254,3.6999439922812067,-3.5894353307869196,2,10,77
3,0.9333334517322533,3.6999417796059673,-3.5894397722217963,3,10,77
0,0.8325197580869972,-0.5084436005446533,3.494439702645429,0,11,77
1,0.8327585712378973,-0.5086432079940573,3.4943153626034515,1,11,77
2,0.8324812167846902,-0.5084113865263811,3.494459769498338,2,11,77
3,0.8325009964240846,-0.5084279189640989,3.4944494710582124,3,11,77
0,0.7774092997847941,3.4385571286035947,2.387303754776234,0,12,77
1,0.7774037793281745,3.43856154460807,2.3873025294281014,1,12,77
2,0.7773839697438167,3.438577390984886,2.3872981323887403,2,12,77
3,0.7775576032287714,3.438438495528856,2.387336672983495,3,12,77
0,0.7624409777599614,1.8493112948674604,3.061902056517393,0,13,77
1,0.7624540505957433,1.8491904460701938,3.0617561263280733,1,13,77
2,0.762621377509209,1.8476436314016311,3.059888280212384,2,13,77
3,0.7624661760971899,1.8490783546952778,3.0616207711084256,3,13,77
0,0.8992865044871132,2.404101260972957,-1.3527538345169887,0,14,77
1,0.8994671380343079,2.4042990298277607,-1.352949799786383,1,14,77
2,0.8993117064898146,2.404128853693891,-1.3527811756046195,2,14,77
3,0.8992995420417906,2.4041155352988133,-1.3527679786662525,3,14,77
0,0.8352827577429818,-2.873155318305316,4.98236370872516,0,15,77
1,0.8353040973110618,-2.8731630190105575,4.9823686727593195,1,15,77
2,0.8350049395219012,-2.8730550634032017,4.982299082323846,2,15,77
3,0.8353277893435134,-2.8731715686413386,4.982374184035114,3,15,77
0,0.8305590426870701,3.049979938375169,0.6776817701434448,0,16,77
1,0.830554018468614,3.049972988498653,0.6776886034507112,1,16,77
2,0.8305545266755103,3.049973691531604,0.6776879120007913,2,16,77
3,0.8305543149657397,3.0499733986528343,0.6776882001046884,3,16,77
0,0.9263779090273785,-2.7834919873433,1.740047983474665,0,17,77
1,0.9263601164692212,-2.783502071761239,1.7400511311983995,1,17,77
2,0.9265951749322057,-2.7833688459042483,1.7400095464733685,2,17,77
3,0.9263466613122352,-2.7835096978452167,1.7400535115785827,3,17,77
0,0.9625087475322722,0.5976457453899013,-1.5115219051940239,0,18,77
1,0.9624949573421409,0.5976742920423047,-1.511572807412026,1,18,77
2,0.962493888035723,0.5976765055786826,-1.5115767543937522,2,18,77
3,0.9624927209641165,0.5976789214988203,-1.5115810623252748,3,18,77
0,-0.22880636604576932,-4.124296003705949,1.026580293220396,0,19,77
1,-0.22845140952250134,-4.124724151636665,1.0266731271647185,1,19,77
2,-0.22626516405217956,-4.127361197058999,1.0272449092738043,2,19,77
3,-0.2286222154618331,-4.1245181258140775,1.0266284552455218,3,19,77
