,ReH,ReE,ReHT,index,replica,set
0,-1.2614938645335108,5.6702980681852475,-2.011543584006703,0,0,84
1,-1.2614438119571694,5.670444314905502,-2.011907950219322,1,0,84
2,-1.2608031596574971,5.67231621250812,-2.0165716871998356,2,0,84
3,-1.2613973864883887,5.670579963717789,-2.0122459122823093,3,0,84
0,1.837954686672373,-6.356586297961546,0.05265421827006189,0,1,84
1,1.8380571810972617,-6.357579939269036,0.053016588883123786,1,1,84
2,1.839369067425169,-6.370298137863721,0.057654783159870604,2,1,84
3,1.837844184609433,-6.355515025891249,0.05226353652772238,3,1,84
0,0.9737538137105071,5.981627289870853,2.279942659756104,0,2,84
1,0.9740616135106996,5.9816089271710595,2.2799728767115246,1,2,84
2,0.9737754092405035,5.98162600152329,2.27994477980448,2,2,84
3,0.9737963435811654,5.9816247526249775,2.2799468349473413,3,2,84
0,-1.584436917810971,6.136657202353866,9.371846170485195,0,3,84
1,-1.5843876883110108,6.136932702401817,9.37241946208795,1,3,84
2,-1.5844899934898655,6.136360178169497,9.371228089032595,2,3,84
3,-1.5837575710457017,6.140458989221955,9.379757357789252,3,3,84
0,2.9926864504658215,8.541540529559473,-2.8460383388412724,0,4,84
1,2.992738303960119,8.541097620784264,-2.846084503828915,1,4,84
2,2.992713558956215,8.541308981263693,-2.8460624734367013,2,4,84
3,2.9923477247945645,8.544433768818376,-2.845736772591156,3,4,84
0,4.0850269486086255,-9.745229318580016,3.581179284178951,0,5,84
1,4.085057714382588,-9.744480971787308,3.5800021484086058,1,5,84
2,4.085041753173654,-9.744869212294002,3.580612843602033,2,5,84
3,4.084837456292139,-9.749838530382373,3.5884294897661633,3,5,84
0,0.9191462701312112,4.913260491923907,4.326916760294708,0,6,84
1,0.9191451403856814,4.913261870295187,4.326916066422317,1,6,84
2,0.91916071348278,4.9132428700329065,4.326925631169518,2,6,84
3,0.9191439214983974,4.913263357411806,4.326915317805827,3,6,84
0,2.3873722403923825,-5.829367321140763,-7.454801421470064,0,7,84
1,2.387714038953228,-5.830212749872861,-7.455078135396056,1,7,84
2,2.3898192420032878,-5.83541990798687,-7.456782469654463,2,7,84
3,2.387549564657369,-5.829805927518516,-7.454944979984019,3,7,84
0,2.5483239963357303,-0.6621199447630213,-7.729564751791246,0,8,84
1,2.5483374242834858,-0.6620943528259862,-7.729586618782204,1,8,84
2,2.548446338803891,-0.6618867758220479,-7.7297639826478814,2,8,84
3,2.548328646514527,-0.6621110821172531,-7.7295723244624615,3,8,84
0,1.1986001334237446,2.9817269343863706,3.4641713932899805,0,9,84
1,1.1982936083540305,2.981470777078479,3.464055665344974,1,9,84
2,1.1983162027276617,2.981489658776545,3.4640641958085556,2,9,84
3,1.198337306368495,2.9815072946976127,3.464072163445662,3,9,84
0,2.5467587703021275,-4.360340279780397,-2.274206327824222,0,10,84
1,2.5466885343220795,-4.360155770560331,-2.274325503632375,1,10,84
2,2.5467644178934083,-4.360355115954098,-2.274196745037017,2,10,84
3,2.546753842238517,-4.360327333806225,-2.274214689719823,3,10,84
0,1.72548879003888,2.9541158920863344,-2.376540762909464,0,11,84
1,1.725498329242278,2.954130979916495,-2.376548010087257,1,11,84
2,1.7254894966239696,2.954117009751804,-2.37654129970423,2,11,84
3,1.7254903136603659,2.95411830199523,-2.376541920435031,3,11,84
0,0.09483683731302703,2.264252688104448,4.6371895951289535,0,12,84
1,0.0968789679797677,2.258755476199738,4.64653679020296,1,12,84
2,0.09498482222569418,2.2638543274939824,4.637866948376155,2,12,84
3,0.09512208327278406,2.2634848344551837,4.638495216591574,3,12,84
0,2.0470710466218045,-1.7218969746125166,-0.04715670388838768,0,13,84
1,2.047073745287917,-1.721899394275201,-0.04715497801389529,1,13,84
2,2.0470765905822024,-1.721901945377093,-0.04715315835602006,2,13,84
3,2.0470366957588673,-1.7218661752025262,-0.04717867226850611,3,13,84
0,5.628087100802338,-6.834004179297603,0.23309221056021745,0,14,84
1,5.628034793426419,-6.833589158689746,0.23324207928804924,1,14,84
2,5.628061352505523,-6.833799885492462,0.23316598341078826,2,14,84
3,5.628413614525764,-6.8365948258759435,0.2321566982038047,3,14,84
0,1.4889500288860564,2.7050301672848533,0.5928578260707199,0,15,84
1,1.4889510962019465,2.705028565308223,0.5928586621103189,1,15,84
2,1.488952254925033,2.7050268261395534,0.5928595697611465,2,15,84
3,1.4889363057992395,2.705050764815959,0.5928470764141596,3,15,84
0,1.905035246584824,-5.163126175951836,5.985590117731302,0,16,84
1,1.904902796895856,-5.163241795933823,5.985560449688684,1,16,84
2,1.905025686254338,-5.163134521500316,5.9855879762674995,2,16,84
3,1.9050456231978794,-5.16311711784284,5.985592442039356,3,16,84
0,2.089345564039923,-0.5666285171238126,-1.9135740281349274,0,17,84
1,2.0893281289573222,-0.5666169100297747,-1.9135858707940043,1,17,84
2,2.0893305379689444,-0.5666185137823077,-1.9135842344871603,2,17,84
3,2.0893293523199823,-0.5666177244634798,-1.9135850398329735,3,17,84
0,1.8215125449484728,0.08406414713141,-0.03669666083030866,0,18,84
1,1.821518748277027,0.08410285143074418,-0.036724000680956145,1,18,84
2,1.8215135814541679,0.0840706144271323,-0.036701229523599485,2,18,84
3,1.8215143157726197,0.08407519601705746,-0.036704465817588294,3,18,84
0,2.474561029239847,-6.234230139772497,1.175805644100428,0,19,84
1,2.4746885222774098,-6.2341924817308225,1.1758797229234317,1,19,84
2,2.474693561897494,-6.23419099316205,1.1758826511609417,2,19,84
3,2.474710329471783,-6.234186040464347,1.175892393820038,3,19,84
0,1.3619720327972176,0.2432415418835283,5.167566973158214,0,20,84
1,1.3619301606812035,0.2432036048070843,5.167573223299238,1,20,84
2,1.361952521127859,0.2432238638718892,5.167569885614691,2,20,84
3,1.3622306054370725,0.24347581448791772,5.1675283767031495,3,20,84
0,1.318300574878873,3.6508607527343653,1.1820433059368574,0,21,84
1,1.3182389041147395,3.651007774963559,1.182177852234145,1,21,84
2,1.3182434971084769,3.6509968253364615,1.1821678317639965,2,21,84
3,1.318234011153781,3.6510194397367415,1.1821885271645112,3,21,84
0,2.5610206382181437,-5.770353130860963,-1.0276956829062036,0,22,84
1,2.5613319083358155,-5.770442302990542,-1.0277442680964162,1,22,84
2,2.5610643362842636,-5.770365649407941,-1.0277025036015277,2,22,84
3,2.5610433002463155,-5.770359623041013,-1.0276992201511521,3,22,84
0,1.057430496741956,-2.187145610787522,2.548447228937585,0,23,84
1,1.0572023650651499,-2.190392427598179,2.5411664078140905,1,23,84
2,1.0572188968411886,-2.1901571439764176,2.5416940193391744,2,23,84
3,1.0572342306260767,-2.1899389104007123,2.542183397002188,3,23,84
0,2.103785232677957,-2.4994962508301244,1.3581772388022917,0,24,84
1,2.1037386334227968,-2.499635569908164,1.3579937486605438,1,24,84
2,2.1037899476199042,-2.4994821544460297,1.3581958044374265,2,24,84
3,2.1037941234779645,-2.4994696697620102,1.358212247389337,3,24,84
0,1.62134933303955,-3.1046555077211533,1.8337598818747396,0,25,84
1,1.623968689910015,-3.1078520819803117,1.8392722282784764,1,25,84
2,1.6211446891801198,-3.104405767297785,1.8333292159140182,2,25,84
3,1.620924057003302,-3.104136515272833,1.832864903087093,3,25,84
0,1.5479167575344488,-2.029034795926548,6.161417663221956,0,26,84
1,1.548083538046347,-2.0291918663268027,6.161344720000734,1,26,84
2,1.5480602569249546,-2.0291699406594983,6.161354902245213,2,26,84
3,1.5480714192679792,-2.029180453117035,6.161350020276716,3,26,84
0,1.289183560130497,0.8334275008404755,5.085500786389154,0,27,84
1,1.2891109276173358,0.8331015763642574,5.085566675934075,1,27,84
2,1.2891060124327822,0.8330795204016412,5.085571134819254,2,27,84
3,1.2891163102418606,0.8331257298625481,5.085561793013646,3,27,84
0,2.537032222060453,-7.402655188932396,1.634892977139661,0,28,84
1,2.5369359873489126,-7.402909802698238,1.6350308323376888,1,28,84
2,2.5370260931307187,-7.402671404597916,1.6349017567638517,2,28,84
3,2.5370194334269844,-7.4026890245613854,1.6349112967189907,3,28,84
0,2.2371099863605677,-2.6900304404458715,6.866656048956399,0,29,84
1,2.237142445560708,-2.689708154256521,6.8662902907943435,1,29,84
2,2.237177440717854,-2.689360688646363,6.865895956852045,2,29,84
3,2.2366945220056813,-2.694155570542252,6.8713376023527815,3,29,84
0,1.2086716697519235,2.9053699985782835,3.5147039297912173,0,30,84
1,1.2086711784772217,2.9053698747565466,3.5147038504189236,1,30,84
2,1.2086706426077929,2.905369739701719,3.5147037638367253,2,30,84
3,1.2086639380833946,2.9053680498964045,3.514702680678946,3,30,84
0,1.1679030396622794,4.552016834244068,1.8948467679440557,0,31,84
1,1.1679035213439333,4.552016291845339,1.8948471542882164,1,31,84
2,1.1679094737170725,4.552009588838759,1.894851928335084,2,31,84
3,1.1679026708103755,4.55201724963907,1.8948464721237315,3,31,84
0,1.6970466169752596,-2.227618623595181,4.626490653327821,0,32,84
1,1.6970468763533533,-2.2276183576081747,4.626491753089711,1,32,84
2,1.6970462529375256,-2.2276189969248583,4.626489109774645,2,32,84
3,1.6970507073107504,-2.227614428483533,4.626507997269547,3,32,84
0,2.8411782665796235,-5.2157077473978575,-4.011747276874763,0,33,84
