,0,1,2,3
0,7.7025356,7.3840375,5.3078904,0.03582544
1,7.557198,6.940798,6.9071975,0.060818475
2,4.815655,6.185462,5.223545,0.045449484
3,9.6213255,6.832178,-2.361206,0.03566075
4,1.2557498,-1.5876584,0.18986861,-0.00019251823
5,4.1400766,-0.51883197,1.8272891,-0.05794583
6,1.3236018,-0.84935254,1.4235178,0.016370805
7,4.341893,1.0434932,2.6432319,0.05151101
8,1.1429868,-1.1571279,0.84387076,0.044364337
9,5.764892,1.4178998,3.5425706,0.012307914
10,5.7679586,1.6818091,2.065625,0.017956432
11,1.3846258,10.029949,4.943006,0.09705888
12,1.3211107,-0.66698366,-0.78683203,-0.06069524
13,4.2707615,10.65637,7.85438,-0.7200386
14,6.3137097,7.3641877,7.6241913,0.0471246
15,3.9214528,2.9200683,4.9676957,0.019725248
16,3.641336,0.14608364,5.168897,0.031357132
17,-0.011401401,-2.685251,-0.4785097,-0.024422988
18,0.95688015,1.654957,-4.893672,-0.0180877
19,2.253268,-0.70411664,0.90079445,0.009993956
20,5.5667496,0.033648968,3.082761,-0.017306581
21,2.6941285,0.14847691,0.14237723,0.053110283
22,6.8176928,11.110581,7.6118035,0.18128501
23,3.063081,0.56376606,1.4817419,0.004757899
24,8.265434,-7.795857,-1.6656744,-0.037423413
25,0.9920052,-1.8463651,0.4428444,0.006304049
26,1.4347079,-0.8324688,1.3844934,0.0033598258
27,-0.7470341,-4.622389,8.686035,0.041124895
28,2.2194335,-3.2537186,0.33136186,0.022555502
29,1.3246615,-1.6209667,2.0749598,1.4649617e-05
30,4.684609,1.1223934,5.129116,0.015120413
31,4.6353,1.2563946,5.001575,0.015436789
32,10.822171,7.818793,12.816057,0.034250006
33,1.3006061,-5.319753,3.5663004,0.059480593
34,0.6655916,-1.9548565,1.3527474,0.020993069
35,1.2234627,-16.539225,9.99622,0.020174569
36,1.0704913,-1.8609697,0.1757814,0.014841505
37,5.827306,4.202811,3.834877,0.03807563
38,1.9641813,-1.121626,0.5320457,-0.0030714732
39,2.7048712,-1.342903,1.0725563,0.018420074
40,3.1158304,-0.05306954,3.9904697,0.038672887
41,4.7658334,-0.23208937,1.8612777,-0.014766106
42,2.618258,-0.23489994,2.2895463,0.0073773223
43,4.883196,2.8456378,-1.6728281,-0.020980492
44,5.0803266,2.5219402,6.5780325,0.069684066
45,8.078323,6.455132,9.620411,0.05055922
46,13.795137,4.0874987,-2.6603682,0.017623428
47,0.87819123,-6.353583,-3.7112105,-0.023079207
48,3.0414164,-5.8527675,-5.004444,-0.03366517
49,7.667222,2.6500394,4.4790025,0.0109860385
50,8.554183,6.800561,0.43521354,-0.021265835
51,4.6211376,2.7311194,-3.1099098,0.040170647
52,12.470641,20.391222,8.679863,0.10458334
53,1.249396,-1.2719994,0.3058795,-0.0066994475
54,-0.061458696,-2.7655787,6.366192,0.051001664
55,-3.4352593,-7.170282,5.9464607,0.029107865
56,2.7393994,-14.379543,0.921099,-0.11255004
57,2.6511524,-0.7758966,3.4749715,0.025818469
58,1.0187395,0.8713609,4.92424,0.016399728
59,4.729425,3.0843694,7.517182,0.009944574
60,3.9834628,2.5711665,4.71795,0.022589175
61,4.457493,2.3461082,5.014382,0.013989876
62,5.8870206,4.364434,5.8683414,0.026909694
63,4.8991284,0.93076,2.972406,0.024745852
64,2.5011,-0.16347696,1.2722033,0.005731468
65,3.0428517,1.9130522,2.7800481,0.019304765
66,1.2252835,-1.5672053,0.042843048,0.0066527817
67,4.4347544,-0.089773044,4.252463,0.06656079
68,1.2384751,-1.4982615,0.32817987,0.0029361749
69,5.3907404,0.20612016,-1.7609025,-0.004326933
70,1.120617,-1.755277,-0.11233995,-0.0023169417
71,0.20478892,-0.15791677,6.839733,-0.006670836
72,-3.0596237,-7.9012375,9.840974,0.037528414
73,1.0451393,-7.700702,1.5030515,0.009120996
74,-0.11230429,-1.7729414,0.47887996,-0.039224133
75,4.419516,1.2893358,4.6219707,0.042063475
76,3.7224066,0.6662678,3.8608756,0.029874373
77,6.281725,2.796688,7.6307,0.020994812
78,7.377133,5.712119,9.982531,0.024896465
79,13.878455,15.992568,-0.032678537,0.04731042
80,11.304044,15.94102,18.032423,0.11488623
81,1.66364,-0.95907235,0.7512603,0.012643911
82,3.9728005,6.0352273,11.992128,0.03600837
83,2.3419695,-0.63186955,0.386331,-0.0034794935
84,1.7960361,-14.5471525,12.736361,0.07843436
85,-4.178479,-8.501724,4.6737785,0.013631198
86,1.1971475,0.6067029,-5.900555,-0.01778999
87,8.730456,4.2800727,3.7065134,0.031196196
88,7.3551373,2.4999075,6.401609,0.18752195
89,6.848516,2.095875,6.830246,0.0147096915
90,17.317963,14.202495,13.242159,0.068252176
91,16.88134,14.423105,15.629548,0.075255096
92,17.742651,14.753838,20.591549,0.056036737
93,5.495284,3.7152343,5.867733,0.09807406
94,3.5681748,1.9809288,2.785385,0.009016579
95,7.434326,-2.467546,-0.36443764,-0.005957435
96,2.3175557,-1.1669126,1.4341704,0.036745485
97,2.338244,-6.7822576,-5.8105,-0.06666876
98,1.5889404,-1.2505888,0.24377348,0.0012662656
99,3.8032758,0.40825546,2.1147366,0.0435037
100,3.3332536,-0.110574186,1.5086812,0.003338718
101,4.1141686,-2.4769127,-0.013946724,0.043452177
102,0.93639094,-1.7233149,-0.062224023,-0.002668902
103,5.196248,-3.4531252,-3.825577,-0.038240466
104,2.841814,-0.5319804,1.4021662,0.0026152416
105,9.062355,3.546103,7.2777348,0.034630623
106,9.937501,6.2599783,10.163671,0.020134352
107,16.037994,13.420994,9.474242,0.03701983
108,12.081574,15.591103,14.714804,0.0827712
109,15.815776,20.342165,16.412447,0.050869647
110,4.655936,2.7447171,11.220692,0.1157878
111,1.2111324,-0.97358197,0.5987296,0.013552699
112,2.4918697,4.0404162,9.135679,0.047217663
113,-0.13733429,-2.4298112,2.7654824,0.03034543
114,0.5422685,1.5230051,4.5467663,0.02459499
115,7.4729166,5.9068217,7.9629626,0.027942201
116,0.6310025,-3.3620255,0.28099707,0.1546154
117,-0.55618054,-2.841578,0.30767894,0.011303105
118,1.2902557,-1.8005493,0.71695864,-0.07046329
119,14.667182,7.7754984,13.3992815,0.06064738
120,8.607931,3.6580553,10.657762,0.017596835
121,4.4846306,4.564536,8.417297,0.023419866
122,3.7846813,1.0922345,4.190169,0.009767613
123,2.5593355,6.343721,5.322735,0.03397453
124,6.7616324,10.642759,3.975972,0.03307485
125,12.949671,3.910085,-0.982825,0.01151799
126,0.9994204,-1.3196734,0.53644305,0.004161876
127,7.7853956,-8.209522,-9.79911,-0.023956094
128,1.0606323,-1.1574475,0.49976042,-0.0024639561
129,3.07527,6.8847766,-2.085169,-0.045898993
130,15.600625,15.398815,2.156949,0.057420135
131,1.2096595,-1.9346538,3.4491036,0.3869834
132,0.7134533,-1.6665121,2.800153,0.011892224
133,1.5050932,-0.652903,2.7989113,-0.12719846
134,1.8906407,-0.7877972,2.6554008,0.002086332
135,23.103567,21.01078,22.103804,0.09148701
136,21.415663,16.158161,27.731052,0.1059169
137,20.867119,26.152546,16.42386,0.08423377
138,13.152521,12.220631,15.729368,0.14327206
139,7.8719854,10.885251,1.9692911,0.04930144
140,14.954929,9.396053,-7.1342373,0.009555751
141,0.9379226,-1.3702039,0.43451425,0.0064101918
