,0,1,2,3
0,6.9586797,14.002259,5.65784,0.063750565
1,7.604698,8.813861,6.4695625,0.043808524
2,4.8326573,7.596451,4.3696284,0.03849723
3,11.106131,5.9956946,-7.565068,0.00011794106
4,1.2462686,-0.21631804,0.9179663,0.0013062838
5,4.1678643,-0.4258377,-0.0022128294,-0.033488628
6,0.5380991,-3.3713775,2.9023657,0.039582226
7,0.5755417,2.423394,10.80939,0.08224372
8,1.4605788,-3.0777767,2.0461526,0.041630305
9,5.343819,1.5168504,5.6024356,0.04170038
10,6.168244,2.499604,3.974589,0.029525131
11,-0.8962031,14.701992,6.157568,0.10402694
12,2.8486075,1.3369598,-5.4734607,-0.079455875
13,-1.9188204,26.738605,5.6232543,-0.20258832
14,6.0822735,9.09489,8.166138,0.05020123
15,3.135158,3.1335015,4.822198,0.016352741
16,3.9030325,2.1803834,4.596282,-0.0030544186
17,1.2320495,-1.2071568,0.6425621,-0.0048268624
18,2.432248,4.7286363,-5.52245,-0.045839917
19,2.8818798,0.06669329,0.773553,0.011383817
20,8.488932,-10.1765,0.30510253,0.0017011147
21,17.227516,8.653596,-2.6571982,0.02547232
22,1.8028486,63.99742,20.97319,0.1746224
23,3.991941,-0.4404427,2.1922598,-0.00034383684
24,12.448947,-13.761574,-6.565194,-0.09448479
25,0.9971464,0.14812835,1.5944039,0.01731192
26,-0.6310532,-4.0316606,8.561873,-0.030658493
27,-0.5043127,-4.961461,9.797768,0.04579811
28,3.4466236,-6.4888434,-2.6600482,0.022568805
29,0.84433794,-2.7035635,3.027807,-0.014597338
30,5.140899,2.065735,5.671982,0.010537245
31,4.5502834,0.8190029,4.33418,0.007928732
32,11.728206,7.7261505,12.287044,0.03174239
33,-0.77401054,-8.169605,6.717071,0.06301595
34,-2.2820148,-7.8986244,8.919489,0.044907663
35,1.479124,-14.982224,7.0841227,0.029007094
36,1.029082,-1.41312,0.30363646,0.020248834
37,4.962164,0.8000488,2.756579,0.043846242
38,0.9011519,-1.7529069,0.055873487,-0.0060376385
39,3.4325993,-0.92915577,0.8865975,0.04753134
40,3.6130672,-0.66814035,3.4271538,0.02470818
41,4.199396,-0.40331596,3.1314952,-0.018810676
42,2.6826599,0.24178216,2.424031,0.005539313
43,5.1907215,2.1243422,4.933343,-0.16087432
44,5.060045,2.3470118,6.1035366,0.041047893
45,8.2045765,6.6343946,8.925787,0.044293594
46,17.524307,1.8475648,-7.438991,-0.008606162
47,7.2529216,-13.762719,-11.252166,-0.036872458
48,9.733773,-12.012673,-10.762481,-0.028263092
49,7.311807,2.0645287,3.3803074,0.009218453
50,8.933784,7.778141,1.2231495,0.013330834
51,7.063465,4.458179,-4.021674,0.037233524
52,12.250989,31.529598,3.4178681,0.1158784
53,1.0431681,-1.7106867,0.29447722,-0.009702823
54,-0.7477639,-4.2466803,9.554806,0.008908941
55,-3.5489035,-8.522671,6.334075,0.018843267
56,3.1500223,-20.435402,2.4165492,-0.0871381
57,3.1292164,-0.9406616,3.1361215,-0.009210122
58,2.3410392,1.1999639,6.2646446,-0.03535029
59,4.677533,1.555079,7.199097,0.0069587063
60,4.4896746,2.0383608,5.526958,0.020182848
61,4.535835,1.6962593,5.111884,0.02293486
62,6.082663,3.4146988,6.6033683,0.024585372
63,8.798553,1.1579871,0.9799221,0.018068286
64,2.7142308,0.26049304,0.780318,0.0017513109
65,3.5376186,2.2674775,2.3085253,-0.021098735
