,0,1,2,3
0,8.178455,6.3273635,7.4536695,0.064793825
1,7.582685,5.1113286,7.4335756,0.06348709
2,5.411548,4.7337847,5.348919,0.045400623
3,8.320421,5.0164456,-0.22166193,0.027730312
4,1.3203081,-1.1381266,0.5111823,0.0013089743
5,3.261544,-0.1519129,0.17537238,-0.0102391355
6,0.9182807,-1.0593994,0.9934338,0.029596258
7,3.976891,1.1799564,2.812976,-0.02688736
8,0.978254,-1.1189538,0.78697884,0.039811958
9,5.462258,1.8982257,4.211418,0.040774822
10,3.1456847,0.24550669,1.4107596,0.02928422
11,2.2448385,2.0082965,2.6065814,0.13178198
12,1.4328643,-0.68226886,0.49630108,-0.004778369
13,6.831016,5.2407703,7.81653,-0.83778304
14,6.7889757,6.867462,6.9087195,0.035984993
15,3.8715668,2.3137727,4.1346188,0.012703316
16,3.7720258,-0.41820204,5.728247,0.026896156
17,0.027211389,-1.9243832,0.014382636,-0.010333113
18,1.142414,1.2426027,-1.9804411,-0.022186913
19,1.2044157,-1.1469162,0.47503027,0.012077122
20,5.1325235,1.5544679,3.5523117,0.034033395
21,1.8977437,-0.2793619,0.5501035,0.047968674
22,6.7648315,4.0872393,5.809838,0.16949764
23,3.130791,0.601929,1.5556588,0.0086472845
24,4.1834064,-1.4487865,0.930686,0.009423544
25,1.0312266,-1.0611271,0.78489864,0.012023999
26,1.8587449,-0.71882373,1.1137317,-0.012205812
27,1.0292873,-1.5519744,4.7333937,0.013989467
28,1.5301011,-1.5361768,0.7976401,0.022056978
29,1.0107219,-1.1472554,0.76141745,-0.003170376
30,4.6233644,1.5963932,5.246239,0.007834342
31,4.8952985,2.1147711,5.717316,0.01619643
32,10.256255,7.621336,11.498768,0.023242487
33,1.3365505,-1.8201588,1.5731901,0.07721331
34,0.19688888,-2.4930265,2.638377,0.033202797
35,0.9845958,-2.9101694,1.1667689,0.011322796
36,1.0027723,-1.0247173,0.6078157,0.017723545
37,4.6189904,1.0366498,3.3121262,0.10325181
38,1.0638123,-1.0107379,0.5593521,-0.001127021
39,3.9779212,0.068047345,2.2349844,-0.014688924
40,3.1769605,-0.06446491,2.0997374,0.022907576
41,3.14499,0.10439576,2.7460017,0.031168185
42,2.8605318,0.38048792,3.0984645,0.0069267694
43,4.976659,2.1601365,2.3420746,-0.1167971
44,6.0205593,2.952761,5.1475425,0.02299029
45,8.937182,6.21707,8.413261,0.047224637
46,9.812594,3.8832402,2.6977994,0.028228978
47,-0.6462297,-5.1469197,-3.801736,-0.042317975
48,0.77069736,-4.703136,-3.7451057,-0.042398714
49,6.2128534,2.074275,3.73848,0.0057905
50,7.81921,5.9323263,1.4393535,0.00595411
51,1.6471567,-0.25514168,0.0012076087,0.05827531
52,12.241302,16.70205,9.304395,0.09693159
53,1.1049743,-1.0091919,0.5285261,-0.010077282
54,1.510635,-0.914746,3.492772,-0.015630715
55,-4.247921,-5.9513445,3.7087643,-0.016803823
56,1.4749235,-4.1691866,1.2064171,-0.16021188
57,3.2089827,0.016406931,1.8859597,0.014724041
58,2.470087,0.21892175,3.9664454,-0.046881035
59,4.779618,2.1686504,6.703165,0.0064347335
60,4.1999826,2.229931,4.8822317,0.016041642
61,4.0037866,1.6524905,4.058983,0.013918012
62,6.348291,4.062217,5.9207697,0.02238198
63,3.955024,0.6656184,2.6697092,0.040575553
64,1.4828483,-0.7897682,0.71075696,0.00037410238
65,2.6339967,1.2311218,2.3510938,0.013425626
66,1.1976982,-1.0723659,0.5195558,0.0054906635
67,3.7748842,0.54943764,3.2568293,0.028768227
68,1.1236509,-1.1569802,0.49357015,0.0048443833
69,3.9492052,0.4739661,0.81113243,0.025539111
70,0.98693657,-1.30213,0.19472931,-0.0032540897
71,0.16844034,-1.761,1.1200278,0.023089368
72,-0.9055426,-2.3478112,0.9019556,-0.016184956
73,0.5544719,-2.1998312,0.08434734,-0.0653233
74,-0.14023672,-1.2376564,0.44119024,-0.0032461039
75,4.1901155,0.93313307,2.9231677,0.031521197
76,4.1614523,0.8635859,2.9660292,0.03331213
77,6.110403,1.942947,5.4609146,0.02403421
78,7.6974916,4.76598,8.819691,0.02143183
79,14.852137,14.794556,0.2890983,0.049868483
80,13.960057,11.942474,13.828792,0.0923513
81,1.4483244,-0.93575144,0.6058991,0.012236082
