-1.34767	-1.10307	-0.67732	0.02324
-1.05408	-0.85064	-0.82947	0.01676
-1.52763	-0.75829	-0.61401	0.01565
-1.43521	-0.70730	-0.47579	0.01407
-1.32993	-0.93619	-0.91551	0.01210
-1.23513	-0.62411	-0.96209	0.01153
-0.48126	-0.31239	-0.31589	0.01009
-1.06039	-0.33046	-0.28715	0.00913
-2.95845	-2.17693	3.89836	0.01127
-1.12553	-0.22607	-0.19986	0.00760
-0.70208	-0.68120	-0.96984	0.01431
-0.61055	-0.54705	-0.86796	0.01300
-0.82293	-0.09871	-1.49911	0.01184
-1.07794	-0.77949	-0.81845	0.01132
-1.30702	-0.65247	-0.40004	0.01166
-0.68683	-0.28044	-0.38370	0.01337
-5.19479	-8.43504	9.65286	0.02368
-1.46877	-0.34489	-0.25390	0.01120
-1.80985	-0.70601	-0.38833	0.00994
3.32110	-11.01270	-9.09089	-0.00216
0.20753	-0.31309	-3.55191	0.00158
-1.38518	-0.33795	-0.18458	0.00354
-0.99181	-1.94853	-0.88756	0.00280
-1.34459	-0.66028	-0.28090	0.00260
-1.28629	-0.60510	-0.35651	0.00247
-0.65180	-1.44976	-0.88742	0.00219
-1.15314	-0.18977	-0.39160	0.00232
-1.30884	-0.42159	-0.26033	0.00222
-1.08804	-0.43375	-0.31761	0.00206
-1.18010	-3.80273	-0.37681	0.00176
-1.04225	-0.35480	-0.39307	0.00136
-1.45402	-0.22129	-0.17118	0.00126
-1.07914	-0.30206	-0.23953	0.00119
-1.10297	-0.39857	-0.25255	0.00104
0.96059	-6.72340	-3.21272	0.00041
0.20669	-0.06371	-2.19293	0.00283
-1.02585	-0.44386	-0.57592	0.00400
-0.80972	-0.16443	-0.25705	0.00374
-0.90392	0.35988	-0.87712	0.00343
1.74091	-3.11758	-4.43646	0.00043
-0.34379	-1.13883	-1.24712	0.00082
-0.33856	-1.24404	-1.10777	0.00109
-0.62421	-0.39116	-0.35836	0.00080
-0.48267	-1.10467	-0.68504	0.00094
-1.32243	1.82100	-0.51784	0.00081
-0.25953	-0.18404	-0.29131	0.00054
-0.37769	0.00806	-0.09116	0.00052
-0.73444	0.04203	-0.08919	0.00050
-0.78793	-0.18093	-0.00805	0.00050
0.62199	-1.00707	-3.04636	0.00030
-0.61493	-0.44981	-0.53719	0.00030
-0.62158	-0.09107	-0.07232	0.00022
-1.02006	-0.00950	-0.04438	0.00021
-0.64674	-0.22032	-0.07791	0.00019
1.96712	-6.37022	-1.68529	0.00012
-0.17837	-0.34152	-0.49630	0.00016
-0.41977	-0.59981	-0.08996	0.00045
-0.36364	-0.33239	-0.21726	0.00028
-0.25593	-1.19485	-0.24148	0.00017
1.20646	0.55964	-3.85540	0.00019
-0.20971	-0.21427	-0.38024	0.00010
-0.53894	-0.10376	-0.30398	-0.00007
-0.12363	0.06838	-0.06821	0.00008
-0.37168	-0.13506	-0.17954	0.00007
-1.32155	0.54677	0.30389	0.00012
-0.00572	0.04580	-0.07724	0.33901
-0.84182	11.32912	-3.11972	0.17842
-3.27035	26.72211	-16.88855	0.03780
-1.98142	12.80384	-19.53955	0.00498
-0.73076	0.01260	-0.48807	0.12895
-3.52752	-0.22311	-2.87505	0.02975
0.06691	-0.12299	0.06023	0.10826
-2.93963	23.49109	-18.96837	0.00175
-0.29448	-0.08266	-0.14770	0.06317
-7.93146	-20.27683	22.49091	0.05401
-3.47288	17.61152	-3.19996	0.05559
-3.24287	-1.01995	-3.24447	0.01347
-0.45657	-1.35126	-6.63551	0.02190
10.56371	-67.00784	-38.18945	-0.15190
-1.05636	-0.14234	-0.62595	0.07508
-4.65526	8.67571	-3.46440	0.00727
-0.09129	-0.05350	0.07989	0.05538
-1.56966	-0.81183	-1.11893	0.02643
-3.35020	-19.71155	1.89741	0.02014
0.05941	0.02645	-0.10331	0.06999
-0.90997	-0.42704	-0.89960	0.03954
-2.56956	-1.45383	-2.32404	0.01069
1.90680	-24.00097	-12.67719	-0.02157
-1.27321	-0.78389	-0.70834	0.04846
-8.26892	55.45039	1.45812	0.04798
-2.38931	-1.61872	-1.03290	0.02246
-0.00383	0.09598	-0.04417	0.04015
-2.31000	-0.46199	-1.40317	0.01448
1.92857	52.35545	-20.63532	0.00135
-1.74473	-1.24300	-1.06930	0.01799
0.04784	-0.05641	0.00345	0.03689
-3.35353	-0.39879	-1.99746	0.00374
-0.79587	1.36142	-6.00096	0.00729
8.58728	-26.51512	-28.33811	-0.06132
-0.99927	-0.57413	-0.58799	0.02867
