0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
0.00012854591974390496,0.00012965789438065502,0.00013078473077564545,0.00013192670176124648,0.00013308408661732621,0.00013425717126086732,0.00013544624843934622,0.00013665161793263914,0.00013787358676256678,0.00013911246940801936,0.00014036858803012834,0.00014164227270322695,0.0001429338616560137,0.00014424370152063128,0.00014557214759155032,0.00014691956409282618,0.00014828632445566914,0.00014967281160892254,0.00015107941827600328,0.00015250654728623248,0.00015395461189749265,0.00015542403613107112,0.00015691525511902916,0.00015842871546552218,0.0001599648756220509,0.0001615242062787039,0.00016310719076853374,0.00016471432549040917,0.0001663461203468272,0.00016800309920220056,0.00016968580035686974,0.0001713947770426714,0.00017313059793764622,0.00017489384770360083,0.0001766851275447432,0.00017850505579164195,0.0001803542685079162,0.0001822334201250454,0.00018414318410335504,0.00018608425362227183,0.00018805734230112418,0.00019006318495042057,0.00019210253835915536,0.00019417618211437258,0.00019628491946146722,0.00019842957819973434,0.00020061101162255338,0.00020283009949942108,0.0002050877491037013,0.00020738489629022318,0.0002097225066231618,0.00021210157655713704,0.00021452313467865573,0.0002169882430028105,0.00021949799833959936,0.00022205353372362172,0.00022465601991824517,0.00022730666699321365,0.00023000672598486477,0.00023275749064145495,0.00023556029925757518,0.00023841653660613163,0.00024132763597223817,0.000244295081295694,0.00024732040942861084,0.00025040521251726424,0.0002535511405128964,0.00025675990382417605,0.00026003327611686907,0.00026337309727330417,0.000266781276520834,0.00027025979574163243,0.00027381071297496095,0.0002774361661286923,0.0002811383769117763,0.00028491965500232605,0.0002887824024741604,0.000292729118493221,0.00029676240431116804,0.0003008849685708696,0.0003050996329538121,0.0003094093381934689,0.0003138171504803703,0.00031832626829417313,0.0003229400296930257,0.0003276619200997055,0.0003324955806228462,0.0003374448169581428,0.0003425136089208183,0.0003477061206567313,0.0003530267116004827,0.00035847994823014326,0.00036407061670986794,0.00036980373647941693,0.00037568457489039017,0.00038171866298332614,0.000387911812503729,0.0003942701342918593,0.00040080005816014286,0.0004075083544184655,0.0004144021572052048,0.0004214889898061348,0.00042877679217072384,0.00043627395084901524,0.00044398933161089775,0.00045193231503992486,0.0004601128354229661,0.0004685414233086899,0.0004772292521525347,0.00048618818952392474,0.0004954308534118032,0.0005049706742468713,0.0005148219633379511,0.0005249999885302959,0.0005355210580035267,0.0005464026132753056,0.0005576633326266756,0.0005693232463763028,0.00058140386563009,0.0005939283264359037,0.000606921551561144,0.0006204104325088614,0.0006344240348466236,0.0006489938304636268,0.0006641539610412945,0.0006799415378175578,0.0006963969837276725,0.000713564425172427,0.0007314921421557665,0.0007502330873527662,0.0007698454869139276,0.0007903935386376945,0.0008119482266861952,0.0008345882764588386,0.0008584012789448592,0.0008834850211090848,0.0009099490682234693,0.0009379166561866176,0.0009675269677459143,0.0009989378874354473,0.001032329357914511,0.001067907497724382,0.0011059096912098185,0.0011466109308148095,0.0011903317883223874,0.001237448526834618,0.001288406057593352,0.0013437347231422272,0.0014040722945967779,0.0014701931758167221,0.0015430477246453139,0.0016238160200070463,0.001713982645087181,0.0018154426829685838,0.0019306551415202069,0.002062870310234711,0.0022164756892335048,0.0023975382468984195,0.002614683583660892,0.0028805767798962163,0.0032145260810695795,0.003647281814086822,0.004230319267373719,0.0050544940557981834,0.006287022670223124,0.008227467331047905,0.011251393377210107,0.01512926918532747,0.01855657078248181,0.020878537057023187,0.022380523615613112,0.02340540663075921,0.024155430026969748,0.024739953958440242,0.025219908545202032,0.02563110004962596,0.025995740770142994,0.026328317860376104,0.026638725898870137,0.026934023697432315,0.02721946714041425,0.027499144268376637,0.027776383543010263,0.02805402900340238,0.028334636068251255,0.028620620378933478,0.028914380432304685,0.0292184084555761,0.029535400847021043,0.029868378484633876,0.030220827864383196,0.030596876378842047,0.031001519492989717,0.03144092502238661,0.031922851840199065,0.032457240110457475,0.03305706290421364,0.03373958458579774,0.03452826810064313,0.03545574717559329,0.03656860297848241,0.03793531011250136,0.03965997595184881,0.041907142299252874,0.044948697437067885,0.04925687254501674,0.05569516977235676,0.0659022779606376,0.08286311190430454,0.1100346869621012,0.1417060941922175,0.1569912695658912,0.15371848517575507,0.1444640923221458,0.13521967755973824,0.12731227000958031,0.12075994066184721,0.11532931703737039,0.11078678874343313,0.10694451460479092,0.10365925134416851,0.10082278559523274,0.09835291227294438,0.09618649661005603,0.09427443519481907,0.09257804986412733,0.09106650339477028,0.08971493221385222,0.08850308221190722,0.08741430003837546,0.08643477814527828,0.08555298305908711,0.08475921754636508,0.08404528178814281,0.0834042086162251,0.0828300547696284,0.08231773497929834,0.08186288913375876,0.08146177525179907,0.08111118278381287,0.08080836208065349,0.0805509668453503,0.08033700711436917,0.08016481086853543,0.08003299279703043,0.07994042906532714,0.0798862371944555,0.0798697603628895,0.07989055560727715,0.0799483855345312,0.08004321327347624,0.08017520049569812,0.08034470842775558,0.08055230186511046,0.08079875628628992,0.08108506825816338,0.08141246942432635,0.0817824444835677,0.08219675370037982,0.08265746065206285,0.08316696611690426,0.08372804925789987,0.08434391757344194,0.08501826749313761,0.08575535802455268,0.08656010054813912,0.08743816877273393,0.08839613408710516,0.0894416331940027,0.09058357716449748,0.0918324141525911,0.09320046233087047,0.09470233569240254,0.09635549402717418,0.09818096085051756,0.10020427119050294,0.10245673772307017,0.1049771629087633,0.10781418235961042,0.1110295078485718,0.1147024523822078,0.11893625310841299,0.12386677695237862,0.12967384068932075,0.13659321653796236,0.14491810213131792,0.1549413939221791,0.1666404904891727,0.17835038982666301,0.18255329439631518,0.16346925587382813,0.1238232878084948,0.0898219758865773,0.06863107365911508,0.055912998624944296,0.047922530120009646,0.04260360726464093,0.03887282512828235,0.03613772179182051,0.034057214237119555,0.032424912782854746,0.031110259361206906,0.030027408617643078,0.02911798942945852,0.028341135685059287,0.02766749392093596,0.027075495301885008,0.026548964066801132,0.02607554053315819,0.025645614951265883,0.025251589922408706,0.024887358819131622,0.024547928817889916,0.024229142058343155,0.02392746379304066,0.023639815944095026,0.02336344037250491,0.023095779587649502,0.022834364191359986,0.0225766962474561,0.022320115766386397,0.022061632821855675,0.02179769878021421,0.02152387327670672,0.021234311857337398,0.020920937751217387,0.02057203755591755,0.020169761190921894,0.01968544169772878,0.019070403750292158,0.018237387092184528,0.01702511611417038,0.015160243849459746,0.012415274509873734,0.009311973615185614,0.006889960980448998,0.005332115135676085,0.004339069722729348,0.003672035824845133,0.003197705380434675,0.0028436319576630137,0.002568757627706975,0.002348544684515275,0.0021675770848832636,0.0020157355513951763,0.001886122260250111,0.0017738804337909812,0.0016754934858568167,0.00158835269439351,0.0015104813613804706,0.0014403534876009743,0.0013767713830500098,0.0013187810892640217,0.0012656126877247742,0.001216637366826621,0.0011713360100210892,0.001129275854263561,0.00109009289861891,0.0010534784741074764,0.0010191688681539322,0.0009869372208613373,0.0009565871314792861,0.0009279475667542125,0.0009008687706701231,0.0008752189519297193,0.0008508815809209501,0.0008277531683796909,0.0008057414277379552,0.000784763745388124,0.0007647458997695848,0.0007456209828547054,0.0007273284872947987,0.0007098135299609293,0.0006930261883915811,0.0006769209312206593,0.0006614561272065021,0.0006465936203173622,0.0006322983605884791,0.0006185380822629757,0.0006052830221852699,0.0005925056726104427,0.0005801805635279391,0.0005682840704043202,0.0005567942438848486,0.0005456906585339029,0.000534954278127912,0.0005245673353821618,0.0005145132243159369,0.0005047764036887718,0.0004953423101872692,0.00048619728020252574,0.00047732847920677166,0.0004687238378615689,0.0004603719941077366,0.0004522622405771209,0.00044438447675557684,0.0004367291653902451,0.0004292872927015876,0.0004220503320092411,0.0004150102104274965,0.00040815927832450093,0.0004014902812783251,0.0003949963342898956,0.00038867089803561937,0.0003825077569747453,0.0003765009991375988,0.00037064499744359993,0.00036493439241729427,0.0003593640761689719,0.00035392917754495634,0.00034862504833473783,0.00034344725045253727,0.00033839154401503995,0.00033345387623059686,0.00032863037105105767,0.0003239173195088999,0.0003193111706976515,0.0003148085233383096,0.0003104061178915405,0.0003061008291714806,0.0003018896594243488,0.00029776973183792774,0.0002937382844494829,0.00028979266442511923,0.0002859303226815337,0.0002821488088276144,0.00027844576640487055,0.0002748189284019188,0.0002712661130296849,0.00026778521973381647,0.0002643742254348515,0.00026103118097618174,0.00025775420776707304,0.00025454149461111254,0.0002513912947044842,0.0002483019227957573,0.0002452717524953325,0.0002422992137272711,0.00023938279031207482,0.00023652101767583758,0.0002337124806745707,0.0002309558115295916,0.00022824968786601472,0.00022559283084844803,0.00022298400340839219,0.000220422008559031,0.00021790568779050002,0.00021543391954155063,0.00021300561774585398,0.00021061973044449425,0.00020827523846594188,0.00020597115416330202,0.0002037065202146923,0.00020148040847355517,0.00019929191887394217,0.00019714017838423672,0.00019502434000639331,0.00019294358182080765,0.00019089710607284312,0.00018888413829724229,0.00018690392648375946,0.00018495574027502994,0.00018303887020126026,0.00018115262694489762,0.00017929634063827734,0.0001774693601892459,0.00017567105263455754,0.0001739008025208542,0.0001721580113090708,0.00017044209680522546,0.00016875249261179634,0.00016708864760280328,0.0001654500254181711,0.00016383610397935377,0.0001622463750225776,0.0001606803436519951,0.00015913752790761764,0.00015761745835200677,0.00015611967767110497,0.00015464374029213517,0.00015318921201339165,0.00015175566964964766,0.00015034270068968705,0.0001489499029675374,0.00014757688434498395,0.00014622326240563695,0.0001448886641594275,0.00014357272576072337,0.00014227509223241732,0.00014099541720199958,0.000139733362647542,0.00013848859865113664,0.00013726080316215047,0.00013604966176702116,0.0001348548674696067,0.00013367612047620437,0.0001325131279904847,0.00013136560401340094,0.0001302332691504644,0.0001291158504269415,0.00012801308110665683
