,0,1,2,3
0,2.2503762,0.8390394,4.073411,0.11511032
1,2.7348902,0.78702015,5.58645,0.056616653
2,3.0882585,41.083244,14.999528,0.15071005
3,1.8187647,3.1282418,2.414384,0.09034709
4,2.7461443,2.52979,3.9473171,0.09685661
