,ReH,ReE,ReHtilde,SetNum
0,0.6438326239585876,-10.061095237731934,1.480753779411316,13
1,1.4782449007034302,-15.51142406463623,1.9246678352355957,13
2,2.7299015522003174,-20.8941593170166,1.4547879695892334,13
3,3.614119052886963,-26.038074493408203,2.3567206859588623,13
4,4.911989212036133,-33.9737548828125,3.5322885513305664,13
5,5.589295864105225,-37.64446258544922,2.6185011863708496,13
6,6.331198692321777,-41.49445343017578,3.129206657409668,13
7,5.768588542938232,-38.91781234741211,3.728567123413086,13
8,5.956732273101807,-39.74709701538086,3.333108425140381,13
9,6.282686233520508,-41.69685363769531,3.594640016555786,13
10,6.462586402893066,-41.56148147583008,3.7304179668426514,13
11,6.607397079467773,-42.945518493652344,4.475007057189941,13
12,6.340941905975342,-43.055904388427734,3.8552112579345703,13
13,7.22811222076416,-47.23728942871094,3.552873373031616,13
14,8.384862899780273,-53.13996887207031,5.484137058258057,13
15,7.727574348449707,-50.88386535644531,3.978330373764038,13
16,7.922330856323242,-50.59031677246094,5.91071891784668,13
17,7.717029094696045,-50.947357177734375,5.0438385009765625,13
18,7.223583698272705,-47.524295806884766,3.2420594692230225,13
19,6.343600273132324,-41.754356384277344,4.4096598625183105,13
20,7.657543182373047,-48.27023696899414,2.9673774242401123,13
21,8.150925636291504,-51.91456985473633,5.210881233215332,13
22,6.494185447692871,-42.75751876831055,4.252472400665283,13
23,4.453498363494873,-32.18501281738281,3.4941234588623047,13
24,7.740304946899414,-50.31935119628906,3.7036311626434326,13
25,5.676408767700195,-38.664581298828125,3.224829912185669,13
26,8.865423202514648,-56.10797882080078,4.361870765686035,13
27,5.3263959884643555,-36.03179931640625,4.237288475036621,13
28,5.467630386352539,-36.84579849243164,4.700769424438477,13
29,5.664483547210693,-37.725406646728516,4.396512031555176,13
30,6.002901077270508,-40.48652648925781,3.6382827758789062,13
31,4.464449405670166,-32.22976303100586,2.9089884757995605,13
32,7.525600910186768,-49.435523986816406,4.83604097366333,13
33,5.242438316345215,-35.5080451965332,4.039427757263184,13
34,7.143673896789551,-46.86487579345703,5.107917308807373,13
35,4.682504177093506,-32.12174987792969,4.082513809204102,13
36,6.947755813598633,-46.45309066772461,5.662553787231445,13
37,6.9643235206604,-45.603668212890625,3.9372215270996094,13
38,8.044870376586914,-51.676456451416016,3.447840929031372,13
39,7.279139995574951,-47.91075897216797,4.320695400238037,13
40,7.441869735717773,-48.596893310546875,5.47248649597168,13
41,9.545035362243652,-59.86274719238281,4.942789077758789,13
42,5.434925079345703,-37.47319412231445,3.3853323459625244,13
43,9.251538276672363,-58.123756408691406,4.4477152824401855,13
44,6.725156784057617,-43.9338264465332,4.404208183288574,13
45,7.367201805114746,-47.48486328125,4.262076377868652,13
46,5.53093147277832,-37.484249114990234,3.8067033290863037,13
47,5.027324676513672,-34.91079330444336,3.1257004737854004,13
48,7.819633483886719,-49.98497009277344,4.985928058624268,13
49,7.2800469398498535,-47.59614181518555,4.675912380218506,13
50,4.493264198303223,-30.31614875793457,3.657611131668091,13
51,8.170598030090332,-53.395286560058594,5.097275733947754,13
52,8.038442611694336,-51.2159538269043,5.1152119636535645,13
53,7.17043399810791,-46.20827102661133,4.2837982177734375,13
54,4.477244853973389,-31.642099380493164,3.3533098697662354,13
55,7.5393195152282715,-49.679386138916016,4.897795677185059,13
56,7.310293197631836,-46.89803695678711,3.907832622528076,13
57,10.47693920135498,-65.89704895019531,5.25888204574585,13
58,4.651371002197266,-32.55577087402344,2.869534969329834,13
59,6.8771467208862305,-44.81953048706055,4.904772758483887,13
60,5.386972904205322,-37.30269241333008,4.740982532501221,13
61,6.618414402008057,-43.21061706542969,4.550617218017578,13
62,7.0560150146484375,-46.74296951293945,5.484593391418457,13
63,5.26768159866333,-35.90153884887695,3.3666229248046875,13
64,6.25816011428833,-40.878780364990234,3.4598896503448486,13
65,6.921353816986084,-44.508663177490234,4.708988666534424,13
66,5.947395324707031,-38.74235534667969,4.116056442260742,13
67,8.865812301635742,-56.64042282104492,5.117832183837891,13
68,7.979893207550049,-51.41650390625,4.845055103302002,13
69,7.170321464538574,-46.8446044921875,4.951747894287109,13
70,4.69768762588501,-33.08509063720703,3.5894124507904053,13
71,9.487415313720703,-59.220001220703125,6.209676742553711,13
72,8.752530097961426,-56.060768127441406,5.432801723480225,13
73,10.94074821472168,-67.7538070678711,6.634488105773926,13
74,6.138007640838623,-41.58306121826172,4.850183486938477,13
75,5.127821922302246,-35.6920280456543,2.8292720317840576,13
76,7.478538513183594,-48.278411865234375,5.409750938415527,13
77,6.334672927856445,-41.823768615722656,3.5532593727111816,13
78,5.586691379547119,-38.529457092285156,3.7703070640563965,13
79,4.574710369110107,-32.01816940307617,2.6441712379455566,13
80,6.522247791290283,-43.3432731628418,4.918148517608643,13
81,8.080209732055664,-51.31972122192383,6.2700958251953125,13
82,6.7830891609191895,-44.60847473144531,3.9150400161743164,13
83,5.433009147644043,-37.565147399902344,3.3056697845458984,13
84,7.113977909088135,-46.512611389160156,5.424797534942627,13
85,8.4849214553833,-54.32195281982422,5.278658390045166,13
86,8.7140531539917,-55.80054473876953,4.68680477142334,13
87,6.959264755249023,-45.930328369140625,3.8467602729797363,13
88,6.179264545440674,-41.58309555053711,3.8108437061309814,13
89,6.857426643371582,-45.16600799560547,3.18259859085083,13
90,6.589422225952148,-43.16731643676758,4.301017761230469,13
91,5.9985432624816895,-40.00572204589844,2.451450824737549,13
92,4.740985870361328,-33.1597900390625,4.231457710266113,13
93,7.742404937744141,-50.36661148071289,5.10828161239624,13
94,4.884199142456055,-33.97099304199219,4.101025581359863,13
95,5.594127178192139,-37.536705017089844,3.0451369285583496,13
96,3.4717578887939453,-26.429109573364258,4.596146583557129,13
97,5.701083660125732,-38.8101692199707,3.888033390045166,13
98,5.323970317840576,-36.28113555908203,3.0353634357452393,13
99,7.789679527282715,-49.84490203857422,4.593347549438477,13
100,6.185246467590332,-40.81597900390625,2.5678436756134033,13
101,7.602347373962402,-49.22404098510742,4.001729488372803,13
102,4.950411319732666,-33.25846862792969,4.075094699859619,13
103,2.6755423545837402,-21.683128356933594,2.736555814743042,13
104,4.481846332550049,-30.88850975036621,2.804325580596924,13
105,6.5166401863098145,-43.62767791748047,4.625828266143799,13
106,6.546878337860107,-43.73200225830078,4.336831092834473,13
107,4.740392684936523,-32.85109329223633,2.594508409500122,13
108,6.9803853034973145,-45.918800354003906,5.939918518066406,13
109,10.3399076461792,-64.2394790649414,4.785247325897217,13
110,7.406145095825195,-47.590126037597656,4.303792476654053,13
111,4.2727556228637695,-31.27994728088379,4.381110191345215,13
112,6.3914594650268555,-42.07856369018555,4.365752696990967,13
113,6.734629154205322,-44.7569694519043,3.850221872329712,13
114,6.170536994934082,-41.69123840332031,4.0540666580200195,13
115,5.918875694274902,-40.58797073364258,5.239912986755371,13
116,4.846445083618164,-33.930389404296875,3.732651472091675,13
117,8.768099784851074,-56.87291717529297,5.129322528839111,13
118,6.69938325881958,-44.148624420166016,4.709827899932861,13
119,7.440637588500977,-49.08953094482422,4.6819610595703125,13
120,3.4663376808166504,-25.739397048950195,1.113663911819458,13
121,7.704244613647461,-50.37497329711914,5.0908894538879395,13
122,4.384404182434082,-31.215137481689453,2.7926321029663086,13
123,7.745244026184082,-50.95367431640625,5.555400848388672,13
124,8.9866361618042,-57.19708251953125,5.361919403076172,13
125,6.695828437805176,-44.70763397216797,3.416489601135254,13
126,5.849741458892822,-38.98468017578125,4.3644280433654785,13
127,8.318205833435059,-52.5400276184082,4.576921463012695,13
128,8.470627784729004,-54.7587890625,5.378274917602539,13
129,3.4445302486419678,-25.584930419921875,1.792629361152649,13
130,6.325588226318359,-41.44675064086914,4.349987983703613,13
131,6.223596096038818,-42.64548110961914,4.139538288116455,13
132,6.498700141906738,-43.4456787109375,4.733297348022461,13
133,8.021973609924316,-51.55243682861328,5.240551471710205,13
134,5.991969108581543,-40.78483581542969,4.02320671081543,13
135,3.4514729976654053,-26.127708435058594,2.543092727661133,13
136,8.05457592010498,-52.256656646728516,5.4483842849731445,13
137,8.59964656829834,-55.34809112548828,4.8175225257873535,13
138,8.963245391845703,-56.47883987426758,5.099533557891846,13
139,7.673182010650635,-50.620338439941406,6.454309463500977,13
140,4.437980651855469,-31.686969757080078,3.935305595397949,13
141,3.2370529174804688,-24.344789505004883,2.5307817459106445,13
142,6.180513858795166,-41.33912658691406,3.224660873413086,13
143,7.400405406951904,-47.79785919189453,5.743834495544434,13
144,9.955050468444824,-63.47129821777344,6.1161394119262695,13
145,5.472391128540039,-37.849300384521484,3.4769649505615234,13
146,9.567377090454102,-61.276145935058594,4.8532328605651855,13
147,11.528544425964355,-71.57561492919922,5.499928951263428,13
148,9.253434181213379,-59.5888671875,5.618542671203613,13
149,6.409660339355469,-43.010555267333984,5.009496688842773,13
150,6.668139457702637,-43.43870544433594,2.9494032859802246,13
151,6.872775077819824,-45.946990966796875,3.1652047634124756,13
152,1.5852936506271362,-15.304872512817383,1.650807499885559,13
153,6.137038707733154,-41.862213134765625,4.084339141845703,13
154,4.237279891967773,-30.602313995361328,3.679729700088501,13
155,6.521894454956055,-43.33049774169922,4.2492218017578125,13
156,8.131753921508789,-52.93376922607422,5.11206579208374,13
157,7.113070487976074,-46.999637603759766,4.481501579284668,13
158,5.94113302230835,-40.70647430419922,3.875615119934082,13
159,9.108118057250977,-57.41998291015625,4.496959209442139,13
160,7.360213279724121,-47.24668884277344,4.907745361328125,13
161,4.4659104347229,-30.489059448242188,4.140533447265625,13
162,8.0090913772583,-51.67070770263672,3.967407703399658,13
163,8.761444091796875,-56.15752029418945,4.959839344024658,13
164,6.4111151695251465,-42.75419998168945,3.92687726020813,13
165,7.779314994812012,-50.66514587402344,5.792489051818848,13
166,9.37633228302002,-59.635345458984375,6.27842378616333,13
167,10.066033363342285,-63.64204406738281,6.069714069366455,13
168,9.638568878173828,-60.446434020996094,6.161790370941162,13
169,5.1487836837768555,-35.608375549316406,3.444972038269043,13
170,7.231252670288086,-47.60625457763672,3.5231778621673584,13
171,8.637182235717773,-55.13204574584961,4.225977897644043,13
172,7.94674825668335,-51.6942138671875,5.661435604095459,13
173,7.424694538116455,-48.272430419921875,5.7246551513671875,13
174,8.235574722290039,-52.87110137939453,4.2288432121276855,13
175,7.274232387542725,-48.55244064331055,5.260852336883545,13
176,8.095527648925781,-51.947227478027344,6.420801162719727,13
177,7.6275858879089355,-49.98101806640625,4.651169776916504,13
178,6.730288028717041,-42.90333557128906,4.061659336090088,13
179,8.872870445251465,-57.17491912841797,5.724095821380615,13
180,8.118769645690918,-52.23060607910156,4.551665782928467,13
