,phi_x,k,QQ,x_b,t,F1,F2,dvcs,F,sigmaF,F_cal,sigmaF_cal,ReH,sigmaReH,ReE,sigmaReE,ReHtilde,sigmaReHtilde,#Set
2497,184,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.024116099999999998,0.00120581,0.0228520880546949,0.0004207424852712722,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2498,192,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.023724000000000002,0.0011862,0.022839250022577074,0.0003948137658730824,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2499,200,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0229803,0.00114902,0.0228190735142282,0.0003504348380589057,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2500,208,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.024253999999999998,0.0012127000000000001,0.02280240164459121,0.0003026210541913459,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2501,216,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0229115,0.00114557,0.02280513976414068,0.0002710614465720126,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2502,224,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0210172,0.00105086,0.022847907093206655,0.0002670920355484497,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2503,232,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.024528099999999997,0.00122641,0.022955700503297715,0.0002793192218801031,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2504,240,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0236069,0.00118034,0.02315765873533669,0.00028357251673510127,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2505,248,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.022112200000000002,0.00110561,0.023487004752208378,0.0002600866358629906,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2506,256,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0226548,0.00113274,0.023981200817136516,0.00019850489546266144,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2507,264,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.024256599999999996,0.00121283,0.02468225449722669,9.756186786387645e-05,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2508,272,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0275658,0.00137829,0.025636932083031236,3.564630197974757e-05,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2509,280,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.024427599999999997,0.00122138,0.02689632478490829,0.00018655644218611565,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2510,288,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.030818,0.0015409,0.028513726238855494,0.0003348302469164036,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2511,296,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.033549699999999995,0.00167748,0.030539109336928955,0.0004576197501437116,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2512,304,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0306048,0.00153024,0.0330077759133134,0.0005356230493467221,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2513,312,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.036960599999999996,0.00184803,0.03592050927061032,0.0005642481475326869,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2514,320,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.041654199999999995,0.00208271,0.03921400377626404,0.0005722531210603244,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2515,328,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0438965,0.00219482,0.04272547639695321,0.0006305774365199688,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2516,336,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.045326,0.0022663,0.04616569116061923,0.0007888338622849792,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2517,344,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.0498582,0.00249291,0.0491270010098984,0.0010020767613191804,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2518,352,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.05165790000000001,0.0025829,0.051154237081033845,0.0011796871792150215,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2519,360,5.75,2.10026,0.456838,-0.45156499999999994,0.44036800000000004,0.598141,0.0198463,0.052872800000000005,0.00264364,0.05187784923934226,0.0012481186552933937,1.1552802077457551,2.195504114568189,-1.3088537527266928,21.4316166715594,3.6516821065488374,11.544425940623801,55
2520,8,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.158413,0.00792064,0.1574911196293553,0.0033226110763538417,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2521,16,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.149848,0.00749242,0.15271767237836584,0.0027333668747810736,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2522,24,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.131597,0.00657987,0.14580093746621325,0.00210655884669147,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2523,32,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.143705,0.00718526,0.13786293033066568,0.001809785984979069,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2524,40,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.12519,0.00625949,0.1298892605744946,0.0018674693528249768,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2525,48,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.11551800000000001,0.00577589,0.12255249766207975,0.0019537368615282023,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2526,56,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.117128,0.00585639,0.1161995667200394,0.0018612379440818164,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2527,64,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.11613699999999999,0.00580687,0.11092928421033277,0.0015635968764962454,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2528,72,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.102007,0.00510034,0.10668903111087086,0.001118670973031697,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2529,80,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.11048699999999999,0.00552433,0.10335310867041976,0.0006092678795314616,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2530,88,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.100207,0.00501034,0.10077346351886084,0.00011401003701491234,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2531,96,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0998124,0.00499062,0.09880715367674385,0.00030663111053857176,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2532,104,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.08816979999999999,0.00440849,0.09732835828671352,0.0006165162607797331,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2533,112,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0951061,0.0047553000000000005,0.09623163242068616,0.0008062370305383024,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2534,120,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0968529,0.00484264,0.09543092313284829,0.0008940846390593673,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2535,128,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0933833,0.00466916,0.0948569796133737,0.0009255950135394763,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2536,136,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0987653,0.00493826,0.09445451499204212,0.0009644283323927595,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2537,144,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0883429,0.00441715,0.09417972018733474,0.001060898655035542,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2538,152,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0972242,0.00486121,0.09399832278154277,0.00121627593150983,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2539,160,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.101082,0.00505412,0.09388418626108289,0.0013906268149678268,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2540,168,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0923456,0.00461728,0.09381836402056914,0.0015365596950562368,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2541,176,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0968432,0.00484216,0.09378850298650614,0.001618619980050645,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2542,184,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0889905,0.00444952,0.0937885029864876,0.0016186199801053736,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2543,192,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0960022,0.00480011,0.09381836402050948,0.0015365596952086834,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2544,200,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0954167,0.00477083,0.09388418626097049,0.0013906268151830912,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2545,208,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0920372,0.00460186,0.09399832278135753,0.0012162759317325225,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2546,216,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0980138,0.00490069,0.0941797201870478,0.0010608986552030917,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2547,224,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0903679,0.00451839,0.09445451499161495,0.0009644283324733529,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2548,232,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0930832,0.00465416,0.09485697961275637,0.0009255950135705846,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2549,240,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0954193,0.00477096,0.09543092313197742,0.0008940846391236606,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2550,248,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0955954,0.00477977,0.09623163241948246,0.0008062370307098761,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2551,256,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.0877956,0.00438978,0.0973283582850776,0.0006165162611001042,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2552,264,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.100905,0.00504526,0.09880715367455312,0.00030663111101330806,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2553,272,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.09983489999999999,0.00499174,0.10077346351596647,0.00011401003641538854,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2554,280,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.101466,0.00507331,0.1033531086666475,0.0006092678788700741,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2555,288,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.10500599999999999,0.00525029,0.10668903110602958,0.0011186709723998358,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2556,296,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.116757,0.00583785,0.11092928420423846,0.001563596876001919,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2557,304,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.10553599999999999,0.00527679,0.11619956671256354,0.0018612379438240835,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2558,312,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.12525799999999998,0.00626289,0.12255249765323248,0.001953736861544679,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2559,320,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.133719,0.00668596,0.12988926056454142,0.001867469352987069,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2560,328,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.14010799999999998,0.00700538,0.13786293032025168,0.0018097859848800319,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2561,336,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.14912999999999998,0.00745648,0.14580093745642256,0.0021065588460346106,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2562,344,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.154684,0.00773419,0.1527176723706122,0.0027333668739147813,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2563,352,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.158277,0.00791384,0.15749111962503545,0.0033226110757744397,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2564,360,5.75,1.12678,0.48310200000000003,-0.376384,0.48908,0.691511,0.0908889,0.173146,0.00865729,0.15920180446748255,0.0035578294124464765,1.0214060230944535,2.050801068754466,-1.1591879457439083,18.971038681529016,0.6936593263225569,10.596457087706987,56
2565,8,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,1.94839,0.0974193,1.8701540935772838,0.030769570041710638,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2566,16,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,1.19321,0.0596607,1.2537228065331112,0.019779275661929014,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2567,24,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.786672,0.0393336,0.7921702767613367,0.011555948385080055,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2568,32,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.529509,0.0264755,0.5092955399811584,0.00656814665179439,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2569,40,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.346463,0.0173232,0.34025597270241603,0.0037345239553044115,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2570,48,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.22949699999999998,0.011474799999999999,0.23697159188323547,0.0022561255394834686,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2571,56,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.18056,0.00902801,0.17183651217102214,0.0015743258714817636,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2572,64,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.13121,0.0065605,0.12948790848825756,0.0012077230106762365,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2573,72,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.09856720000000001,0.00492836,0.10120693057034781,0.0008702134838968129,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2574,80,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0859506,0.00429753,0.08188977790070602,0.0004904750722422745,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2575,88,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0659951,0.00329975,0.06845302689679868,9.531354935767457e-05,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2576,96,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0576874,0.00288437,0.05897753308471376,0.0002651628453350089,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2577,104,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0503702,0.00251851,0.05223461838426825,0.0005469784233070686,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2578,112,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.044664300000000004,0.00223321,0.047415760471441484,0.0007228783753492857,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2579,120,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0446963,0.00223482,0.0439742439600632,0.0007856012723449794,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2580,128,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.038916,0.0019458,0.04153040409494116,0.0007483065726042288,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2581,136,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0428596,0.00214298,0.039814040762565575,0.0006450668738918944,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2582,144,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0379722,0.00189861,0.03862910043498444,0.0005339246093157034,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2583,152,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0375357,0.00187679,0.0378319660070208,0.0004899090427696828,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2584,160,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0374501,0.00187251,0.03731818340240406,0.0005402486293238478,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2585,168,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.036254,0.0018127,0.03701446661757602,0.0006263005584525681,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2586,176,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0351062,0.00175531,0.036874026920537956,0.0006843655171689132,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2587,184,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.039450599999999995,0.00197253,0.03687402692045007,0.0006843655172092726,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2588,192,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0379539,0.0018977,0.037014466617297785,0.0006263005585553139,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2589,200,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0361684,0.00180842,0.03731818340189105,0.0005402486294282993,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2590,208,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.039555599999999996,0.00197778,0.03783196600619656,0.0004899090427792185,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2591,216,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0373284,0.00186642,0.03862910043373589,0.0005339246092005161,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2592,224,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0400115,0.00200057,0.03981404076073544,0.0006450668737387509,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2593,232,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.045568,0.0022784000000000003,0.04153040409231453,0.0007483065725041741,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2594,240,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0431444,0.00215722,0.04397424395634614,0.0007856012723563287,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2595,248,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.05143240000000001,0.00257162,0.04741576046622544,0.0007228783755021034,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2596,256,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0518007,0.00259003,0.05223461837697311,0.0005469784236051756,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2597,264,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0619918,0.00309959,0.058977533074493514,0.0002651628457559387,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2598,272,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0678834,0.00339417,0.06845302688238641,9.531354886094369e-05,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2599,280,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.085661,0.00428305,0.08188977788015199,0.0004904750717337858,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2600,288,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.0939691,0.00469846,0.10120693054056704,0.0008702134834357056,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2601,296,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.131923,0.00659614,0.12948790844422692,0.0012077230102569784,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
2602,304,5.75,1.42995,0.225662,-0.395106,0.47612899999999997,0.666321,0.021031,0.186334,0.00931672,0.17183651210430803,0.001574325870896825,-1.7467973293910706,13.68191414487887,18.084022690655544,100.76569213727933,0.13501847731738956,15.412062698827855,57
